Student
Magdalena Tintzmann B.Sc.
Raymond Speer
Mareike Wilmsen
Irene Gotthard-Hoffmann
Almut Trupp
Wenke Stolze
Ivanka Berger-Kraus
Jochen Säuberlich
Gerta Klemt
Mijo Karge-Löchel
Denny Lachmann
Cetin Heidrich
Herr Kurt Weitzel B.Sc.
Geza Beckmann
Emilie Bolander
Siglinde Zahn
Diana Haering
Prof. Sofie Gröttner
Univ.Prof. Bela Kraus
Univ.Prof. Antoinette Wende B.A.
Kläre Beier B.A.
Hertha Stoll
Friedo Lorch
Jens Drubin
Lidia Butte
Herma Bender-Scholtz
Adelgunde Beer
Brian van der Dussen
Nada Girschner
Zofia Schulz
Eva Wende-Peukert
Dr. Edda Hecker B.Eng.
Kunigunda Hamann-Hermighausen
Mesut Gute
Prof. Liliane Gehringer MBA.
Miguel Gehringer-Reising
Dr. Ingelore Winkler
Paolo Meister
Anne Zorbach
Vassilios Kramer
Dipl.-Ing. Ante Rust
Tilly Pergande
Burkhard Holt-Schleich
Hans Jürgen Grein Groth-Rudolph
Dipl.-Ing. Christoph Jockel B.Sc.
Sylvester Zirme
Dipl.-Ing. Gunnar Rohleder B.Sc.
Ulrike Klemt B.Sc.
Holger Roskoth B.Sc.
Dr. Leila Gunpf B.Sc.
Marie-Therese Steuer
Hanspeter Davids
Joachim Löffler-Riehl
Guiseppe Rust
Asta Mielcarek-Blümel
Dogan Kranz
Dr. Fredy Niemeier
Pius Jopich B.Eng.
Harm Sontag-Wilms
Prof. Sibel Wohlgemut B.Sc.
Stavros Meyer
Erwin Jopich
Ilonka Lange
Dino Kusch-Hiller
Sonja Löchel
Giovanni Weller-Söding
Carla Schacht
Gertrude Pieper
Gunda Ditschlerin B.A.
Ing. Arthur Schwital B.Eng.
Romy Baum
Marc Henck B.Eng.
Hasso Renner
Katharine Renner
Ing. Augustin Budig B.Eng.
Franco Loos B.Eng.
Ilija Lindner
Frau Evelyn Tlustek B.Sc.
Friedericke Lehmann B.Sc.
Mina Beyer
Senta Hiller
Univ.Prof. Claus-Dieter Meister B.Eng.
Flora Mühle B.Sc.
Ivan Plath
Carolina Ditschlerin
Willibald Seidel
Wojciech Rogner
Elizabeth Budig
Irmgard Pieper B.Eng.
Angelo Schmidtke
Gerard Förster
Fatima Rosemann-Schmidtke
Univ.Prof. Immo Mangold
Melanie Segebahn
Dorle Schmidtke MBA.
Univ.Prof. Belinda Henck
Fadime Heidrich B.A.
Jens-Uwe Schlosser
Rico Cichorius
Felix Hölzenbecher B.A.
Jonas Boucsein
René Gude B.A.
Diethelm Hofmann
Gertraud Mende
Reinhard Christoph
Hans-Uwe Noack-Fröhlich
Mira Sontag
Anneli Butte
Tilman Killer B.A.
Christos Beier
Bernhard Fischer
Gabor Dobes
Gerlind Trüb-Losekann
Fredi Wilmsen
Univ.Prof. Olivia Gnatz MBA.
Univ.Prof. Mira Mende B.Eng.
Damian auch Schlauchin B.Eng.
Dr. Melitta Mans B.Eng.
Dipl.-Ing. Karsten Fechner
Toralf Pieper
Univ.Prof. Lara Hoffmann MBA.
Marieluise Kruschwitz
Dr. Margarethe Ernst
Harm Hein
Mira Hoffmann
Frau Waltraud Weitzel B.A.
Klemens Förster
Emma Hornich-Kraushaar
Elena Ditschlerin
Mia Roskoth
Attila Werner
Hanni Dippel-Heser
Melitta Steinberg
Rüdiger Bien-Hübel
Ing. Silja Heser
Dorit Ebert
Klaus-D. Segebahn
René Hölzenbecher-Berger
Ferdinand Junck-Hölzenbecher
Carolin Holt
Heinz-Günter Fischer
Magdalena Sauer
Roger Wagenknecht
Gabriela Gierschner
Janus Walter
Carmelo Klapp-Berger
Elif Röhricht
Gülten Henschel
Nora Dehmel B.Eng.
Claus-Peter Flantz
Isidor Zobel-Ritter
Gerd Süßebier
Burkhardt Jäntsch B.A.
Lioba Söding
Dipl.-Ing. Tina Wagenknecht MBA.
Annelise Schwital
Kreszentia Scheibe
Gerda Eberhardt B.Sc.
Prof. Catherine Knappe MBA.
Dr. Damian Scheel
Henny Wulff
Janette Wiek
Gertraut Koch II
Bernfried Roht
Univ.Prof. Evelyn Seifert B.A.
Auguste Pruschke
Herr Frank Bolnbach
Sandra Hornig
Sibylle Löchel
Karl-Dieter Segebahn-Köster
Ing. Carolin Matthäi
Nadja Ladeck B.Sc.
Uwe Sorgatz
Gunhild Stroh-Jacob
Alexei Meister
Eckard Dehmel MBA.
Johann Oestrovsky
Nelli Stiebitz
Isa Weihmann
Erdal Tintzmann
Gotthard Schuster
Piotr Hande
Stephan Stolze-Holt
Prof. Jörgen Gieß B.Eng.
Konstantinos Stolze-Biggen
Cindy Rogge-Dippel
Reni Roht-Binner
Ernst Koch II-Graf
Frederike Stoll
Elif Wohlgemut
Klaus-Michael Mälzer
Knud Zimmer
Frau Danica Davids B.A.
Univ.Prof. Sibylle Zirme B.Sc.
Felicia Flantz-Lehmann
Imke Keudel B.Sc.
Hilmar Spieß
Canan auch Schlauchin-Dussen van
Univ.Prof. Francesco Schulz B.Eng.
Karl-Wilhelm Anders-Gude
Zbigniew Hahn MBA.
Zeljko Gieß
Jörg Pechel
Damian Bauer
Jurij Bärer
Dunja Dörr B.Sc.
Nurten Henschel-Stroh
Dr. Jonas Fechner
Hildburg Dowerg-Pergande
Ing. Ernst-August Häring
Hans Josef Striebitz
Zdenka Weiß
Herr Gerhardt Benthin
Margita Schleich-Becker
Theodoros Vollbrecht-Gutknecht
Carina Bruder
Siegmar Dowerg
Joachim Steuer
Dr. Auguste Sager
Susanne Etzold
Anne-Rose Krause
Dipl.-Ing. Emanuel Nette
Bianka Schuster-Ziegert
Mirco Barth
Edeltraut Anders-Rohleder
Serge Grein Groth
Univ.Prof. Pascal Schweitzer
Dierk Buchholz MBA.
Gregor Dippel
Hans Dieter Junk
Prof. Guenter Mosemann
Veronique Hartung-Haering
Alois Jungfer B.Eng.
Univ.Prof. Beate Gude
Dr. Diedrich Gerlach B.A.
Slavko Weitzel B.Sc.
Alan Eigenwillig
René Säuberlich B.Eng.
Prof. Manuela Schleich B.Sc.
Andreas Gunpf
Kreszentia Bohlander
Klaudia Vollbrecht B.A.
Univ.Prof. Nurten Neuschäfer MBA.
Nikolas Siering
Fatima Heser B.Eng.
Adem Mühle-Ruppert
Prof. Ruth Gehringer
Bernhardine Schuchhardt
Prof. Ana Textor
Dr. Constance Römer
Damian Söding
Dipl.-Ing. Sarina Dörr
Berthold Rohleder
Mehmet Sauer
Univ.Prof. Ignatz Baum
Gundi Hiller
Karl Meister B.Eng.
Nikolas Hövel
Mercedes Sauer
Sofie Reichmann
Gisela Weinhold B.Sc.
Senta Schmiedecke
Prof. Sonia Blümel
Arndt Weinhold MBA.
Zoran Oestrovsky
Antonius Stoll-Krebs
Monja Weiß
Christopher Fröhlich
Edeltrud Margraf
Lisbeth Karge
Friedemann Klingelhöfer
Waltrud Scholl
Kaspar Trub
Ellen Jessel-Walter
Dr. Athanasios Noack MBA.
Svenja Langern
Beate Johann
Margareta Losekann
Anka Gieß
Susanna Söding
Ernst-August Oestrovsky-Kreusel
Edmund Junck
Univ.Prof. Beate Eberth
Domenico Reichmann
Frau Franziska Trupp B.Sc.
Ilonka Rose
Konstanze Mühle
Annie Harloff B.A.
Frau Julie Gunpf
Leonhard Patberg
Univ.Prof. Lydia Langern
Ladislaus Killer
Jakob Döring
Prof. Tina Ullrich
Dierk Gunpf B.A.
Darius Klotz
Mary Reuter B.Sc.
Heimo Gorlitz B.A.
Dipl.-Ing. Heinz-Otto Jähn
Univ.Prof. Erhard Heuser MBA.
Emilie Scholz
Anika Holsten
Anthony Patberg
Viktor Bauer
Herr Yilmaz Vollbrecht B.Eng.
Helen Hein B.A.
Irmtrud Röhrdanz
Iwan Butte B.Sc.
Dipl.-Ing. Laila Scheuermann B.Sc.
Martin Pechel-Freudenberger
Konstantinos Linke B.Eng.
Herr Jan Kobelt
Viviane Jopich
Frau Camilla Kruschwitz
Michaela Kade
Dietlind Anders B.A.
Margarete Mohaupt B.Sc.
Etta Hellwig
Johanna Bohlander
Elfie Otto
Veronique Oestrovsky
Hüseyin Wulf-Schmidt
Monica Drub-Davids
Sina Wulff-Dussen van
Cordula Schmiedecke-Wilms
Helen Hahn
Carolin Etzler
Orhan Dörr-Salz
Arnd Jacobi Jäckel
Heimo Ziegert
Gunar Dobes B.Sc.
Emilie Schmidt-Gröttner
Maik Schottin
Claire Faust B.A.
Egbert Gertz
Harold Scheibe
Ute Stroh
Sigismund Junitz
Hülya Scheibe
Andrea Hamann
Frau Anna-Luise Sontag
Oxana Linke B.Eng.
Janusz Trub-Mühle
Irmi Zobel
Utz Staude
Pietro Klingelhöfer
Siegmar Keudel-Gude
Sigrun Weinhold
Micha Albers-Wilms
Edith Kostolzin
Univ.Prof. Edmund Mentzel B.Eng.
Rose-Marie Jäkel
Anni Seidel B.Eng.
Klaus-Peter Zorbach
Rolf-Peter Staude
Dr. Elmar Junk
Dajana Meyer
Therese Rohleder
Slavica Vollbrecht
Marlen Flantz
Georgios Knappe-Mälzer
Gaetano Söding
Prof. Theodoros Paffrath B.A.
Elena Pruschke
Herr Günther Krein MBA.
Dagmar Jungfer
Prof. Gertraud Drewes
Jolanda Rose
Dipl.-Ing. Walfried Rosemann B.Eng.
Eberhardt Warmer
Herrmann Holt-Lindner
Dr. Karla Christoph
Freia Lübs
Gina Wulff B.A.
Prof. Woldemar Beier B.A.
Kerstin Niemeier
Gitta Hübel
Wolf Stadelmann
Diana Weitzel
Manuel Stolze MBA.
Univ.Prof. Viktoria Seifert
Univ.Prof. Florentine Schomber B.Eng.
Heinz-Otto Hermighausen
Frithjof Mielcarek MBA.
Ing. Loni Gnatz MBA.
Univ.Prof. Zita Löchel B.Sc.
Zeljko Hiller-Misicher
Detlev Stadelmann
Heike Karge
Prof. Kunigunda Pergande MBA.
Univ.Prof. Josip Hartung
Bertold Bloch-Beckmann
Valentin Steuer-Mans
Frau Dora Rosemann B.A.
Betti Zirme B.A.
Hanni Scholz-Weitzel
Steven Seifert
Marzena Hein
Prof. Hans-Hinrich Schmidt
Prof. Helmut Hellwig MBA.
Magarete Klingelhöfer-Mans
Anne-Katrin Höfig
Robin Weinhage B.A.
Frau Hildegart Etzler B.A.
Marie-Theres Jäkel
Mohammed Ritter
Almut Rogge
Justus Schleich-Drewes
Dipl.-Ing. Mara Otto B.Sc.
Florian Wulff
Inna Schulz
Agatha Kostolzin
Michaele Schacht
Eugenia Sorgatz
Frieder Austermühle
Babett Süßebier B.A.
Univ.Prof. Erna Köhler B.A.
Marie-Theres Trupp
Univ.Prof. Paulo Jähn
Lia Heydrich
Hannelore Haase
Claudius Mude
Ellen Röhrdanz
Zdravko Staude B.Sc.
Elfi Fröhlich-Löchel
Heinz-Dieter Caspar-Hande
Sylvana Hornich MBA.
Gundolf Walter
Darius Kallert
Maria-Theresia Heinz B.A.
Prof. Siegrun Langern
Polina Hettner
Bettina Lachmann
Carina Kusch
Elias Hethur
Madlen Lübs
Kuno Dussen van
Univ.Prof. Pamela Kambs MBA.
Univ.Prof. Hans-Albert Ruppert
Vadim Jacobi Jäckel
Steffen Schlosser
James Ebert
Fabienne Holt MBA.
Hakan Kühnert
Sebastian Aumann
Stephen Tintzmann
Franziska Hörle B.Sc.
Thorsten Kensy B.Eng.
Gilbert Schottin
Folker Fischer
Reinhard Zänker
Dipl.-Ing. Hans-Günther Peukert B.Eng.
Sevim Vollbrecht B.A.
Dr. Edit Scheibe B.A.
Joana Wähner
Krzysztof Kruschwitz
Fatma Löffler B.Sc.
Hildegund Ruppersberger
Adeline Hahn
Isabelle Förster-Beyer
Frau Nurten Huhn
Univ.Prof. August Gunpf B.A.
Peggy Haering B.Sc.
Undine Eimer
Klaus-D. Dippel MBA.
Wiltrud Wilmsen-Graf
Ilka Heß
Slavica Koch
Prof. Lotti Löffler
Martine Zobel
Metin Peukert-Lindner
Tülay Trapp
Senol Langern
Geza Weller
Willibald Boucsein B.Sc.
Herr Jerzy Drub
Mariola Tlustek MBA.
Utz Christoph-Henck
Irina Hahn
Hans Jörg Koch
Dipl.-Ing. Margaretha Köhler B.Eng.
Prof. Mohammed Kambs
Dusan Eigenwillig
Alexandra Henk MBA.
Hildegunde Stiebitz-Mude
Ljudmila Nerger
Valeska Blümel B.A.
Kurt Thanel
Herr Ansgar Gnatz
Evi Grein Groth
Dr. Annett Siering
Hedwig Briemer
Herr Guido Knappe B.Eng.
Ing. Krzysztof Kambs B.Eng.
Dr. Wolf-Rüdiger Trüb
Marianna Segebahn-Wernecke
Univ.Prof. Monja Staude MBA.
Anastasios Karge
Folkert Barth B.Sc.
Frau Wendelin Heinrich B.Eng.
Ing. Britt Trupp B.Eng.
Dr. Gundolf Römer MBA.
John Gunpf B.Sc.
Leander Dobes-Schlosser
Univ.Prof. Fedor Eimer
Alla Weihmann
Augustin Wende
Ronald Hofmann
Ursel Conradi
Gisela Girschner
Antonius Kraus
Raisa Stey-Sauer
Gerold Loos-Rogge
Dietlinde Käster
Lukas Juncken MBA.
Sandra Scholtz
Cecilia Scholz-Barth
Dariusz Rädel
Anni Dietz-Blümel
Dr. Peer Schwital MBA.
Dr. Hans-Heinrich Kaul B.Eng.
Eberhardt Schäfer
Dipl.-Ing. Berend Niemeier
Margot Ullmann
Margit Walter
Prof. Trude Schäfer MBA.
Lara Oderwald
Wanda Vollbrecht-Reinhardt
Univ.Prof. Annegrete Holt
Ben Ullmann MBA.
Hans-Friedrich Heydrich
Herlinde Birnbaum
Eva Mosemann
Dr. Heide Jockel B.Sc.
Heimo Knappe
Dr. Jeanette Schuchhardt B.Eng.
Ralph Stahr
Meike Trupp
Regina Hamann B.Sc.
Dina Rose
Prof. Branko Weller MBA.
Univ.Prof. Suzanne Paffrath
Ulrich Schlosser
Mariana Wirth
Mijo Jessel B.A.
Rolf-Dieter Flantz B.Eng.
Harold Bähr B.A.
Ing. Gundolf Steinberg B.Sc.
Frau Gudrun Huhn B.Sc.
Univ.Prof. Heimo Dobes B.A.
Hans-Jürgen Barth
Mattias Kensy
Edmund Gnatz-Rogner
Heinz-Gerd Beyer
Miodrag Dörr-Austermühle
Dr. Otto Schmidtke MBA.
Fanny Bolnbach B.Sc.
Dragan Trub
Burkhard Schweitzer
Lissi Rust-Metz
Stanislaw Misicher
Jerzy Hermighausen-Lübs
Prof. Lieschen Mälzer B.Sc.
Henni Ullmann MBA.
Gunter Misicher
Jorge Weitzel
Dr. Patrizia Dörschner B.A.
Ivo Lorch
Univ.Prof. Rotraut Juncken B.A.
Elisa Mälzer
Prof. Constance Girschner MBA.
Rainer Scheel B.Eng.
Janus Weitzel-Koch
Patric Geisler-Becker
Angelica Klemt
Ing. Elisabet Jopich B.Sc.
Elvira Cichorius
Veronique Eimer
Swen Wirth
Dipl.-Ing. Betty Niemeier MBA.
Berthold Austermühle MBA.
Viktoria Trub-Budig
Univ.Prof. Rosi Gorlitz B.A.
Walter Schleich-Segebahn
Nadja Hethur
Univ.Prof. Gusti Schlosser
Falko Schüler
Philip Mangold
Herr Ekkehart Sorgatz
Frida Süßebier
Hannchen Zahn
Prof. Lydia Siering
Ing. Brunhilde Albers
Klaus-Peter Gieß-Winkler
Dipl.-Ing. Claudia Häring
Dipl.-Ing. Nina Boucsein MBA.
Maximilian Steinberg
Lieschen Rörricht
Ignatz Gutknecht
Victor Fritsch B.Eng.
Ing. Zdenka Neuschäfer
Constantin Beckmann
Prof. Frithjof Binner
Lina Hein-Gotthard
Trudel Wagner
Prof. Ingeborg Noack
Jiri Bärer
Sofia Roht MBA.
Thilo Tschentscher
Bayram Cichorius-Zobel
Nina Wagenknecht
Rosina Otto
Lena Holzapfel
Stilla Dobes
Songül Tschentscher
Timo Butte
Ulla Süßebier
Dr. Denise Girschner B.Sc.
Antoinette Schottin
Tino Wagenknecht B.Eng.
Reimund Kraushaar
Dr. Rosalinde Stolze B.Eng.
André Segebahn
Univ.Prof. Roman Misicher
Karlfried Sorgatz
Frank-Michael Klemt
Carola Kusch
Dr. Annedore Wulff B.Sc.
Prof. Urs Flantz
Nelly Buchholz
Frau Nadeshda Ruppert
Marietta Heinrich
Lore Tröst
Klaus-Peter Kitzmann
Dimitrios Fiebig
Balthasar Müller-Drub
Annamaria Scholtz
Ing. Tina Schmiedt B.A.
Jörgen Paffrath B.Sc.
Hilma Berger
Hans-Detlef Schäfer
Eckehard Steckel
Milos Biggen
Vladimir Kruschwitz
Hansjörg Müller B.Sc.
Corinna Täsche B.A.
Ludwina Hölzenbecher
Univ.Prof. Aysel Lindau
Antonius Hermighausen
Janin Hermann
Univ.Prof. Ortwin Geisler MBA.
Heinrich Köster
Dr. Ingried Sorgatz B.A.
Anatolij Peukert
Siegbert Henschel
Frau Siegried Margraf B.Sc.
Aleksander Drub
Peter Sontag
Wolfhard Jäkel MBA.
Hannelore Noack MBA.
Pia Fliegner
Hiltraud Köster MBA.
Dr. Gero Röhricht B.Eng.
Marjan Segebahn B.Eng.
Mareike Reichmann
Dipl.-Ing. Nathalie Bender
Manja Stadelmann
Caroline Haering MBA.
Prof. Clarissa Barth
Prof. Sibel Mälzer MBA.
Attila Atzler
Birgit Pergande
Dagmar Koch
Udo Grein Groth
Hans-J. Hahn-Süßebier
Herr Filippo Rosemann B.A.
Univ.Prof. Kevin Juncken B.Eng.
Ben Täsche
Meike Rosenow
Karl-Otto Putz
Lambert Misicher-Dörschner
Gesa Keudel-Bauer
Dr. Hedda Radisch
Charles Anders
Nadia Rosenow
Reinhard Eigenwillig
Katalin Butte
Adelbert Austermühle
Marie-Louise Wulff
Anna-Lena Röhrdanz B.Sc.
Leonid Mühle
Bernard Bien-Lübs
Kreszenz Drubin
Carin Rohleder
Ingbert Binner-Heidrich
Stanislav Stey
Witold Heintze
Elzbieta Hartung
Albina Heinz
Wolf Schottin-Gunpf
Luisa Hecker
Sükrü Fiebig
Charlotte Hecker B.Eng.
Sevim Textor-Schinke
Jose Tlustek B.Sc.
Dominik Spieß
Margarethe Wagenknecht
Julia Conradi-Mentzel
Dipl.-Ing. Hans-Günther Bien
Ing. Jens Henck B.Eng.
Rosita Wiek
Erica Schlosser
Judith Sorgatz
Herr Gustav Noack
Prof. Bela Noack
Tatiana Kade-Rust
Geert Rudolph
Othmar Hölzenbecher
Elfi Harloff
Frau Patricia Schmiedecke B.Eng.
Sandro Schmiedt
Mattias Wieloch
Dr. Myriam Häring
Gabriella Rädel
Ronald Börner-Hentschel
Hedy Rudolph MBA.
Miriam van der Dussen
Peer Nohlmans B.Sc.
Ing. Herbert Mühle B.Sc.
