Student
Herr Rupert Jüttner MBA.
Prof. Gerd Schenk
Pedro Beer
Tatjana Käster-Schüler
Renate Bärer
Frau Cordula Anders B.Eng.
Walter Pruschke
Aribert Herrmann
Frida Stolze
Dorothee Renner
Ing. Hermine Warmer B.A.
Ing. Iwan Wagner
Dipl.-Ing. Enver Drubin
Ibrahim Lehmann B.Eng.
Julie Schweitzer
Hajo Jäntsch
Elma Heser
Univ.Prof. Dorle Röhrdanz B.A.
Carina Hövel
Antonius Stoll-Krebs
Univ.Prof. Czeslaw Tröst
Zlatko Ritter B.Eng.
Geraldine Reising MBA.
Herr André Scholl B.Sc.
Friedrich-Wilhelm Höfig-Johann
Bernhardine Pechel
Prof. Vadim Stroh
Harro Keudel
Rahel Heidrich-Jüttner
Ilonka Noack
Inga Ruppersberger
Ing. Engelbert Bauer
Ferenc Bolzmann-Girschner
Cecilia Gertz
Univ.Prof. Claudio Schmiedt
Cilli Gorlitz
Mijo Seidel B.Sc.
Erkan Kuhl-Oestrovsky
Herr Dimitri Mohaupt B.A.
Celal Hettner MBA.
Dr. Valeri Sölzer B.Sc.
Steffi Schmiedt B.Sc.
Marie-Theres Pechel
Emilie Scholz
Rosa-Maria Seifert
Heinz-Willi Holt
Frederik Beyer
Mirco Girschner
Anne-Katrin Höfig
Dominic Martin
Dr. Filippo Eberhardt B.Eng.
Univ.Prof. Gottlieb Steuer B.A.
Radmila Kraus-Schacht
Luitgard Weiß-Rörricht
Dr. Elly Junk
Wiltrud Gröttner-Klapp
Gaetano Söding
Andree Wilmsen B.Eng.
Dipl.-Ing. Birgitta Boucsein
Brigitta Walter
Stanislav Löffler MBA.
Hartwig Sorgatz B.Eng.
Uwe Dussen van
Reingard Geisel
Prof. Almuth Dippel
Thomas Hänel
Enver Börner MBA.
Anastasia Gunpf
Irina Mielcarek
Mary Staude
Dipl.-Ing. Agatha Pruschke
Marko Trupp
Roswita Sauer
Theodor Mangold
Lorenz Kohl
Dr. Mato Geisel
Dipl.-Ing. Hans-Michael Stiffel B.Sc.
Frau Gertrud Jüttner
Fatima Weinhage-Boucsein
Walli Jopich
Roswita Atzler
Steffen Schlosser
Ing. Cläre Dowerg
Sibilla Bachmann
Arzu Kuhl
Henning Fechner
Ing. Danica Gieß MBA.
Paulo Trommler
Gernot Hornich B.A.
Dipl.-Ing. Hanns Killer B.Sc.
Kunigunda Zimmer
Mandy Scholl-Bohnbach
Gertrude Pieper
Kristin Kabus
Maurizio Hermann
Danilo Hartmann
Sandra Scholtz
Dipl.-Ing. Sigrun Neuschäfer B.Sc.
Annelie Heuser
Annelie Kitzmann
Prof. Ada Wähner
Robert Budig-Ullmann
Herr Hans-Ludwig Steinberg
Heinz-Günther Mosemann
Dr. Peggy Beyer B.Sc.
Britt Bolander B.A.
Anna-Luise Seip-Hofmann
Raphaela Eckbauer
Ira Scholz-Pohl
Marc Heintze B.A.
Walli Baum-Kohl
Lena Dowerg
Mariusz Wilmsen B.A.
Ulf Kensy MBA.
Salvatore Ruppersberger
Gretchen Eimer-Wilmsen
Ing. Henrike Kramer
Stavros Ortmann
Laila Trüb
Kathi Christoph
Siegbert Conradi
Albin Fischer B.Eng.
Helge Pohl
Edward Hering MBA.
Univ.Prof. Marko Schmiedecke MBA.
Christl Eigenwillig
Liane Gröttner
Liliane Gröttner-Albers
Dipl.-Ing. Laila Scheuermann B.Sc.
Judith Sorgatz
Dr. Marie-Theres Möchlichen B.A.
Univ.Prof. Cläre Weihmann B.A.
Luciano Klotz
Iwan Käster
Dipl.-Ing. Jens-Uwe Dobes
Dr. Rosalinde Stolze B.Eng.
Ljiljana Ruppert
Hans-Christian Eimer
Michel Hermighausen
Thorsten Adler B.Sc.
Adalbert Hande B.Eng.
Dr. Ingried Sorgatz B.A.
Uta Kade
Frau Anna Mangold B.A.
Dagmar Dussen van
Elisa Karz-Rohleder
Olaf Weinhage
Dipl.-Ing. Hermann-Josef Jüttner
Stephan Stolze-Holt
Ing. Helene Jähn B.Eng.
Concetta Dehmel
Frau Eugenia Matthäi
Harro Söding
Dr. Heide Jockel B.Sc.
Reni Roht-Binner
Vitali Walter-Krein
Frau Julia Fliegner
Alma Eimer-Seip
Cora Reichmann B.A.
Lieschen Steckel
Pauline Mosemann
Edelbert Stey-Scholz
Milos Biggen
Lisbeth Karge
Resi Knappe
Frank-Michael Köhler
Oxana Lübs
Dipl.-Ing. Ryszard Buchholz
Dipl.-Ing. Wenzel Hellwig B.Sc.
Grete Biggen-Kostolzin
Klaus-D. Dippel MBA.
Dr. Iris auch Schlauchin
Carola Kusch
Antonios Walter
Ottfried Peukert-Schulz
Dominik Spieß
Helmuth Wagner
Rosa Tintzmann
Rahel Stey
Helma Hänel B.A.
Dipl.-Ing. Matteo Baum
Albrecht Caspar
Polina Kostolzin
Hans-Jürgen Barth
Karen Rädel
Frau Ayten Pärtzelt MBA.
Ing. Anika Jüttner
Univ.Prof. Ismet Bloch B.Eng.
Mathilde Kreusel
Frau Else Röhrdanz B.Sc.
Constantin Ziegert
Eckart Cichorius
Reimar Hahn-Neureuther
Irmtraut Süßebier
Virginia Eigenwillig
Heide-Marie Adler B.Eng.
Yvette Süßebier
Regina Becker
Dagmar Schinke B.Sc.
André Sauer
Bernhardine Mangold
Maren Roht
Reimund Kraushaar
Elena Fiebig
Eckhard Lindau B.A.
Dr. Lieselotte Blümel B.A.
Nadeschda Barkholz
Mohamed Schottin
Nico Hartung-Linke
Guido Pieper
Prof. Knud Atzler B.Sc.
Jens-Peter Graf-Schmidt
Inka Meyer
Ing. Wladimir Karz MBA.
Ing. Magarete Herrmann B.Eng.
Emine Lübs
Prof. Hermann Josef Söding
Hans-Albert Schwital
Janusz Trub-Mühle
Univ.Prof. Nermin Rosemann B.Sc.
Francisco Wirth
Emma Hornich-Kraushaar
Domenico Nohlmans-Eberhardt
Antonie Ladeck
Dr. Leila Gunpf B.Sc.
Dipl.-Ing. Waltraut Kallert
Leni Heß
Dr. Abdullah Becker
Florian Finke
Ing. Aldo Radisch
Dipl.-Ing. Danuta Stumpf B.Eng.
Irmgard Weinhage-Wieloch
Annelene Zänker
Marlen Flantz
Prof. Heinz-Josef Radisch B.A.
Herr Oliver Pechel
Irene Stumpf
Prof. Friedo Reuter
Kazim Hörle
Ing. Friedhelm Löchel B.Eng.
Kornelia Dörr
Uwe Rosenow
Gaetano Köhler
Gerhart Beier
Maren Anders
Herr Eberhardt Gierschner
Heinz-Günter Boucsein
Geraldine Gutknecht
Hans-Rainer Rogner
Dr. Markus Roskoth B.Sc.
Siegrid Paffrath
Korinna Söding
Prof. Annita Wulff
Friedo Meister-Klemm
Klaus-Peter Zorbach
Prof. Heinz-Willi Hertrampf
Raymund Koch II-Margraf
Kriemhild Jähn
Frau Carola Scheibe MBA.
Dagmar Franke-Schleich
Karl Heß
Vincenzo Jopich
Arno Ullmann
Jurij Bärer
Janin Haase
Ansgar Tlustek MBA.
Frau Mechtild Fliegner
Frau Xenia Blümel
Univ.Prof. Heinrich Reinhardt MBA.
Hartmut Hiller B.A.
Dierk Steinberg
Karl-Hermann Rädel-Müller
Bartholomäus Trapp
Dagmar Koch
Cecilia Killer
Necati Lindner
Dipl.-Ing. Valeria Kühnert MBA.
Ellen Haase
Drago Gierschner B.Eng.
Engelbert Carsten-Hiller
Dipl.-Ing. Rüdiger Otto B.A.
Prof. Urs Täsche
Hans-Rudolf Huhn
Victor Häring
Wieslaw Oestrovsky MBA.
Rolf Wirth
Peer Hölzenbecher
Katy Täsche
Birthe Trommler
Tanja Renner B.Sc.
Jan Döring B.A.
Prof. Hans-Hinrich Schmidt
Dipl.-Ing. Violetta Briemer B.A.
Waldemar Ladeck
Dr. Jochen Schäfer
Brian Hölzenbecher
Volker Hettner
Ing. Dirk Paffrath
Univ.Prof. Anna-Luise Faust
Alexandros Ernst
Rene Berger-Jäkel
Valentin Döring
Berta Hörle-Börner
Dr. Annika Gude MBA.
Engin Johann-Weihmann
Hildegard Schlosser-Jacobi Jäckel
Gotthard Schuster
Gunhild Nohlmans
Univ.Prof. Blanka Linke B.Eng.
Raymond Drub B.Sc.
Michelle Klingelhöfer B.Eng.
Herr Bastian Hübel B.A.
Alwina Neureuther
Valeri Tschentscher
Bernard Steinberg
Ferenc Pergande B.Eng.
Univ.Prof. Friedl Peukert B.Eng.
Ioannis Klemt
Siegmar Pergande
Dr. Sonia Hornich B.Eng.
Heinz-Willi Jockel
Sibilla Mitschke-Losekann
Fernando Neuschäfer
Camilla Kühnert MBA.
Frank-Peter Weimer
Nikola Kitzmann
Miroslawa Rose
Bartholomäus Karge B.Eng.
Katharine Mohaupt-Heuser
Dipl.-Ing. Elisabeth Wiek
Henni Mälzer-Tlustek
Sigrid Jockel
Isa Koch
Herr Tom Täsche
Dr. Achim Barth
Kai-Uwe Stiebitz-Hentschel
Kenneth Kramer
Franziska Jüttner
Agnes Vollbrecht
Dr. Rudolf Killer B.Sc.
Antonios Schönland
Meral Reinhardt
Sevim Junitz
Dr. Gabriel Junitz
Susi Grein Groth-Steuer
Claudio Bolnbach
Regina Fliegner
Ing. Hans-Walter Ackermann
Rosemarie Schmiedecke
Margit Losekann
Erdal Bähr
Frau Danica Davids B.A.
Herr Darko Gutknecht MBA.
Agatha Sager-Geisler
Eleni Franke
Ruthild Schüler B.Eng.
Univ.Prof. Matthäus Gude
Sylvio Gutknecht
Britt Gorlitz
Patricia Wiek
Ing. Helmuth Bachmann B.Sc.
Claudius Rust-Mans
Erhard Geisel
Joachim Süßebier
Herr Valerij Heydrich
Clemens Barth
Bertram Caspar
Lutz Kobelt
Dipl.-Ing. Walburga Steckel
Faruk Hoffmann
Attila Werner
Anto Tröst-Schäfer
Univ.Prof. Cecilia Scholl MBA.
Sylke Binner B.A.
Thorben Rosenow
Ricarda Fröhlich B.A.
Cathrin Weitzel MBA.
Margareta Losekann
Hedwig Matthäi
Frau Christiane Zänker B.A.
Hanni Dippel-Heser
Hanspeter Juncken
Rosemarie Hethur
Dr. Otto Schmidtke MBA.
Francoise Vollbrecht B.Sc.
Iris Ullrich
Eugenia Sorgatz
Myriam Hänel
Jane Reuter
Marko Renner
Luzie Schäfer
Gisa Hendriks
Suse Pergande-Gröttner
Prof. Natalia Junck B.Sc.
Leonore Schacht
Waltrud Gumprich
Prof. Lieschen Bohlander
Baptist Radisch MBA.
Gundel Dietz
Lilly Seifert
Hassan Kroker-Girschner
Prof. Guenther Margraf B.Eng.
Torben Roskoth-Wilmsen
Annika Wirth
Inna Ditschlerin
Hans-Helmut Binner B.Sc.
Dr. Margarethe Ernst
Heino Römer
Univ.Prof. Heimo Dobes B.A.
Dr. Athanasios Noack MBA.
Kerstin Niemeier
Ditmar Dehmel
Dr. Lilly Conradi B.Sc.
Elfi Fröhlich-Löchel
Heinz-Werner Briemer B.A.
Felix Hölzenbecher B.A.
Sven Walter
Stephen Trommler
Anett Bien-Schuster
Heinz-Wilhelm Werner
Anika Biggen MBA.
Siegbert Hartmann B.A.
Cindy Schleich
Olivia Schleich
Martine Conradi
Carl Jockel
Alwine Wirth-Klemm
Gloria Lachmann MBA.
Herr Hellmuth Birnbaum B.A.
Angelo Röhrdanz
Halil Löwer
Ulrike Ackermann B.Sc.
Ing. Valentine Scheibe
Evangelos Staude
Mirjana Schlosser B.Eng.
Hans-J. Tröst MBA.
Emanuel Schinke B.Sc.
Steffen Rust B.Eng.
Hans-Willi Kruschwitz B.Sc.
Krystyna Rust-Baum
Elizabeth Jacob
Korbinian Werner
Ingmar Beckmann
Arnim Bärer
Herr Maik Klemt MBA.
Emine Haase B.A.
Birthe Schüler
Lucie Trüb-Schmiedt
Janin Hamann
Margita Meister
Benita Hahn-Wieloch
Artur Schaaf
Prof. Henriette Killer
Dipl.-Ing. Meral Beyer
Gülten Henschel
Elmar Förster
Ernst-August Oestrovsky-Kreusel
Juan Klapp B.Eng.
Cläre Heser
José Tschentscher-Textor
Dipl.-Ing. Leo Sager
Carmine Bruder-Rörricht
Prof. Gaetano Weiß
Edit Dowerg
Ing. Jenny Oestrovsky
Berend Rörricht
Nurten Henschel-Stroh
Annamaria Scholtz
Dorle Rädel
Gordana Bolnbach
Irmtraut Hahn-Walter
Fabienne Birnbaum
Karl-Wilhelm Meyer
Sophie Rädel
Heinz-Georg Hornich
Dr. Karl-Ludwig Stoll MBA.
Dipl.-Ing. Berend Niemeier
Frithjof van der Dussen
Celal Ortmann-Otto
Anastasios Heinz
Sieghard Kensy
Kläre Kohl
Antonina Pärtzelt-Gerlach
Julius Liebelt
Siegrun Christoph
Mohamed Heydrich
Sigmund Hentschel MBA.
Lorenz Sauer
Danuta Kensy
Wilma Paffrath
Hildegund Gunpf
Imelda Geißler
Ilja Kitzmann B.A.
Frau Florence Ditschlerin B.Eng.
Caroline Harloff
Timm Oderwald
Sylvia Schäfer
Vitus Schmidt
Heimo Karge-Freudenberger
Hüseyin Hethur
Elif Wohlgemut
Herr Tino van der Dussen MBA.
Herr Jens Becker MBA.
Ing. Eleonora Holzapfel
Karl-Josef Barth
Frau Kirsten Geißler
Prof. Katarzyna Gehringer B.Eng.
Herta Keudel
Dipl.-Ing. Tina Kranz MBA.
Folker Otto
Dr. Helge Täsche MBA.
Ing. Ernest Rogge B.A.
Ellen Gutknecht
Camilla Gunpf
Anka Jäkel-Ackermann
Sonia Säuberlich-Langern
Carin Huhn
Prof. Irena Höfig
Benno Klemt
Mareen Krebs-Hofmann
Johanna Stumpf
Wieland Linke
Hans-Theo Kuhl
Irmtraut Mülichen B.A.
Gottlob Römer
Frau Britt Heß
Birger Klapp
Hanni Scholz-Weitzel
Wojciech Girschner B.A.
Malgorzata Rohleder
Kreszenz Drubin
Hans Kostolzin-Ditschlerin
Johannes Bärer
Gretel Stroh
Bertold Schenk
Babett Adler
Herr Klaus Peter Krause B.A.
Clara Ruppersberger
Kordula Drub B.Sc.
Prof. Juliane Henck MBA.
Georgios Knappe-Mälzer
Univ.Prof. Kreszenz Wulf B.A.
Friedhilde Dobes
Christiana Bauer
Hans-H. Schönland
Olivia Thies B.A.
Franz Lange
Catrin Förster B.A.
Ehrhard Häring B.A.
Josef Berger
Wera Hauffer B.A.
Thorsten Kensy B.Eng.
Marlene Heuser-Trub
Anne-Rose Klapp-Jockel
Janina Seifert
Klaus-Günter Kreusel
Dipl.-Ing. Hans-Erich Klemm
Edeltraud Bärer
Elizabeth Vollbrecht
Christof Ditschlerin
Arzu Wieloch-Röhrdanz
Margaret Kramer B.A.
Dr. Melitta Mans B.Eng.
Herr Gisbert Langern
Herr Ronald Reising B.Sc.
Dr. Gaby Sontag MBA.
Aleksandra Stey MBA.
Anne-Katrin Lorch
Jan-Peter Grein Groth
Ing. Marie-Therese Schleich
Roselinde Zobel
Eileen Hartung
Maurice Steckel
Karl-Dieter Segebahn-Köster
Felix Müller
Lieschen Rörricht
Eva Mosemann
Henny Wulff
Miguel Dussen van B.Eng.
Rigo Conradi
Brita Jäkel
Marika Zimmer
Hans Jörg Köhler
Justine Lindner
Jessika Thies
Sabine Gude
Piotr Schaaf
Elke Hiller
Dr. Myriam Häring
Univ.Prof. Cynthia Löwer
Univ.Prof. Fatima Hiller B.A.
Dipl.-Ing. Bodo Junk B.Eng.
Erhard Otto
Hüseyin Stahr
Jochen Säuberlich
Oliver Bien
Karl-Dieter Thies
Henriette Bruder
Ing. Wolf-Rüdiger Dietz B.Sc.
Heinrich Bohlander-Ullrich
Frank-Peter Haase
Univ.Prof. Traude Gertz
Sebastian Aumann
Antje Etzold
Ilija Lindner
Magrit Lange
Dipl.-Ing. Nathalie Radisch
Sara Heuser
Univ.Prof. Leszek Gieß B.Eng.
Kay-Uwe Mühle
Luka Zorbach
Anne-Rose Hettner B.A.
Reinhild Patberg
Evangelia Stumpf-Ruppersberger
Zbigniew Höfig B.Eng.
Bogdan Pohl
Imre Sauer
Ernst-Otto Heß-Hartmann
Ing. Bianca Paffrath
Frau Kunigunda Schaaf B.A.
Dipl.-Ing. Stefano Wernecke B.A.
Leila Hethur
Prof. Sylvana Trapp
Adelinde Gumprich MBA.
Stephan Warmer B.Eng.
Katharine Renner
Pamela Mies B.Eng.
Folker Otto MBA.
Evangelia Röhricht
Leo Roskoth B.Sc.
Margareta Lübs-Vollbrecht
Ditmar Adolph
Kati Süßebier
John Gunpf B.Sc.
Sönke Gumprich
Herr Augustin Karge B.Eng.
Henryk Henk
Ben Schomber
Wladimir Rogge
Hellmut Nerger
Lotti Mosemann
Ingetraut Jopich
Siegmar Ullmann-Fritsch
Prof. Gertraude Mangold B.Eng.
Matthäus Eckbauer
Christl Pölitz
Eggert Rörricht-Schwital
Prof. Janin Dietz
Pedro Hande B.Sc.
Zenta Mende
Hans-Helmut Eimer MBA.
Antonietta Putz B.Eng.
Jana Wulf MBA.
Eitel Hethur
Edmund Caspar B.Sc.
Frau Etta Wesack MBA.
Malte Schäfer
Sandro Täsche
Frau Julie Gunpf
Inna Weinhage
Zdravko Jacob
Prof. Concetta Mies B.Eng.
Ing. Torsten Hartung B.Eng.
Senta Wernecke B.Sc.
Mechthild Finke
Annegrete Pohl-Sölzer
Justine Kade
Dittmar Berger
Ing. Sebastian Killer B.A.
Arif Pergande-Wagenknecht
Korbinian Bolander
Dipl.-Ing. Janet Ruppersberger
Marlen Wende
Dr. Gerard Dörr
Joseph Gorlitz-Bloch
Natascha Schinke B.Eng.
Alban Butte
Dipl.-Ing. Aleksandra Wagner MBA.
Annette Schwital
Univ.Prof. Lara Hoffmann MBA.
Magarete Krause
Wulf Steckel-Lachmann
Jörg-Peter Christoph
Fatima Rörricht
Micha Eckbauer B.Sc.
Alicia van der Dussen-Patberg
Danica Atzler
Alicja Stiffel
Fernando Gieß
Lutz Pärtzelt
Herr Bastian Ritter B.Sc.
Siegried Caspar B.A.
Marcel Fechner
Hanife Täsche-Stiffel
Imke Keudel B.Sc.
Jost Briemer
Melanie Hauffer
Michaele Klotz B.Eng.
Bruno Hethur
Slavko Weitzel B.Sc.
Jann Geisler
Dr. Gerold Dörschner
Ali Briemer-Klemm
Mandy Loos
Josephine Schweitzer
Marga Scholz
Ellen Trub
Prof. Marian Gerlach
Falk Sorgatz-Ortmann
Enrico Oderwald
Maren Bachmann-Stumpf
Fritz Schenk B.A.
Annett Dehmel MBA.
Sandor Ritter
Ralph Binner-Römer
Grit Karz
Geert Etzold
Erwin Jopich
Rahel Hartmann
Anica Sorgatz B.Sc.
Gunter Grein Groth B.Eng.
Bernard Karge
Kläre Beier B.A.
Jörg-Peter Speer
Ditmar Briemer
Ing. Janin Winkler MBA.
Heinz-Günter Fischer
Dipl.-Ing. Jörgen Rose B.Eng.
Frau Emilia Pruschke B.A.
Frau Mareile Birnbaum
Oscar Junitz
Larissa Löffler
Dana Schäfer
Hans-Christian Finke
Univ.Prof. Alexei Mülichen MBA.
Hans-Hinrich Trub
Wally Krein-Bien
Anica Kade-Steuer
Margot Ullmann
Veronika Kruschwitz B.A.
Kornelia Kade
Dr. Mariusz Beckmann
Stjepan Langern
Univ.Prof. Paul-Gerhard Lübs MBA.
Prof. Catherine Knappe MBA.
Niko Butte-Rosenow
Adolfine Lange
Ingeborg Wesack
Evangelia Schlosser-Boucsein
Waltrud Jockel B.Eng.
Hanspeter Benthin
Vera Scholl
Univ.Prof. Gretl Langern B.A.
Juan Briemer-Textor
Ing. Silke Kambs
Luka Binner
Ralph Jacobi Jäckel
Svenja Hartmann
Univ.Prof. Undine Jungfer
Friedericke Lehmann B.Sc.
Dipl.-Ing. Cristina Vogt
Zdenka Heser
Selim Pieper
Prof. Kunigunda Pergande MBA.
Augustin Wende
Yusuf Schacht
Insa Peukert
Gabriela Freudenberger B.A.
Louis Kostolzin
Lore Tröst
Wanda Stoll B.A.
Hilma Berger
Danilo Ehlert
Frau Valentine Benthin
Hans Dieter Kallert
Gerfried Dippel
Steven Käster B.Sc.
Änne Möchlichen
Hans-Adolf Römer-Jäntsch
Rochus Gude
Ing. Cord Hermighausen B.Eng.
Jacek Bärer
Dr. Rotraud Gorlitz
Valentin Steuer-Mans
Heinrich Dippel
Nancy Eckbauer
Reimund Eimer
Danilo Losekann
Meike Rosenow
Saban Hendriks
Amanda Eimer B.Sc.
Univ.Prof. Undine Becker MBA.
Nadja Ladeck B.Sc.
Ilija Eckbauer-Steinberg
Stephanie Krause
Karl-Peter Häring-Kruschwitz
Dipl.-Ing. Detlef Schacht
Hedi Butte-Neuschäfer
Irmi Döhn
Lothar Fischer
Immo Ring
Gerhild Beyer
David Faust-Holsten
Dr. Meinhard Hiller
Carmela Lindau
Bruni Meister B.Sc.
Dipl.-Ing. Cläre Geißler
Sylvie Neuschäfer
Jacob Süßebier
Annaliese Heser B.Sc.
Univ.Prof. Jacqueline Faust
Ing. Marten Hering
Prof. Apollonia Gerlach B.Sc.
Prof. Arif Mielcarek B.Eng.
Tomasz Bolnbach
Isa Rose
Ruth Hartung
Alida Trupp
Lotte Kusch
Jonas Beyer
Lisette Mühle
Silva Hiller MBA.
Sigmund Mosemann
Bernd-Dieter Kostolzin B.A.
Oxana Henschel
Tomislav Mende
Herr Hermann-Josef Lehmann B.A.
Editha Jacob
Evi Wilmsen MBA.
Ansgar Hande
Dipl.-Ing. Randolf Martin B.A.
Ing. Isolde Rosenow
Ottokar Berger
Frau Gülay Rogner B.A.
Anne-Katrin Seip
Alice Hesse
Herr Anthony Caspar
Loni van der Dussen B.Sc.
Prof. Sarina Hartmann
Ing. Amalia Walter
Irmtrud Schmiedt B.Sc.
Prof. Joanna Kreusel
Sevim Vollbrecht B.A.
Roselinde Kusch-Röhrdanz
Prof. Gerda Barkholz MBA.
Kazim Rohleder
Manja Stadelmann
Nada Hänel
Andre Metz B.A.
Madlen Lübs
Inge Dehmel
