Student
Harro Keudel
Dorothee Seidel
Herr Hartmuth Pruschke
Monique Schleich-Kroker
Renata Holt-Heintze
Tino Metz
Hajo Jäntsch
Sigmar Zobel
Michaela Sontag-Dörr
Ing. Annelise Nette B.Eng.
Dr. Trude Girschner
Abram Scholz B.Sc.
Conrad Lindau
Hans-Adolf Römer-Jäntsch
Dipl.-Ing. Roland Bien B.Sc.
Dr. Zehra Etzler
Univ.Prof. Josip Hartung
Edelgard Gnatz-Dobes
Konstanze Sontag
Univ.Prof. Fredy Barth MBA.
Madeleine Hermann B.Sc.
Bertold Stadelmann
Ottfried Peukert-Schulz
Dr. Fedor Plath B.Sc.
Univ.Prof. Dana Seifert
Thaddäus Geißler
Eugenie Benthin-Ziegert
Maike Bolnbach
Anni Hänel B.Eng.
Berthold Rudolph
Univ.Prof. Marleen Kabus
Sylvana Hornich MBA.
Franz Schweitzer
Stjepan Wesack-Winkler
Ing. Jens Henck B.Eng.
Prof. Niko Atzler B.Sc.
Lutz Röhricht B.A.
Univ.Prof. Undine Junken MBA.
Carmela Lindau
Herta Hoffmann
Gereon Jacob
Osman Salz MBA.
Prof. Dirk Biggen B.Eng.
Alfons Klingelhöfer
Hans-J. Wohlgemut
Carl Schmiedt
Dipl.-Ing. Marica Sager
Kazim Junken
Univ.Prof. Veli Etzler
Wiltrud Gröttner-Klapp
Ute Conradi-Trüb
Torben Wiek-Ring
George Paffrath MBA.
Prof. Mandy Heuser MBA.
Hans-Theo Vogt-Beckmann
Denny Pechel
Thoralf Geisel
Cilli Röhricht
Margarete Linke
Dariusz Wirth
Dorle Schmidtke MBA.
Manja Stadelmann
Mehmet Löwer-Trupp
Benjamin Stoll
Nadja Häring B.Eng.
Prof. Gundula Dörr B.Sc.
Aurelia Dussen van MBA.
Angelo Röhrdanz
Magnus Heidrich
Wieslaw Freudenberger
Sibylla Pohl
Prof. Aziz Stumpf
Serge Trubin
Ruthild Schüler B.Eng.
Susana Schaaf
Gudrun Rörricht
Burkhardt Holt
Valentin Klingelhöfer
Franka Mitschke B.Sc.
Ing. Jens-Peter Tschentscher
Sibille Liebelt
Ilka Faust
Prof. Ferdinand Gertz B.Sc.
Hilmar Ziegert
Annelie Kitzmann
Edmund Scholtz B.Sc.
Bastian Röhrdanz
Ramona Römer
André Sauer
Nicolaus Seifert
Louis Loos B.Eng.
Silke Scheuermann B.Sc.
Wilfried Söding
Frau Angelina Martin
Tilo Hande
Ing. Cord Hermighausen B.Eng.
Anna-Luise Kraushaar
Anika Trüb
Lena Holzapfel
Annelene Adolph B.A.
Dr. Ruben Wernecke
Gunhild Stroh-Jacob
Ralf-Dieter Rörricht B.Eng.
Sibel Weller
Univ.Prof. Roman Misicher
Karl-Heinz Hahn
Franz-Peter Preiß B.A.
Dipl.-Ing. Rüdiger Otto B.A.
William Zirme
Univ.Prof. Natalie Flantz
Theresia Liebelt
Stephen Kensy
Balthasar Holsten
Artur Kreusel
Leonard Kostolzin
Elisabeth Roskoth
Gregor Loos-Gehringer
Helen Tschentscher
Claire Rogner-Scheel
Liesa Gröttner
Irmgard Weinhage-Wieloch
Gilda Segebahn
Flora Gotthard
Univ.Prof. Marita Pohl
Henni Keudel B.Sc.
Herr Tomislav Ladeck
Tadeusz Weller
Genoveva Gieß
Heide Schottin
Ehrentraud Hänel-Dussen van
Eugenia Stey
Herr Thomas Baum
Reinhard Eigenwillig
Yvette Süßebier
Sina Mende
Helmtrud Börner B.A.
Anastasios Kuhl
Elsbeth Schmiedecke-Wulf
Ing. Siglinde Speer MBA.
Univ.Prof. Nikola Graf MBA.
Ing. Boris Junck MBA.
Dina Koch
Rolf-Dieter Kensy
Dorothee Koch II
Diethelm Hübel MBA.
Erol Kreusel B.Sc.
Ing. Sibel Mies
Adelinde Putz
Sylvia Schäfer
Ing. Erica Schottin
Ivanka Rogge
Calogero Hoffmann B.Eng.
Herr Hanno Hesse
Heinz-Günter Schuster
Prof. Johannes Holzapfel MBA.
Paulo Trommler
Dana Löwer MBA.
Frau Theodora Hettner B.A.
Frau Constanze Heidrich B.Sc.
Eckard Dehmel MBA.
Kristian Anders B.Sc.
Prof. Bianka Schacht
Angela Stiffel
Prof. Liliana Klemm MBA.
Herr Bruno Kreusel
Frank-Peter Haase
Dipl.-Ing. Louis Spieß B.A.
Wolfgang Beier-Mohaupt
Zenta Mende
Concetta Karge
Clemens Barth
Herr Mahmoud Schleich B.Sc.
Klaus-Dieter Knappe
Univ.Prof. Francisco Tröst B.Eng.
Carina Hövel
Rosa-Maria Reising
Christel Bärer-Zirme
Isa Tlustek
Ahmet Eckbauer-Sölzer
Catrin Hamann
Janusz Beckmann
Klemens Winkler
Prof. Ricardo Kensy
Brita Kaul
Mareile Oderwald-Hiller
Ing. Silke Kambs
Carin Atzler
Irmi Biggen
Dorit Ebert
Julian Schuchhardt-Dippel
Hans-Jürgen Barth
Angelique Adler
Ljubica Wohlgemut-Schmidt
Timo Butte
Herr Gordon Heintze B.Eng.
Alexei Meister
Prof. Dorit Käster B.Sc.
Änne Wagner
Kristina Röhricht
Univ.Prof. Jens Weinhage
Danielle Ritter B.Eng.
Gertraude Tintzmann
Danny Mälzer
Anika Biggen MBA.
Elif Wohlgemut
Gunhild Jessel
Bruno Hesse
Frau Korinna Kranz
Rico Cichorius
Sergej Pärtzelt
Jurij Zimmer
Univ.Prof. Mahmoud Liebelt
Damian Dörr
Dogan Sauer
Luciano Biggen
Hassan Sager
Ahmet Stumpf
Prof. Orhan Ladeck MBA.
Lukas Gierschner
Hannes Patberg
Larissa Ullmann
Prof. Folkert Ernst MBA.
Elena Linke-Wohlgemut
Ronald Rädel
Bruno Siering MBA.
Niklas Scholtz
Frau Yvonne Trupp B.A.
Dipl.-Ing. Margarita Stey
Liane Reuter
Raimund Gieß
Monja Riehl
Univ.Prof. Philippe Thies B.Eng.
Univ.Prof. Margareta Naser
Gisa Gerlach
Horst-Peter Löchel
Kaspar Junken
Theda Klotz
Anthony Bonbach
Dr. Fredy Niemeier
Dipl.-Ing. Mareike Noack B.Sc.
Ing. Wolf-Rüdiger Dietz B.Sc.
Marko Renner
Herwig Jäntsch B.Sc.
Cordula Wohlgemut
Leonhard Adolph
Jana Wulf MBA.
Arzu Wieloch-Röhrdanz
Univ.Prof. Suse Lachmann B.Sc.
Zeki Otto
Manfred Juncken
Dipl.-Ing. Franz Reising
Ing. Gundi Boucsein B.Sc.
Marcella Karz B.A.
Univ.Prof. Galina Kobelt B.Eng.
Witold Wulf
Prof. Sonia Blümel
Philip Fritsch
Dr. Hans Jörg Zobel
Hatice Jessel
Dipl.-Ing. Waltraut Kallert
Dr. Franco Stumpf B.Eng.
Margareta Losekann
Gundula Weitzel-Liebelt
Ing. Massimo Losekann
Gertrude Gumprich
Hilmar Graf
Piotr Hande
Hans-Ulrich Liebelt-Hauffer
Clara Rust
Radmila Kraus-Schacht
Univ.Prof. Ralf-Dieter Kabus MBA.
Dusan Conradi-Rogner
Traugott Hövel
Dr. Sonia Hornich B.Eng.
Hiltrud Adolph
Sylvester Bender-Boucsein
Irmi Jüttner
Dr. Auguste Sager
Olga Stahr
Tanja Renner B.Sc.
Ivana Mans-Bruder
Stanislaus Davids MBA.
Eva-Maria Mies MBA.
Anika Holsten
Mattias Wieloch
Metin Klemt
Evelyne Beyer
Steven Seifert
Natalie Carsten B.A.
Dr. Valentin Eigenwillig
Rene Bruder B.Eng.
Eckehard Wernecke
Hansjürgen Faust
Felicitas Biggen
Ernest auch Schlauchin
Claudius Rust-Mans
Steven Käster B.Sc.
Hertha Butte B.Eng.
Josip Kuhl
Dipl.-Ing. Alan Schacht B.Eng.
Dr. Samuel Tröst
Ryszard Junitz
Aneta Kambs
Ismet Kroker
Dr. Diedrich Krebs B.A.
Luka Zorbach
Dipl.-Ing. Lilly Trüb
Elma Heser
Valentin Gute
Mohamed Heydrich
Nancy Karz-Bolzmann
Kati Koch II
René Säuberlich B.Eng.
Geert Zänker
Ing. Denny Mende
Henny Wulff
Felizitas Werner
Univ.Prof. Sergio Kreusel MBA.
Ljiljana Roht
Rotraut Bachmann
Regina Wende
Alexa Dietz
Evi Heuser
Marliese Becker
Univ.Prof. Hugo Martin
André Segebahn
Krista Scholtz
Marta Eigenwillig-Hörle
Herr Goran Paffrath
Ing. Gregor Lindau
Liane Hermann MBA.
Murat Förster
Univ.Prof. Lara Hoffmann MBA.
Rupert Kallert
Frau Nuray Mangold MBA.
Lutz Kobelt
Rena Rohleder
Alf auch Schlauchin
Isa Rose
Univ.Prof. Hinrich Eberth
Ralf-Dieter Riehl B.Eng.
Ludwig Zimmer MBA.
Zofia Gumprich
Gitte Rohleder-Bruder
Gerald Hendriks
Jurij Bärer
Stephen Trommler
Frau Kunigunda Schaaf B.A.
Frithjof van der Dussen
Frau Rosalinde Mitschke B.A.
Jakob Döring
Mira Sontag
Prof. Klaus Peter Bruder
Roland Putz
Dr. Evangelia Killer B.Sc.
Victoria Werner MBA.
Patrick Wohlgemut
Knut Gorlitz
Canan Heinrich
Heinz-Günter Fischer
Nick Hermighausen-Krein
Anneke Jähn
Dr. Renate Mende
Karl-Jürgen Ziegert
Ing. Hermine Warmer B.A.
Marion Kuhl
Adriane Wende
Danilo Ehlert
Madlen Steinberg
Dr. Annika Gude MBA.
Diethelm Hofmann
Ehrhard Förster
Dipl.-Ing. Margarethe Holt MBA.
Fredi Wilmsen
Alexandra Henk MBA.
Giesela Dowerg
Anto Kobelt-Kobelt
Ing. Loni Gnatz MBA.
Eleni Krause B.A.
Hansgeorg Kruschwitz
Klaus Peter Weller
Jann Schenk
Dagobert Eberhardt B.A.
Vassilios Birnbaum
Gebhard Sauer
Susann Hartung-Schmiedecke
Kirstin Kusch-Meister
Agathe Trommler
Leon Junken
Marco Stey
Benita Heser
Prof. Dietlind Ullrich B.Sc.
Ekkehart Bruder
Henri Wirth
Natali Patberg B.A.
Dipl.-Ing. Janet Ruppersberger
Britt Bolander B.A.
Ulrich Schlosser
Jörg-Peter Jüttner-Winkler
Benno Gehringer-Wohlgemut
Florentine Eimer
Mario Bärer
Ing. Galina Schenk
Hugo Keudel B.A.
Uwe Schwital MBA.
Siegrun Christoph
Emil Preiß-Hecker
Ing. Marga Lehmann MBA.
Univ.Prof. Änne Finke B.Sc.
Edit Dowerg
Frau Francesca Blümel
Emin van der Dussen
Ingetraud Fiebig
Marten Möchlichen
Franz Josef Herrmann
Angelika Roskoth
Prof. Marko Rohleder B.A.
Bernadette Löffler
Ortrun Krebs
Dr. Jan-Peter Döhn B.A.
Christl Wähner
Hans-Josef Butte-Dussen van
Valerie Losekann
Karina Tschentscher-Butte
Amalia Schmidtke-Radisch
Gaby Noack
Oliver Schwital
Monique Stroh
Ron Beer
Dogan Häring MBA.
Katerina Hauffer
Krista Bohnbach
Dipl.-Ing. Regine Renner
Jolanda Jopich
Sylvie Neuschäfer
Urban Klemt
Aleksander Drub
Kordula Drub B.Sc.
Irena Wilmsen
Wladimir Möchlichen MBA.
Dietlinde Schönland
Dipl.-Ing. Peer Kuhl
Ludwina Hölzenbecher
Prof. Wolfram Binner B.Eng.
Mia Paffrath-Ortmann
Carlo Pohl
Elizabeth Schlosser B.A.
Andree Budig B.Eng.
Malte Schäfer
Cecilia Gertz
Siegmar Kramer
Dipl.-Ing. Bekir Boucsein
Dorina Weinhold
Svetlana Bonbach B.A.
Julia Mosemann
Elif Röhricht
Jasmina Bolzmann
Helma Zorbach
Reni Rosemann MBA.
Prof. Dolores Butte
Gitta Berger
Siegbert Kranz
Elisabet Preiß-Thanel
Claire Junk
Charlotte Hecker B.Eng.
Univ.Prof. Eugen Karz
Jiri Kambs
Ilona Roskoth-Bolander
Dipl.-Ing. Miguel Bärer
Rene Rohleder
Prof. Sylvester Bender
Geza Hertrampf B.A.
Heinrich Rogner
James Kostolzin-Staude
Dr. Luisa Anders B.A.
Daniele Pieper-Käster
Andy Mangold
Esther Hoffmann-Hermighausen
Miguel Dussen van B.Eng.
Dr. Cäcilia Henk B.Eng.
Prof. Sofie Gröttner
Irmi Gute
Prof. Diether Neureuther
Dipl.-Ing. Sylke Gute B.A.
Hanife Thies
Ann Stumpf
Stefanie Dippel
Reiner Conradi
Aenne Sölzer B.A.
Univ.Prof. Anika Jockel MBA.
Reimar Klemm MBA.
Helmuth Langern-Steinberg
Malgorzata Tlustek
Juergen Bähr
Ingried Hänel
Silva Hiller MBA.
Thies Rose
Karl-Otto Kostolzin
Marisa Wagenknecht
Johanna Bohlander
Johann Seidel
Gaetano Paffrath
Reinald Gerlach
Bernard Bien-Lübs
Univ.Prof. Roger Stadelmann B.Sc.
Viviane Kensy
Otmar Ditschlerin
Annelie Bloch
Ing. Hans Peter Schenk B.A.
Gönül Barth-Zobel
Guiseppe Rust
Wulf Eberhardt
Ing. Alma Rudolph B.Sc.
Achim Etzold MBA.
Mato Trubin
Hermine Schüler
Klaus-Dieter Hänel B.Sc.
Kristin Jacob
Ing. Catrin Dippel MBA.
Nadia Rosenow
Eleonore Kuhl-Koch
Lieschen Röhrdanz
Herr Andrej Rose
Pedro Hande B.Sc.
Süleyman Wende
Hartwig Zirme
Franziska Wernecke
Helga Gerlach-Seifert
Stavros Hoffmann
Dipl.-Ing. Grete Stiebitz
Dr. Rotraud Gorlitz
Cäcilie Patberg
Margot Sontag MBA.
Heinrich Köster
Martine Trupp
Hajo Ziegert-Noack
Abbas Täsche
Dipl.-Ing. Fred Meister
Nikolaus Fiebig
Ralph Hellwig-Lachmann
Martin Pechel-Freudenberger
Janusz Eberhardt MBA.
Ing. Therese Rust
Dipl.-Ing. Virginia Käster
Ljiljana Stoll
Gitte Römer-Kroker
Paolo Klotz-Hein
Dr. Friedbert Bauer B.Eng.
Emmerich Killer
Ing. Hartmuth Gute B.A.
Ingetraud Freudenberger
Erdal Bruder
Centa Kaul
Carina Killer
Dipl.-Ing. Augusta Lachmann B.A.
Erica Schlosser
Krzysztof Niemeier-Kostolzin
Hatice Killer-Löwer
Deborah Scholtz B.A.
Gaby Bähr
Lieschen Steckel
Prof. Heinz-Joachim Losekann
Mareike Wilmsen
Dipl.-Ing. Matteo Baum
Dr. Rosmarie Seip
Rosi Spieß
Walther Hofmann
Freia Buchholz
Samir Wähner-Butte
Frau Karolina Hörle
Adem Mühle-Ruppert
Mechtild Patberg
Dorina Rust
Enrico Hornig
Hans-Dietrich Fliegner
Herr Augustin Thies B.A.
Constantin Beckmann
Clara Stroh
Elke Scholl MBA.
Dr. Fatma Jacob MBA.
Beate Johann
Renate Austermühle B.Eng.
Tilly Pergande
Ricardo Hesse
Prof. Marie Plath
Irmtraut Fröhlich-Hertrampf
Boris Kruschwitz
David Warmer
Carmelo Stiebitz
Irmela Höfig B.Sc.
Prof. Gertraude Mangold B.Eng.
Univ.Prof. Evelyn Seifert B.A.
Sigrun Mälzer
Univ.Prof. Hiltrud Löwer
Dr. Anna-Maria Zahn B.Sc.
Regina Reuter
Dipl.-Ing. Gusti Ditschlerin B.Eng.
Irmgard Liebelt
Hansjoachim Kraus-Beer
Alfred Weinhage-Stiffel
Gerold Thanel
Herr Bastian Hübel B.A.
Suse Hornich
Irmtrud Schaaf-Jacobi Jäckel
Lilly Naser
Univ.Prof. August Gunpf B.A.
Baldur Metz
Valentine Tschentscher
August Weihmann
Herma Bender-Scholtz
Helga Salz
Justine Lindner
Aloisia Faust
Ditmar Niemeier
Stavros Meyer
Francesco Drub
Viviane Fritsch-Martin
Hildegund Gunpf
Brian Dussen van
Univ.Prof. Wibke Reinhardt B.Eng.
Ing. Emanuel Tintzmann
Pawel Schlosser
Ole Süßebier MBA.
Natascha Gotthard
Semra Fiebig
Olivia Thies B.A.
Ing. Anika Jüttner
Univ.Prof. Mira Mende B.Eng.
Kenan Wulff-Plath
Christian Jacobi Jäckel
Hans-Henning Heydrich MBA.
Catrin Caspar
Carin Binner
René Gude B.A.
Ing. Ortrun Weimer
Kathi Wesack
Zeki Henk B.A.
Giuseppe Preiß
Alwine Sager
Nick Jockel B.A.
Ekaterina Liebelt
Herr Hartwig Henk B.A.
Myriam Hänel
Maximilian Juncken
Luis Jacob
Brunhild Briemer B.Sc.
Yusuf Nette B.Sc.
Frau Mira Klemm
Frau Trudi Wähner B.A.
Lucie Trüb-Schmiedt
Magdalena Sauer
Dipl.-Ing. Jaroslav Henk
Dr. Olaf Gierschner B.Sc.
Ljiljana Löwer B.A.
Univ.Prof. Isabel Ladeck
Bozena Carsten B.Sc.
Ing. Christel Margraf MBA.
Anto Kostolzin
Olaf Weinhage
Amanda Weller
Geraldine Gutknecht
Frau Xenia Blümel
Anka Förster
Ernestine Stumpf
Sylvester Zirme
Prof. Robert Heintze
Dipl.-Ing. Helmut Hauffer
Univ.Prof. Mira Heser B.Sc.
Herr Siegmar Geisler
Heinz-Gerd Gorlitz B.Eng.
Elfi Bolander
Amalia Hermann-Schäfer
Sevim Vollbrecht B.A.
Dipl.-Ing. Rabea Sorgatz MBA.
Mehdi Niemeier-Noack
Rebecca Geißler
Renato Bolnbach
Dr. Ingried Sorgatz B.A.
Birgitta Beckmann-Thanel
Herr Anton Mohaupt B.A.
Ilonka Noack
Woldemar Heinz
Aline Atzler-Beckmann
Univ.Prof. Henry Wohlgemut B.Eng.
Univ.Prof. Anatoli Ritter
Ehrenfried Drubin-Paffrath
Marina Radisch
Sandor Riehl
Ludmila Karge B.A.
Hans-Jochen Stolze
Dipl.-Ing. Beatrix Henk B.Eng.
Sibilla Eimer
Fatma Löffler B.Sc.
Heiderose Lange-Schüler
Carola Köhler MBA.
Horst Hauffer B.Eng.
Anne-Katrin Rogge
Evangelos Hartmann B.A.
Herr Gunther Flantz
Margaret Kraus
Ina Christoph B.Sc.
Josephine Schweitzer
Trude Ruppersberger
Mattias Kruschwitz
Marcel Schlosser
Aline Steinberg-Klingelhöfer
Annamaria Kade-Fischer
Thorben Rosenow
Ing. Zlatko Gerlach
Mariana Jüttner
Ing. Alfred Söding
Prof. Claudia Mude
Anna-Luise Seip-Hofmann
Rosa Gnatz
Insa Bloch B.A.
Melita Schacht
Klaus Dieter Stoll-Wilms
Alois Knappe
Senol Heintze-Gerlach
Prof. Wolf-Dieter Killer B.Sc.
Nadja Ladeck B.Sc.
Korinna Söding
Anette Anders
Sofia Heinrich
Heinz-Günther Mosemann
Dipl.-Ing. Sarina Dörr
Franz-Josef Kohl
Sylvio Stiffel
Heinz-Jürgen Hesse
Ing. Gerold Mende
Henny Vogt
Veronica Benthin
Carolin Etzler
Robin Flantz
Heribert Ring B.A.
Edwin Wilms MBA.
Carin Rohleder
Maximilian Steinberg
Adalbert Reising
Dr. Reimar Fiebig B.A.
Mike Krein
Wilma Pärtzelt-Huhn
Kira Eckbauer
Hermann Josef Drubin
Nermin Jopich
Hedda Haase
Kaspar Hänel
Hartmuth Vollbrecht
Waldemar Ladeck
Alois Jungfer B.Eng.
Zoran Oestrovsky
Prof. Oswald Ehlert MBA.
Dr. Torben Stey
Maik Tintzmann B.Sc.
Rochus Gude
Annika Pieper B.A.
Gertrude Lehmann-Kostolzin
Dipl.-Ing. Salvatore Zänker MBA.
Egbert Bender
Janusz Kruschwitz B.Eng.
Ing. Paul-Heinz Geißler
Dr. Elif Peukert B.Eng.
Thorsten Ruppersberger
Freia Lübs
Saban Hendriks
Annekatrin Wende
Irmi Döhn
Anton Gute
Zoltan Wilms
Gotthard Schuster
Janos Ehlert
Univ.Prof. Resi Kobelt
Hartwig Sorgatz B.Eng.
Herr Jörgen Kruschwitz
Herr Baptist Klotz
Franziska Hörle B.Sc.
Ute Möchlichen
Erica Renner-Trapp
Adele Weimer B.Eng.
Ellen Junken
Prof. Juan Hamann
Gertraude Ruppersberger
Änne Boucsein B.Sc.
Clara Mans
Annegrete Jäkel
Otmar Misicher
Eileen Etzler
Gitta Römer
Doreen Striebitz
Ivana Wilmsen-Gumprich
Dr. Gudula Scheuermann
Antonina Wagner
Thomas Kraushaar
Frank-Peter Weimer
Liselotte Lindau
Katalin Thanel-Kitzmann
Dr. Diedrich Gerlach B.A.
Gabriella Rädel
Zofia Gutknecht
Univ.Prof. Robby Vollbrecht
Ingelore Heinz
Ludwina Mohaupt
Volkhard Köster-Jüttner
Swen Schweitzer B.Sc.
Univ.Prof. Halil Staude
Prof. Klaus Peter Hellwig B.Sc.
Nikolaj Scholz
Falk Sorgatz-Ortmann
Univ.Prof. Annekatrin Neureuther B.A.
Prof. Ruth Gehringer
Prof. Reza Ebert B.Eng.
Benita Juncken
Daria Stiffel
Giuseppe Stahr
Bernd Blümel
Ing. Augustin Budig B.Eng.
Wilhelm Tlustek
Karlfried Franke
Gregor Dippel
Helge Wilmsen-Hein
Karin Beckmann
Nadeschda Hande
Margaretha Kohl B.Sc.
Helen Dehmel
Tülay Henschel
Konstanze Zänker MBA.
Albina Stadelmann
Hendrik Gehringer
Hedi Gumprich
Marleen Austermühle-Tintzmann
Elisa Karz-Rohleder
Dr. Philip Siering B.A.
Bartholomäus Trapp
Denny Kusch
Herr Johann Kostolzin
Frau Ingried Rogner B.Sc.
Luitgard Weiß-Rörricht
Dr. Tony Ditschlerin
Dipl.-Ing. Astrid Kade
Hans Kohl MBA.
Gereon Weitzel
Damaris Eigenwillig
Frank-Michael Klemt
Gisa Hendriks
Timm Schleich
Mia Ullmann
Giuseppina Linke
Heike Karge
Gerwin Textor
Peter-Michael Kostolzin
Stella Barth
Hans-Eberhard Lübs
Oxana Lübs
Veli Junitz
Alessandro Caspar
Abram Vogt MBA.
Bertold Schenk
Verena Davids
Iwan Käster
Prof. Nuran Sauer B.Sc.
Isidor Heinrich
Dipl.-Ing. Danuta Stumpf B.Eng.
Fadime Heidrich B.A.
Filippo Patberg
Gunhild Gorlitz-Heinrich
Felicia Hamann
Lisette Schönland B.Eng.
René Hölzenbecher-Berger
Gert Kensy B.A.
Herr Anthony Caspar
Prof. Andrzej Gorlitz
Karsten Wohlgemut
Josefa Stolze
Dr. Elmar Junk
Meryem Sager
Gerhart Stumpf
Dorina Dippel
Britt Gorlitz
Nurettin Koch II
Jost Gröttner-Mülichen
Ekrem Spieß
Dr. Franco Wilms
Aleksandra Benthin
Patrizia Wirth
Hedwig Matthäi
Ekrem Pruschke-Jäkel
Bayram Kostolzin-Rosenow
Kirsten Heydrich
Dr. Eleni Heser
Konstantin Knappe
Vincenzo Zirme
Eckhart Gutknecht
Sofia Roht MBA.
Prof. Ingbert Nette
Dipl.-Ing. Wilfried Ortmann
Krista Hofmann
Adelinde Gumprich MBA.
Mirjam Stumpf
Erhard Reinhardt
Lieselotte Dussen van MBA.
Tibor Schleich
Prof. Henriette Killer
Sieglinde Stahr
Prof. Alina Barth
Erol Eimer
Lidija Trapp
Eckart Cichorius
Claudio Bolnbach
Massimo Dörschner
Kai-Uwe Sorgatz
Antonios Schönland
Torben Hartung
Lili Heydrich-Beyer
Univ.Prof. Claus-Dieter Dippel B.Eng.
Detlev Heintze
Prof. Georgia Zirme MBA.
Gerda Kitzmann
Jadwiga Gierschner-Schulz
Torsten Pergande
Dr. Elvira Cichorius B.A.
Jasmina Rudolph
Olaf Wesack
Sofia Mielcarek B.A.
Herr Rudi Neuschäfer
Ehrentraud Kroker
Frau Raissa Ruppersberger B.Eng.
Ing. Magarete Herrmann B.Eng.
Micha Eckbauer B.Sc.
Herr Dursun Hentschel B.Eng.
Mareike Reichmann
Norma Jungfer
Ilka Zimmer-Wesack
Hartmut Hiller B.A.
Erna Schmiedt
Pawel Peukert-Rörricht
Kasimir Lindau
Prof. Lydia Siering
Dunja Dörr B.Sc.
Gabi Löwer MBA.
Jeannine Gieß
Siegmar Ullmann-Fritsch
Marlene Steckel B.A.
Dipl.-Ing. Edgar Gehringer B.Eng.
Herr Bodo Steckel
Bekir Gumprich-Kabus
Dipl.-Ing. Herta Fliegner MBA.
Ute Hartmann
Sigrid Jockel
Almuth Rosenow-Schönland
Dr. Slawomir Hande
Ing. Isabell Hartmann MBA.
Friedrich-Karl Eberth
Hanns Bender
Wojciech Rogner
Annelene Steinberg
Arnim Bärer
Dr. Lina Hiller
Dipl.-Ing. Hans-Ludwig Meyer
Silvia Eberth
Karla Wirth
Ismail Geisler
Virginia Textor
Witold Heintze
Carolin Siering
Teresa Schomber B.A.
Annerose Eckbauer
Sybilla Herrmann-Pärtzelt
Ana Heinz B.A.
Sergei Ritter
Filippo Jäntsch
Ingelore Kobelt MBA.
Lisette Stoll B.Eng.
Hubertine Jäkel
Caterina Weinhage
Elly Hande
Rebekka Lindau MBA.
Urszula Fliegner
Univ.Prof. Polina Schmidt B.Eng.
Frau Jane Sauer
Dr. Hans-Willi Hertrampf MBA.
Dipl.-Ing. Arthur Ziegert
Prof. Ines Kuhl
Rosi Renner-Graf
Ryszard Lorch
Herr Karl Dippel B.A.
Antonina Pärtzelt-Gerlach
Ing. Margarethe Martin
Andrei Säuberlich
Klaus-D. Sölzer
Dr. Gerd Fechner
Canan Beyer
Ryszard Süßebier-Neureuther
Marlen Schenk-Schuchhardt
Darius Kallert
Dr. Gaby Sontag MBA.
Gertraut Koch II
Bianka Schmidt
Inga Eberhardt
Knud Trommler
Monja Siering
Ladislaus Hande
Cemal Hamann
Christina Schlosser
Andres Sager
Susanna Beyer B.Eng.
Ernest Tlustek
Mehmet Beckmann-Geisel
Gertrude Pieper
Brigitte Zirme B.Sc.
Cord Zorbach
Dr. Saban Hoffmann B.Eng.
Jorge Killer
Eckhard Sölzer
Frau Inken Seip B.Eng.
Karl-Ernst Drewes-Drubin
Hans-Gerd Holt
Karl-Georg Römer B.A.
Veit Beckmann
Marco Schinke B.Eng.
Christiana Bauer
Siegbert Henschel
Gisbert Christoph
