Student
Slavica Vollbrecht
Kunibert Heß MBA.
Prof. Hans-H. Zimmer
Ute Hartmann
Alfons Schleich B.A.
Gundi Schwital
Desiree Klotz
Margarethe Wagenknecht
Rosalia Heydrich
Hanni Dippel-Heser
Kazim Junken
Hans-Werner Mohaupt
Viviane Fritsch-Martin
Ralph Jessel B.A.
Raissa Mitschke MBA.
Bertha Rose
Silvester Fischer
Frieda Tintzmann-Löchel
Prof. Woldemar Beier B.A.
Wulf Eberhardt
Cora Scholtz
Lars Eckbauer-Möchlichen
Univ.Prof. Wibke Reinhardt B.Eng.
Sofia Heinrich
Ing. Nadeschda Tschentscher B.A.
Eugen Schottin
Elena Wilmsen
Univ.Prof. Alexei Mülichen MBA.
Frau Notburga Pergande
Janette Wiek
Karl-Dieter Segebahn-Köster
Frau Evelyne Süßebier B.Eng.
Dipl.-Ing. Nathalie Bender
Gabriela Girschner
Uwe Rosenow
Konstantin Eimer-Lehmann
Ing. Isolde Rosenow
Fabian Pechel-Dippel
Margareta Losekann
Eveline Wagenknecht
Brunhild Karge B.A.
Lydia Schenk
Elizabeth Schlosser B.A.
Univ.Prof. Filiz Rudolph MBA.
Woldemar Bolzmann B.A.
Ing. Margarethe Martin
Dipl.-Ing. Hans-Ludwig Meyer
Celal Scheel B.A.
Lars Walter
Univ.Prof. Florentine Schomber B.Eng.
Ing. Anastasios Berger
Magrit Lange
Mariusz Hartung
Gabriele Käster
Univ.Prof. Anny Stolze
Ing. Ortrun Weimer
Gisa Dörr B.Eng.
Univ.Prof. Helge Pieper
René Gude B.A.
Dimitrios Kraushaar-Adolph
Reimund Eimer
Kreszenz Ruppert-Dobes
Rico Cichorius
Genoveva Gieß
Filippo Hermann
Romuald Hartmann
Dr. Alberto Kabus B.Sc.
Tino Kensy
Heinz-Joachim Kobelt
Prof. Freya Biggen B.Eng.
Univ.Prof. Halina Hamann MBA.
Anatoli Anders
Dr. Paulina Textor B.A.
Marieluise Schulz
Heino Lindau B.Eng.
Kaspar Junken
Nico Drewes
Dr. Uta Gumprich
Frau Herlinde Kade B.A.
Rouven Eberhardt
Prof. Theodoros Paffrath B.A.
Concetta Seifert
Erhard Geisel
Steven Seifert
Ing. Galina Hahn
Sedat Matthäi
Gertrude Pieper
Katrin Oestrovsky-Fechner
Hans-Gerhard Döhn
Miroslawa Jessel B.Sc.
Mirco Girschner
Lutz Kobelt
Hansjörg Holsten
Anette Anders
Mathias Matthäi
Ing. Valeria Kruschwitz
Fredy Bachmann B.Eng.
Maik Oestrovsky B.Sc.
Prof. Wolf-Dietrich Schweitzer MBA.
Kreszenz Drubin
Desiree Wulf-Jüttner
Madeleine Hermann B.Sc.
Hans-Henning Scheel
Antonius Hermighausen
Wiebke Caspar B.A.
Zoltan Wilms
Yusuf Steinberg B.A.
Fatma Seidel B.A.
James Kostolzin-Haase
Sylvester Hamann
Theda Klotz
Zeki Otto
Claus Heser B.Sc.
Prof. Klaus Peter Bruder
Prof. Folker Budig
Frau Magarete Mans B.Sc.
Dipl.-Ing. Tamara Seifert B.A.
Evamaria Berger
Prof. Antonia Mielcarek B.Eng.
Dogan Rogge
Gerolf auch Schlauchin
Univ.Prof. Ivo Mies
Aloys Fechner
Rene Albers
Marit Söding
Mikhail Bauer
Danilo Hartmann
Herr Mirko Häring B.Sc.
Frau Krista Rädel B.Sc.
Horst-Peter Löchel
Heinz Dieter Trubin
Henrik Hein B.A.
Prof. Volkmar Wirth B.Eng.
Marianna Etzler
Geraldine Gutknecht
Annelore Juncken
Prof. Vadim Rogner
Gerwin Salz
Babette Rohleder
Cecilia Scholz-Barth
Univ.Prof. Rafael Pruschke B.A.
Emilia Seifert
Sami Junitz
Daria Jopich
Hilmar Hörle
Ing. Margarete auch Schlauchin MBA.
Hans-Karl Christoph-Schleich
Siegrun Christoph
Florence Schulz
Prof. Janos Werner B.Eng.
Jana Langern
Laurenz Siering-Kallert
Jiri Kambs
Gerhild Stiffel
Univ.Prof. August Gunpf B.A.
Rebecca Geißler
Henny Eberhardt
Aldo Kusch-Klemm
Annelene Steinberg
Metin Klemt
Univ.Prof. Sybilla Gehringer
Marleen Heser
Nathalie Krause
Univ.Prof. Giovanna Bachmann B.Eng.
Jerzy Mende-Wagenknecht
Thaddäus Kraushaar-Ruppert
Ingetraud Fiebig
Jolanda Rose
Hans-Herbert Gutknecht
Centa Krebs-Stadelmann
Ing. Marga Lehmann MBA.
Arnfried Lorch B.A.
Ron Beer
Prof. Dirk Biggen B.Eng.
Dipl.-Ing. Julian Mühle
Renato Bolnbach
Franz Josef Flantz
Prof. Amelie Rose MBA.
Marina Wilmsen
Dipl.-Ing. Karl-Heinz Rörricht
Herr Gordon Weihmann B.Eng.
Herr Jacek Budig B.Eng.
Ing. Rosalinde Käster MBA.
Brian Lehmann B.Eng.
Cathrin Weitzel MBA.
Ilka Faust
Milos Wiek
Dipl.-Ing. Sigrun Neuschäfer B.Sc.
Luigi Junitz
Annemie Kade-Kuhl
Elfie Preiß
Univ.Prof. Fatima Hölzenbecher
Eckhard Weitzel
Gerhild Gude
Egbert Tschentscher
Ingelore Kobelt MBA.
Kamil Hendriks
Prof. Elzbieta Fechner B.Sc.
Marion Kuhl
Lioba Söding
Sigmund Mosemann
Alwin Löffler B.A.
Emmerich Killer
Annelie Schomber
Hassan Sager
Wilfriede Ziegert
Sigmund Hentschel MBA.
Auguste Gunpf
Miguel Briemer
Ilija Rosenow
Tillmann Stolze
Carina Killer
Siegmar Pergande
Cemil Schweitzer
Sigurd Süßebier
Britt Gorlitz
Kati Koch II
Nora Dehmel B.Eng.
Fabienne Birnbaum
Nadia Wirth
Ing. Bernard Schleich B.Sc.
Rosa Gnatz
Detlef Köster
Bianka Schmidt
Brit Lindner
Veronika Kruschwitz B.A.
Käthe Ernst
Hildegunde Geißler-Klemm
Malte Davids
Prof. Karl-Hermann Pieper B.Eng.
Prof. Tania Grein Groth
Judith Meyer
Dipl.-Ing. Roland Bien B.Sc.
Sylvia Schäfer
Dogan Bolander
Sandro Täsche
Zdravko Staude B.Sc.
Marcella Holzapfel
Francisco Schmidtke-Albers
Emine Lübs
Siegmar Ullmann-Fritsch
Ursula Jacobi Jäckel
Asta Knappe
Christiane Mentzel
Ing. Adam Klemt MBA.
Joerg Fritsch-Pieper
Leonore Jäkel
Karolin Mitschke
Dana Löwer MBA.
Käthi Faust-Gorlitz
Kornelius Sontag
Ignaz Stoll
Gönül Kallert
Dagmar Franke-Schleich
Emmy Trub MBA.
Mehdi Niemeier-Noack
Dr. Daniel Trommler
Franca Börner
Sabrina Schomber
Dietlind Anders B.A.
Rosita Wesack B.Sc.
Mareile Meister
Almut Trupp
Frau Conny Klemt
Dipl.-Ing. Alan Schacht B.Eng.
Sergej Pärtzelt
Reni Henk
Amalia Hermann-Schäfer
Susi Hendriks
Arif Heinrich
Dipl.-Ing. Heinz-Otto Jähn
Desiree Gierschner B.Eng.
Univ.Prof. Frederike Heintze
Benno Klemt
Ljiljana Henk
Egbert Heintze
Gerta Klemt
Karlheinz Stahr
Vincenzo Lübs
Muharrem Rosemann-Heidrich
Herr Christopher Speer
Tanja Plath
Sebastian Vogt
Damian Söding
Dr. Michel Pruschke B.Eng.
Thorsten Kensy B.Eng.
Anneke Jähn
Natascha Eigenwillig
Insa Jacobi Jäckel
Univ.Prof. Till Vogt MBA.
Oda Barkholz
Alexandros Heintze
Gerhild Löffler
Gitta Mohaupt
Ing. Klaus-Dieter Karge MBA.
Leonardo Lehmann
Elmar Förster
Katrin Ortmann
Dr. Selma Geisel B.Sc.
Univ.Prof. Inga Hermighausen B.Eng.
Margita Meister
Prof. Bärbel Ladeck B.Eng.
Ing. Swen Sorgatz B.Eng.
Gülten Peukert
Elvira Gute-Käster
Katherina Ruppert
Dipl.-Ing. Milos Klemt
Bernhardine Ruppersberger
Fadime Heidrich B.A.
Rahel Stey
Pius Römer MBA.
Alexandros Ernst
Klaas Eckbauer
Anneli Butte
Siegward Weinhold
Yasmin Reising
Frau Wenke Klemt
Hildburg Dowerg-Pergande
Heimo Karge-Freudenberger
Alwin Schaaf
Prof. Hans-Peter Noack B.A.
Dr. Immo Kramer
Kerstin Heidrich B.A.
Fabienne Matthäi-Heß
Bertha Reuter
Herr Günther Krein MBA.
Sükrü Walter B.Eng.
Hanspeter Koch II-Wohlgemut
Anton Gute
Änne Möchlichen
Lili Kaul
Anastasios Kuhl
Gülten Röhrdanz
Fabienne Holt MBA.
Luciano Klotz
Hans-Josef Butte-Dussen van
Johanna Finke-Ehlert
Dipl.-Ing. Apollonia Steuer
Gordana Budig B.A.
Bernd Blümel
Gerfried Dippel
Univ.Prof. Rotraut Juncken B.A.
Dorina Dippel
Mandy Rädel
Prof. Hansjürgen Langern
Ehrentraud Trubin
Nikolas Hövel
Antonie Ladeck
Univ.Prof. Samira Drewes
Fatma Hesse
Ioannis Junck
Ing. Jenny Oestrovsky
Lutz Pärtzelt
Ing. Helene Jähn B.Eng.
Alicja Stiffel
Dr. Catharina Gerlach B.Eng.
Frau Else Röhrdanz B.Sc.
Beatrice Fechner
Michail Pechel
Regina Wende
Stephen Trommler
Tony Hecker
Harm Hein
Hans-Albert Preiß-Scheel
Ehrenfried Stiffel
Doris Kraushaar
Univ.Prof. Othmar Geisel
Dogan Ruppersberger
Dorina Dowerg
Dr. Rolf Walter
Univ.Prof. Friedl Tlustek
Radmila Schomber B.Eng.
Erica Holsten
Michelle Pohl
Ing. Anika Jüttner
Elke Haase
Heinz-Otto Geisler B.Sc.
Herr Muzaffer Schäfer
Frau Gertraude Wesack B.Eng.
Magarete Schomber
Elke Huhn
Ing. Romuald Roht B.Sc.
Univ.Prof. Virginia Pechel
Heinz-Gerd Söding
Bernard Karge
Angelique Speer B.A.
Dagmar Schinke B.Sc.
Natalia Fröhlich-Kabus
Edgar Karge
Dusan Conradi-Rogner
Dipl.-Ing. Adem Gerlach
Amir Reuter
Dipl.-Ing. Woldemar Benthin B.A.
Reimar Trüb
Frau Alwina Bohnbach B.Eng.
Anica Tintzmann B.Eng.
Evangelia Stumpf-Ruppersberger
Dipl.-Ing. Angelique Ortmann
Patrizia Spieß
Wera Klemt
Zdravko Jacob
Kunigunde Ziegert
Mohammad Karz MBA.
Hildegart Scheel B.A.
Prof. Rudolph Linke
Ing. Lisette Kaul B.A.
Frau Linda Weiß B.Eng.
Adina Finke
Ing. Berthold Rosenow
Maria-Theresia Heinz B.A.
Reinhard Rogge
Svenja Hartmann
Vladimir Patberg-Weller
Elenore Renner
Albert Seifert MBA.
Prof. Heinz-Willi Lindau MBA.
Hans-Erich Mende
Dr. Rudolf Killer B.Sc.
Dipl.-Ing. Ingbert Krebs B.Eng.
Dr. Mariusz Beckmann
Insa Karz-Mangold
Hertha Gutknecht
Victor Seifert
Vladimir Wulf B.A.
Helena Franke
Constanze Lange
Francesco Nerger
Valeska Geisler B.Eng.
Luciano Wirth
Tomasz Niemeier
Herr Konstantin Neureuther B.A.
Roderich Scholtz
Siegbert Bachmann-Hövel
Rosa-Maria Losekann-Schulz
Josef Berger
Delia Hande-Koch
Irmtrud Klingelhöfer
Kreszentia Bloch-Steckel
Cilli Heintze
Ludwina Haase
Rosmarie Ullmann
Meryem Sager
Catrin Hamann
Beatrice Käster
René Hölzenbecher-Berger
Ladislaus Killer
Imelda Söding
Ingrid Eigenwillig
Ottfried Scheibe-Sauer
Frau Ayten Pärtzelt MBA.
Gerda Kitzmann
Prof. Emil Kruschwitz
Prof. Jan-Peter Schmidt
Cordula Wohlgemut
Maritta Bien
Ole Schmidtke
Christl Wähner
Annika Lindner
Witold Wulf
Klaus-Werner Jäkel-Holsten
Univ.Prof. Hans-Dietrich Grein Groth B.A.
Sören Spieß
Edit Kitzmann
Brunhilde Scholz
Wiltrud Wilmsen-Graf
Heinz-Willi Jockel
Luzie Renner B.A.
Gilda Tintzmann
Oscar Fritsch
Ing. Herbert Mühle B.Sc.
Jörn Hörle B.Sc.
Prof. John Jessel
Renate Austermühle B.Eng.
Univ.Prof. Ingelore Schulz MBA.
Univ.Prof. Dana Seifert
Lisette Stoll B.Eng.
Ehrhard Bohnbach B.Eng.
Agnes Tröst
Alois Knappe
Annie Hänel
René Ehlert
Anne-Kathrin Geisler
Kathi Hering
Mohamed Stiebitz-Pärtzelt
Lars Weller
Dr. Annita Kallert
Magda Geißler
Beata Lübs
Fatma Möchlichen
Erwin Etzold
Riza Heydrich
Maren Scholz-Bohlander
Alma Eimer-Seip
Charles Anders
Emilie Schmidt-Gröttner
Univ.Prof. Ivanka Hübel
Luzia Kranz
Adelbert Austermühle
Siegmar Pergande B.Eng.
Gerolf Radisch
Klaudia Vollbrecht B.A.
Enno Jockel MBA.
Ing. Berta Oestrovsky B.Eng.
Albert Hartmann-Lachmann
Engin Hofmann
Cecilia Eigenwillig
Prof. Marion Scholz
Henri Finke-Lehmann
Torben Hartung
Czeslaw Jäkel-Röhrdanz
Ing. Romy Gieß
Andrej Geißler-Beckmann
Gina Killer
Charles Heinz
Elias Langern
Univ.Prof. Albertine Köhler MBA.
Karla Gunpf
Karla Conradi
Henny Wulff
Svetlana Bohlander B.Sc.
Ing. Sibel Mies
Irmengard Rudolph
Paulina Bender-Liebelt
Jose Tlustek B.Sc.
Ottilie Blümel
Herr Gisbert Langern
Matteo Krein-Müller
Georgia Bärer
Prof. Bela Noack
Melitta Fliegner
Herma Geisler-Beckmann
Martina Salz-Sorgatz
Istvan Patberg-Anders
Herr Sigismund Gieß MBA.
Hellmuth Söding-Bonbach
Univ.Prof. Harriet Heintze
Bernward Losekann MBA.
Dr. Gunther Jähn B.A.
Erhardt Loos
Prof. Karl-Ernst Möchlichen
Dörte Dobes-Bonbach
Hans-Albert Schwital
Johann Rust
Hans-Willi Benthin
Ian Briemer B.Eng.
Klaus Peter Weller
Falk Wagenknecht B.Eng.
Rosa-Maria Seifert
Prof. Norbert Wilms B.A.
Janusz Kruschwitz B.Eng.
Elizabeth Vollbrecht
Wieslaw Käster
Greta Baum
Marek Walter MBA.
Paolo Meister
Hermine Schüler
Sigurd Höfig B.Sc.
Dipl.-Ing. Lara Tlustek
Ignaz Schottin
Georgia Trub
George Paffrath MBA.
Univ.Prof. Andrea Gieß B.Eng.
Irmi Gute
Kristin Niemeier
Herr Darko Gutknecht MBA.
Heinz-Joachim Trupp
Isa Kramer-Matthäi
Dorle Schmidtke MBA.
Eva-Maria Mies MBA.
Cosima Johann
Dipl.-Ing. Sieglinde Fischer B.Eng.
Bernward Fröhlich
Karl-Wilhelm Rogner
Ali Briemer-Klemm
Prof. Constance Austermühle B.Sc.
Klaus-Günter Kreusel
Ursula Löffler
Hüseyin Hethur
Brian Dussen van
Guiseppe Kranz
Prof. Ingeborg Noack
Camilla Gunpf
Pero Römer
Dr. Elzbieta Mitschke B.Eng.
Herr Juri Kitzmann
Zehra Conradi-Heinrich
Heinz-Günther Bohnbach
Mike Sölzer
Maurice Möchlichen
Sükrü Fiebig
Guntram Warmer
Ing. Jo Caspar
Dr. Hans-Heinrich Kaul B.Eng.
Tibor Köhler-Schönland
Minna Wernecke-Gumprich
Nadin Stiebitz B.Eng.
Irmingard Meyer MBA.
Herr Mario Thanel
Eva-Maria Zänker
Jo Gnatz
Dipl.-Ing. Kriemhild Löchel
Gesine Graf
Univ.Prof. Claudia Freudenberger B.Sc.
Lothar Fischer
Tatjana Käster-Schüler
Univ.Prof. Dorit Pechel B.A.
Patricia Wiek
Ing. Nikolai Niemeier B.A.
Univ.Prof. Beate Eberth
Jonathan Gertz-Hertrampf
Hanns Bender
Hartwig Keudel B.Eng.
Beatrix Rädel MBA.
Laila Kranz
Frank-Peter Ullmann
Wolf Schottin-Gunpf
Prof. Alida Mangold MBA.
Beatrix Scheibe B.Sc.
Orhan Dörr-Salz
Ignatz Wähner-Hänel
Ing. Alma Rudolph B.Sc.
Gerard Scholl
Gerd Beckmann-Gnatz
Rosa-Maria Steckel
Margarete Linke
Ing. Guenther Scholtz B.A.
Aloisia Faust
Gabi Heinz
Univ.Prof. Anika Pärtzelt MBA.
Herr Wieland Hartmann MBA.
Hansjörg Roht
Rotraud Fiebig
Mona Söding
Dipl.-Ing. Randolf Martin B.A.
Leonhard Adolph
Maurizio Mans-Ullmann
Anneliese Trub
Ing. Käthe Plath B.Eng.
Natali Löffler
Hildegunde Stiebitz-Mude
Ing. Muharrem Paffrath B.Sc.
Ernst-August Oestrovsky-Kreusel
Rose-Marie Schüler
Prof. Olga Steckel B.A.
Stefanie Pruschke
Pierre Ortmann
Angela Stiffel
Prof. Volker Hermann
Lambert Wilmsen
Käthe Langern-Jacob
Karl-Josef Thanel
Prof. Anka Schulz
Florentine Sölzer-Siering
Natalie Neureuther
Amanda Eimer B.Sc.
Klaus-D. Segebahn
Stephen Reichmann
Imke Keudel B.Sc.
Heinz-Joachim Jähn
Juliane Mentzel-Ziegert
Augustin Renner
Prof. Felicitas Dörschner
Dr. Klothilde Lachmann B.A.
Dr. Jost Hiller B.Sc.
Christos Bolander
Lena Wende
Nurettin Dippel
Nikolaj Scholz
Dr. Pius Säuberlich B.Sc.
Reinhard Beer-Etzler
Lieschen Röhricht MBA.
Anna-Lena Bloch
Ilonka Döring-Schulz
Ada Kreusel
Anny Zirme
Ellen Liebelt
Vera Scholl
Karl-Georg Zahn
Margaretha Kohl B.Sc.
Guenther Metz
