Student
Frau Ingelore Gertz
Ing. Bernard Schleich B.Sc.
Univ.Prof. Evelyn Seifert B.A.
Carina Schaaf
Nada Butte
Sükrü Walter B.Eng.
Ing. Pauline Linke
Prof. Romy Bohnbach
Jadwiga Gierschner-Schulz
Rosa Christoph-Sontag
Hans-Georg Dörschner
Patrick Anders-Stolze
Dorle Henck-Sorgatz
Tilman Killer B.A.
Lioba Söding
Frau Hilda Schweitzer B.Eng.
Adriana Vogt
Henri Wilms
Herr Götz Süßebier
Wanda Stoll B.A.
Concetta Dehmel
Dipl.-Ing. Tina Wagenknecht MBA.
Mohammed Ritter
Regina Wende
Christof Ditschlerin
Ing. Elisabet Jopich B.Sc.
Anastasios Karge
Frau Francesca Blümel
Stella Barth
Eberhardt Mielcarek
Dipl.-Ing. Wilfriede Bruder
Prof. Janus Walter B.A.
Gerard Förster
Ignaz Löwer
Ing. Hans-Wolfgang Weitzel B.Sc.
Deborah Etzler
Sevim Schmiedt-Döhn
Dr. Ian Grein Groth
Univ.Prof. Tomasz Atzler B.Sc.
Benjamin Stoll
Dominic Martin
Zofia Schönland B.Sc.
Elfi Roht
Frau Emilia Pruschke B.A.
Univ.Prof. Nurten Neuschäfer MBA.
Dr. Annelene Hamann
Hubert Hertrampf
Arnfried Lorch B.A.
Hagen Weimer
Prof. Marion Martin
Ing. Eva Kitzmann B.A.
Univ.Prof. Katharina Werner MBA.
Bogdan Pohl
Lisa Rädel-Bender
Marcel Oestrovsky
Univ.Prof. Undine Jungfer
Hilma Kuhl
Janus Jessel-Hermann
Marija Stahr
Svetlana Boucsein
Heimo Huhn B.A.
Prof. Ulla Dussen van B.Sc.
Clemens Kabus
Adolfine Wilms
Prof. Ada Wähner
Prof. Arnold Caspar B.A.
Peer Hölzenbecher
Hendrik Bolzmann-Henschel
Aenne Mende B.Eng.
Greta Baum
Dr. Carmela Rudolph
Doreen Striebitz
Herta Keudel
Ayse Thies B.Eng.
Hildburg Tlustek
Swantje Binner B.A.
Anna-Lena Röhrdanz B.Sc.
Dr. Hans-Albert Stroh
Ilonka Lange
Samuel Ackermann
Prof. Concetta Mies B.Eng.
Hiltraud Klemm-Pärtzelt
Friedl Atzler-Süßebier
Ehrhard Pruschke
Edeltraud Bärer
Andrei Wulff
Univ.Prof. Mahmoud Liebelt
Iwan Wilmsen-Weihmann
Herr Augustin Thies B.A.
Elfi Harloff
Frau Gertraude Wesack B.Eng.
Karl-Otto Putz
Dr. Mariusz Beckmann
Prof. Klaas Geißler B.A.
Ing. Zdenka Neuschäfer
Hartmuth Eberhardt
Susanna Schaaf
Mehdi Kohl B.A.
Mareike Scholl
Wulf Eberhardt
Antonius Hermighausen
Frau Helena Nette
Ekkehart Binner
Frau Mia Kaul MBA.
Univ.Prof. Herta Zänker
Abram Gunpf
Inna Weinhage
Vesna Bähr
Dipl.-Ing. Zeljko Stumpf B.A.
Marie-Therese Wagner
Gaby Noack
Dipl.-Ing. Claudia Häring
Cora Reichmann B.A.
Bertha Reuter
Annekatrin Neureuther
Dipl.-Ing. Zenta Hornig B.Sc.
Dipl.-Ing. Gloria Heidrich
Ing. Jo Caspar
Senol Hande MBA.
Felix Wilms
Franca Harloff-Döring
Egbert Tschentscher
Harold Scheibe
Reiner Conradi
Dipl.-Ing. Angelique Ortmann
Anatolij Junk
Thorben Henk-Mende
Meike Trupp
Traudel Wilmsen B.A.
Univ.Prof. Virginia Pechel
Lambert Wilmsen
Cordula Wohlgemut
Iris Kraushaar B.Sc.
Nuri Jopich
Helmtrud Neureuther
Hans-Uwe Noack-Fröhlich
Lara Stroh
Viktoria Trub-Budig
Felicitas Kensy-Stey
Katharina Krause-Hornig
Edeltraut Anders-Rohleder
Konstantinos Stolze-Biggen
Czeslaw Jacobi Jäckel-Zahn
Aziz Bähr B.A.
Dominic Möchlichen
Dr. Anastasia Gude
Gerhild Beyer
Danuta Lachmann-Dussen van
Regine Häring
Marcel Stumpf
Dr. Iris auch Schlauchin
Magrit Lange
Georg Nerger
Rainer Henk-Gotthard
Siegrid Segebahn
Heinz-Joachim Trupp
Univ.Prof. Ivanka Hübel
Lina Hörle
Brunhilde Tröst
Dominic auch Schlauchin
Frau Angelina Martin
Frau Hildegart Etzler B.A.
Brian Ditschlerin
Lieselotte Nohlmans
Abram Briemer
Dr. Angelica Trüb
Justina Zirme
Ing. Jenny Oestrovsky
Prof. Karl-Friedrich Geisler B.A.
Gerda Stey
Dr. Helma Kohl B.A.
Prof. Liane Jungfer
Henriette Pohl
Univ.Prof. Heidelinde Jopich B.Sc.
Prof. Cäcilia Gertz B.Eng.
Anna-Luise Seip-Hofmann
Kaspar Junken
Geert Rust
Olga Stahr
Prof. Kaspar Mosemann
Henni Ullmann MBA.
Reimar Hahn-Neureuther
Imelda Geißler
Korinna Söding
Sergio Schleich
Pascale Bruder
Harold Bähr B.A.
Mikhail Bauer
Isidor Atzler
Norbert Niemeier
Eckhart Gutknecht
Annegrete Pohl-Sölzer
Sara Rogge
Prof. Kathy Warmer MBA.
Johan Heydrich
Insa Karz-Mangold
Martha auch Schlauchin
Ing. Gislinde Ernst B.A.
Thorben Rosenow
Michaele Schacht
Ella Briemer-Siering
Freia Buchholz
Dr. Hildegund Söding B.A.
Valerij Schulz B.A.
Ludwina Mohaupt
Dominik Jungfer
Univ.Prof. Cord Becker
Dipl.-Ing. Hans-Karl Dussen van B.A.
Dorina Weinhold
Karla Gunpf
Univ.Prof. Manuela Heinrich
Eveline Putz
Calogero Seip
Alexander Hörle
Dr. Annelene Geisel B.Sc.
Raymond Löchel-Ziegert
Prof. Bärbel Ladeck B.Eng.
Berthold Haase-Trub
Franz Lange
Insa Jacobi Jäckel
Univ.Prof. Sergio Kreusel MBA.
Prof. Urs Täsche
Irmi Biggen
Madlen Lübs
Alexandre Geisel
Hans-Theo Thies
Bianca Mans
Ing. Marie-Therese Schleich
Rosmarie Kambs MBA.
Waltraut Ernst
Univ.Prof. Franz-Josef Holt
Prof. Ana Textor
Gerd Wiek MBA.
Catrin Ziegert-Meyer
Ina Christoph B.Sc.
Frau Minna Steinberg B.Sc.
Frau Delia Hellwig B.Sc.
Dr. Heiderose Kallert B.Eng.
Elisabet Preiß-Thanel
Linda Ziegert-Junken
Herr Tony Lindner
Miroslaw Gieß
Tony Henk MBA.
Hulda Seidel-Carsten
Dr. Jane Kostolzin
Ida Weihmann
Dorothea Etzler
Mirko Ehlert
Carmen Weinhold
René Kruschwitz
Dipl.-Ing. Jiri Walter
Helmuth Langern-Steinberg
Burckhard Mende
Daniele Heintze B.Eng.
Undine Lindner
Dipl.-Ing. Babette Bauer B.Sc.
Alois Römer-Becker
Attila Losekann B.Sc.
Jana Wulf MBA.
Janus Ring
Prof. Martin Ullmann
Dina Johann
Lidwina Jockel
Edelgard Finke B.Eng.
Prof. Susanne Heidrich B.Eng.
Sinaida Roskoth B.A.
Hans-Hinrich Linke
Ing. Alfred Söding
Geraldine Eckbauer
Henni Mälzer-Tlustek
Dr. Ella Warmer
Jochem Röhrdanz
Philip Weller B.A.
Nicole Scheibe
Emanuel Holsten
Prof. Sibel Wohlgemut B.Sc.
Oscar Fritsch
Elena Pruschke
Birte Gröttner MBA.
Nada Girschner
Jo Gnatz
Linus Lübs
Prof. Lotti Löffler
Kirstin Boucsein B.Eng.
Hans-Georg Scholz
Ulrike Ackermann B.Sc.
Anika Holsten
Herr Urban Christoph
Uschi Trüb
Evelyn Stolze
Ditmar Bien
Hans Josef Reinhardt B.A.
Luzie Renner B.A.
Wilhelm Klemm B.A.
Grete Rudolph
Vinko Schönland B.Eng.
Aurelia Dussen van MBA.
Laurenz Rosemann
Ljiljana Henk
John Gunpf B.Sc.
Wieslaw Lachmann
Leszek Hentschel
Ing. Kornelius Geisel B.Sc.
Ditmar Trub
Ing. Carolin Matthäi
Univ.Prof. Gottlob Tröst B.Eng.
Prof. Emine Beer
Herr Hinrich Mühle
Damian Söding
Univ.Prof. Gislinde Rohleder
Dipl.-Ing. Dörte Häring MBA.
Herr Evangelos Schacht
Samir Wähner-Butte
Ralf-Peter Gute
Adalbert Schmidtke
Ann-Kathrin Davids
Dr. Valeri Sölzer B.Sc.
Dipl.-Ing. Anneliese Kühnert
Albina Stadelmann
Kunigunda Reising
Edmund Junck
Edelgard Gnatz-Dobes
Siegfried Kreusel
Irmtrud Bolzmann
Gabor Steuer
Alina Schmiedecke
Univ.Prof. Otto Kruschwitz MBA.
Sieghard Hahn
Birgid Nohlmans
Svenja Salz
Zeki Henk B.A.
Marlene Steckel B.A.
Frauke Söding
Sara Johann
Danilo Hein-Scheibe
Ing. Irmtraud Wiek MBA.
Prof. Tadeusz Mosemann B.Sc.
Käthe Briemer MBA.
Benjamin Jäntsch B.Sc.
Marc Henck B.Eng.
Nick Hermighausen-Krein
Hildegund Ruppersberger
Lucia Kohl
Janette Wiek
Herr Vladimir Zimmer MBA.
Valeska Geisler B.Eng.
Andy Jockel B.Eng.
Alice Nette
Maren Roht
Ulrike Klemt B.Sc.
Ing. Birgid Möchlichen B.A.
Björn Steckel B.Eng.
Marco Conradi
Attila Rogner
Frau Britt Heß
Jörg-Peter Christoph
Prof. Katalin Lindner B.Eng.
Jennifer Trapp
Hans-Martin Drewes
Melitta Salz
Magdalena Sauer
Leonardo Rogge
Marcel Schlosser
Traudl Christoph
Ricarda Warmer B.A.
Phillip Rosemann-Bachmann
Prof. Rudolph Linke
Josephine Rogge
Martin Dörr
Gertraud Mende
Josef Berger
Univ.Prof. Baptist Mende MBA.
Ingried Sauer
Annelie Bloch
Bertha Gotthard
Christl Pölitz
Horst-Peter Ritter
Benno Gehringer-Wohlgemut
Ing. Jaqueline Wende B.A.
Ahmet Stumpf
Frau Gudrun Huhn B.Sc.
Frau Edeltraud Radisch B.A.
Marisa Wagenknecht
Frau Karolina Hörle
Rose-Marie Jäkel
Univ.Prof. Helmut Junitz B.Eng.
Dipl.-Ing. Birgitta Boucsein
Univ.Prof. Ismet Bloch B.Eng.
Stjepan Hofmann-Hethur
Gabriel Kreusel
Carolin Siering
Wally Kreusel
Jacek Klemt
Dipl.-Ing. Hans-Peter Hertrampf
Dipl.-Ing. Karina Kambs MBA.
Dipl.-Ing. Burckhard Jäntsch
Telse Rudolph
Dr. Frederik Dobes MBA.
Frau Mirjana Baum B.Sc.
Swen Wirth
Bozena Meyer
Dr. Krista Wirth
Stella Mülichen
Frau Zdenka Zimmer
Annemie Kade-Kuhl
Irmtrud Mohaupt-Etzler
Hedy Kobelt
Cordula Mangold
Pawel Peukert-Rörricht
Angelica Lindau-Heß
Univ.Prof. Francisco Tröst B.Eng.
Adelinde Kensy B.Eng.
Michaele Klotz B.Eng.
Nicolaus Franke-Paffrath
Prof. Marion Scholz
Herr Roman Sontag B.Sc.
Dipl.-Ing. Undine Warmer
Heimo Ziegert
Ansgar Seidel
Frau Else Röhrdanz B.Sc.
Dr. Annita Kallert
Zdenka Heser
Dipl.-Ing. Engin Jähn B.A.
Helge Schuchhardt
Marcella Höfig
Justine Patberg-Metz
Karl Heß
Dr. Athanasios Noack MBA.
Elfi Herrmann MBA.
Cora Steuer-Junken
Inken Hellwig-Hermann
Prof. Siegbert Scheuermann B.A.
Univ.Prof. German Rörricht
Hartwig Sorgatz B.Eng.
Ingbert Binner-Heidrich
Friedlinde Warmer
Margita Meister
Sybilla Striebitz
Paola Kroker-Klotz
Reinald Zahn
Ing. Leo Schulz
Gülsen Davids-Heinz
Heinrich Kramer
Brunhild Müller
Elke Hiller
Harm Sontag-Wilms
Prof. Ignaz Cichorius
Prof. Sylvana Trapp
Hellmut Lindner
Anneli Heintze
Gunhild Zimmer
Ing. Christiana Seip
Alois Jungfer B.Eng.
Sibylle Löchel
John Roskoth-Rädel
Anica Sorgatz B.Sc.
Christl Wähner
Eveline Wagenknecht
Prof. Fabian Scholl MBA.
Erik Wirth B.Eng.
Raymond Ruppersberger
Monica Blümel
Gina Killer
Alessandro Henk-Käster
Victoria Binner
Jörg-Peter Jüttner-Winkler
Mijo Jessel B.A.
Aenne Hübel-Mühle
Raissa Mitschke MBA.
Dr. Sybille Bärer B.Sc.
Guenter Lachmann
Ulrich Plath-Weihmann
Kathi Häring
Damaris Holsten-Schleich
Herr Jost Ruppersberger B.A.
Jaroslaw Seip
Priska Rädel
Carl Jockel
Ulrike Hiller
Josefa Junk
Anika Sager
Anna-Luise Kraushaar
Helge Ladeck MBA.
Concetta Neureuther
Elise Hentschel
Jeannine Heinz-Tlustek
Valeri Tschentscher
Herr Gisbert Langern
Antonina Wagner
Luciano Biggen
Hans-Jochen Mude
Dr. Marianne Reising
Eleni Franke
Herr Karl-Heinrich Eberth B.Sc.
Reinhold Hellwig-Mülichen
Dipl.-Ing. Cläre Geißler
Oscar Reinhardt B.A.
Blanka Birnbaum
Othmar Täsche-Loos
Prof. Ingmar Bonbach
Prof. Constance Austermühle B.Sc.
Franco Radisch
Nick Jockel B.A.
Herr Imre Kohl
Rene Hofmann
Ing. Marie-Therese Seifert
Benno Mohaupt
Gerald Albers-Jähn
Eva-Marie Berger MBA.
Marlene Heuser-Trub
Bogdan Löffler
Mathilde Kreusel
Ing. Ahmet Häring
Prof. Bertha Jacobi Jäckel MBA.
Kai-Uwe Hartung
Sergej Pärtzelt
Woldemar Heinz
Ditmar Dehmel
Ilona Roskoth-Bolander
Univ.Prof. Sebastian Sontag
Eleni Matthäi
Vincenzo Jopich
Rahel Dörschner
Josefa Lange
Raymund Mosemann-Eckbauer
Isa Kramer-Matthäi
Malgorzata Pieper
Erica Lachmann
Gülay Werner
Frithjof van der Dussen
Emil Grein Groth
Univ.Prof. Petra Scheel
Ing. Cynthia Weihmann B.Eng.
Prof. Mathias Schmiedt
Frau Stefani Hendriks B.A.
Dipl.-Ing. Daniele Geißler
Cilli Gorlitz
Steven Weinhold B.A.
Mia Ullmann
Karl-Dieter Segebahn-Köster
Lieschen Röhrdanz
Ing. Hanna Killer
Sigrun Weinhold
Grit Röhricht-Rosemann
Dr. Ruben Wernecke
Tillmann Dobes-Trupp
Mina auch Schlauchin
Prof. Norbert Wilms B.A.
Iris Ullrich
Annie Noack
Elise Ackermann
Urszula Killer B.A.
Horst-Günter Zirme
Margrit Schenk B.A.
Luciano Aumann
Alfredo Oestrovsky
Frau Katarina Lindner
Uschi Keudel
Nurettin Koch II
Jonas Walter
Egon Paffrath
Prof. Ingetraud Seidel B.Sc.
Konstanze Mühle
Univ.Prof. Franca Ritter B.Eng.
Ing. Jonas Schaaf
Univ.Prof. Wolf-Rüdiger Klotz B.Sc.
Sonia Säuberlich-Langern
Bodo Martin
George Käster-Eberth
Siegmund Heidrich
Elmar Patberg
Edward Dippel
Dipl.-Ing. Willibert Süßebier
Aynur Bohlander
Dipl.-Ing. Apollonia Steuer
Maya Haering-Becker
Anatolij Peukert
Birgid Freudenberger
Alan Stadelmann-Lindner
Gülsen Benthin
Walfried Klotz-Klotz
Prof. Dietlind Ullrich B.Sc.
Prof. Raymond Söding
Dr. Tony Ditschlerin
Univ.Prof. Regina Salz B.Eng.
Marco Schinke B.Eng.
Malte Bohlander
Zeljko Jessel
Marion Drewes
Josip Hiller-Hauffer
Univ.Prof. Ricardo Sorgatz B.A.
Annelie Heuser
Hans Jörg Koch
Edit Siering
Siegbert Bachmann-Hövel
Dr. Alma Warmer MBA.
Alexei Meister
Milica Reichmann
Prof. Natalja Käster MBA.
Univ.Prof. Albertine Köhler MBA.
Prof. Marie Plath
Herr Darko Gutknecht MBA.
Karl-Wilhelm Weiß
Meike Berger
Evangelia Schlosser-Boucsein
Kurt Thanel
Fabienne Dobes-Heuser
Prof. Ursula Eigenwillig
Univ.Prof. Czeslaw Heuser
Benno Hofmann
Univ.Prof. Gregor Gieß MBA.
Alla Rohleder
Sylvio Stiffel
Imelda Schäfer
Krista Gertz B.Eng.
Mahmut Hänel
Gunhild Ullmann
Viktor Bauer
Simone Harloff B.Eng.
Ralf-Dieter Sauer-Hermighausen
Christin Hein B.Sc.
Dorothee Seidel
Margareta Lübs-Vollbrecht
Amalia Hermann-Schäfer
Kunigunda Hänel-Briemer
Dr. Gerda Butte MBA.
Änne Wagner
Herr Rudi Neuschäfer
Renate Mies
Ing. Ayse Schacht
Heino Zahn-Bähr
Alfredo Möchlichen
Ottmar Kruschwitz
Holger Roskoth B.Sc.
Univ.Prof. Michaele Heser MBA.
Joseph Austermühle
Hans Jürgen Grein Groth-Rudolph
Prof. Maria-Theresia Schaaf B.A.
Adem Hörle
Saban Eimer
Nurettin Bärer B.Eng.
Angelique Kruschwitz
Hülya Scheibe
Annamaria Baum MBA.
Prof. Sergei Heser
Vinko Reuter
Dr. Hans-Heinrich Kaul B.Eng.
Ellen Jessel-Walter
Lydia Wirth
Vincent Kranz B.A.
Hans-Bernd Zorbach
Anastasios Heinz
Traugott Hövel
Dipl.-Ing. Hanns Killer B.Sc.
Sabine Gude
Giovanna Zobel-Liebelt
Dr. Elwira Hiller
Univ.Prof. Anika Pärtzelt MBA.
Adrian Killer
Zbigniew Schleich-Huhn
Arno Mude
Eberhard Rust B.A.
Oxana Ortmann MBA.
Ing. Ramazan Kabus B.Eng.
Bert Ortmann
Gerolf Radisch
Cosimo Zimmer
Gretel Hande
Bernard Karge
Dr. Anika auch Schlauchin B.Sc.
Herr Recep Junk B.A.
Dipl.-Ing. Hildegunde Bachmann
Pius Gierschner-Weitzel
Dr. Samuel Dobes B.Sc.
Fredi Huhn
Ruth Wiek-Bloch
Hanspeter Benthin
Oskar Weitzel
Niko Gutknecht B.Sc.
Hans-Jürgen Klemm
Giesela Dowerg
Silvester Scheibe
Leokadia Putz
Oxana Ladeck
Ing. Krzysztof Kambs B.Eng.
Rosina Otto
Univ.Prof. Philomena Kensy
Sergej Hauffer MBA.
Helene Gröttner-Hornich
Ramona Henk B.Sc.
Bianka Schuster-Ziegert
Beatrix Rädel MBA.
Dr. Laila Peukert
Gert Juncken
Berend Rörricht
Hansjörg Roht
Sigurd Süßebier
Bettina Schlosser
Wanda Becker
Osman Liebelt
Bertold Schenk
Andre Metz B.A.
Wolf-Dietrich Berger
Univ.Prof. Resi Kobelt
Hildegart Weitzel
Prof. Anna-Lena Wagner MBA.
Patrizia Bender-Reuter
Leonhard Adolph
Esther Hoffmann-Hermighausen
Ljudmila Krebs
Dr. Leila Gunpf B.Sc.
Ewald Kreusel
Hans-Bernd Knappe-Gröttner
Karl-Otto Kostolzin
Arndt Wernecke-Gertz
Henny Herrmann
Agathe Gertz-Butte
Ing. Ben Lindau MBA.
Dr. Theresia Mende
Lidwina Sorgatz-Weihmann
Dipl.-Ing. Albrecht Metz
Vassilios Birnbaum
Dr. Caroline Ortmann
Marie-Louise Killer-Etzler
Jadwiga Gotthard
Univ.Prof. Robby Vollbrecht
Prof. Mohammed Kambs
Radmila Schomber B.Eng.
Ilias Weiß MBA.
Karl-Hans Fiebig
Prof. Ildiko Adler MBA.
