Student
Angelina Ruppert-Siering
Ing. Tanja Scheibe B.Eng.
Andreas Trapp
Mina auch Schlauchin
Amelie Pruschke MBA.
Justina Zirme
Gordana Bolnbach
Sofia Mielcarek B.A.
Hiltrud Bolander-Ziegert
Astrid Schweitzer
Prof. Mohammad Reinhardt
Matthias Dowerg
German Speer
Ilja Wende
Maja Fischer B.A.
Ing. Monika Ullrich
Günter Wiek B.A.
Corinne Berger
Juliane Mentzel-Ziegert
Siegfried Schuster
Nico Möchlichen
Othmar Weinhage MBA.
Ing. Cilli Gertz B.A.
Vittorio Hertrampf
Denny Kusch
Irina Gröttner
Prof. Ralf-Peter Schlosser B.Eng.
Mehdi Kohl B.A.
Angelique Wesack B.Eng.
Herwig Jäntsch B.Sc.
Emilie Schmiedecke
Frau Ina Schwital B.Sc.
Dr. Robert Neuschäfer
Ing. Nikolai Niemeier B.A.
Metin Hande
Prof. Gertraude Mangold B.Eng.
Marcella Holzapfel
Maurizio Eckbauer
Grete Peukert
Antonina Christoph MBA.
Ing. André Christoph
Univ.Prof. Gisa Meister
Magdalene Hering MBA.
Regine Häring
Dipl.-Ing. Johanna Henck
Timm Schleich
Miroslawa Jessel B.Sc.
Josip Kuhl
Irmtrud Mohaupt-Etzler
Dipl.-Ing. Christoph Jockel B.Sc.
Winfried Hermann
Dr. Margita Stiebitz
Frau Caren Schmidt MBA.
Mercedes Rädel-Drub
Friedericke Ruppersberger
Ing. Aldo Radisch
Virginia Kaul
Rena Radisch
Konstanze Mohaupt
Rabea Weiß MBA.
Udo Grein Groth
Carolin Stumpf B.Eng.
Herr Hilmar Stumpf
Marieluise Schulz
Camilla Wiek
Dr. Zehra Etzler
Univ.Prof. Änne Finke B.Sc.
Prof. Liliane Gehringer MBA.
Ing. Marleen Hölzenbecher MBA.
Iris Ullrich
Hans-Detlef auch Schlauchin-Fischer
Marten Wesack
Antonius Bonbach-Juncken
Henri Wirth
Carin Huhn
Mattias Kensy
Anneliese Gnatz
Dipl.-Ing. Alan Schacht B.Eng.
Ian Briemer B.Eng.
Lilly Beckmann B.Sc.
Prof. Tina Ullrich
Janus Oderwald-auch Schlauchin
Branka Hering
Wilhelm Walter
Simona Lorch
Josef Berger
Ing. Isolde Rosenow
Dipl.-Ing. Lilly Boucsein B.Sc.
Elzbieta Hartung
Dr. Thekla Lindau B.Sc.
Luciano Klotz
Ana Klapp MBA.
Dipl.-Ing. Utz Henschel MBA.
Wilhelmine Knappe
Milos Seifert
Ing. Iwan Wagner
Liesbeth Koch II
Karola Zorbach B.Eng.
Ing. Hüseyin Gutknecht B.Sc.
Dipl.-Ing. Jens-Peter Dippel MBA.
Eberhardt Schäfer
Sofia Etzler B.Eng.
Ing. Carmine Kroker
Massimo Hecker
Traudl Christoph
Abram Peukert MBA.
Mariechen Nohlmans
Franz Lange
Stefano Huhn
Friedrich-Wilhelm Metz
Sami Mans-Ullrich
Univ.Prof. Jaqueline Dehmel
Dajana Ruppert
Edmund Gnatz-Rogner
Dietlinde Schönland
Heinrich Dippel
Anna-Marie Ullrich
Inken Gute B.Eng.
Madeleine Thanel MBA.
Bastian Röhrdanz
Herr Jonathan Beckmann B.A.
Dorota Mude
Frau Evelyne Süßebier B.Eng.
Eugenia Stey
Dörthe Hiller
Prof. Catherine Knappe MBA.
Osman Schmidtke
Gundi Tlustek
Herr Klaus Peter Krause B.A.
Nathalie Langern
Univ.Prof. Margrit Davids B.Eng.
Kornelius Winkler
Cilli Heintze
Hans-Helmut Binner B.Sc.
Dr. Edit Scheibe B.A.
Gebhard Kitzmann
Frau Ellinor Tintzmann
Ron Sorgatz-Eimer
Herr Hartwig Henk B.A.
Gertraude Ruppersberger
Dr. Herbert Jockel B.Eng.
Vitus Schmidt
Baptist Gröttner B.Sc.
Rosalinde Trupp
Erol Kreusel B.Sc.
Elwira Hellwig
Clemens Barth
Aleksander Drub
Ing. Leo Schulz
Maria Hellwig
Hanife Ullrich
Hans D. Haering
Mattias Henk
Mirjana Drub
Dr. Isabell Trupp
Herr Dietrich Gotthard B.A.
Julia Ruppersberger
Utz Christoph-Henck
Cecilia Gertz
Amanda Weller
Zdravko Staude B.Sc.
Janusz Trub-Mühle
Wibke Cichorius
Evelyn Bien
Mike Sölzer
Frau Almuth Kostolzin B.A.
Virginia Eigenwillig
Senta Ruppersberger
Reimer Kitzmann
Frederike Dippel
Dr. Kai-Uwe Schulz B.A.
Antonietta Kostolzin
Franz Josef Nette-Werner
Ing. Arndt Schäfer
Valeria Finke
Gunhild Holt-Rust
Ralph Jacobi Jäckel
Jonas Mühle
Klaus-D. Zänker-Hein
Helge Wilmsen-Hein
Maya Conradi
Luise Junk
Almuth Haase
Charles Anders
Henni Ullmann MBA.
Lene Sauer
Bertha Heser MBA.
Jolanda Rose
Ing. Cynthia Weihmann B.Eng.
Andrei Bolander-Jäkel
Vinko Schönland B.Eng.
Tilman Henschel
Rainer Hänel
Dragan Trub
Walter Weller
Arnim Bärer
Vito Gorlitz
Irene Rogner
Prof. Mathias Schmiedt
Hakan Kühnert
Eugenie Benthin-Ziegert
Patrizia Biggen
Clara Gehringer
Henrik Heidrich
Kristina Röhricht
Wulf Schuster
Ehrentraud Kroker
Dipl.-Ing. Milos Klemt
Radmila Kraus-Schacht
Reinald Gerlach
Iwan Renner-Dussen van
Emilie Schmidt-Gröttner
Univ.Prof. Amalie Warmer B.Eng.
Jerzy Mende-Wagenknecht
Harold Scheibe
Claas Wirth B.Sc.
Eveline Wagenknecht
Peggy Sauer
Martina Keudel
Manuela Linke B.Eng.
Käthe Hande
Roy Holt
Mina Beyer
Frau Margitta Staude
Dipl.-Ing. Dajana Beer
Annekatrin Schleich
Frau Karolina Hörle
Marek Ackermann
Dr. Trude Ziegert B.A.
Geert Etzold
Prof. Sylvester Bender
Christiana Bauer
Murat Linke
Univ.Prof. Theresia Lange MBA.
Friedemann Kostolzin
Asta Mielcarek-Blümel
Hans Kohl MBA.
Gerd Becker
Herr Winfried Vollbrecht B.Eng.
Roswita Gumprich-Butte
Heidelore Stolze
Sieghard Stoll-Harloff
Ernst Henschel
Herr Benedikt Säuberlich
Univ.Prof. Alberto Steuer
Herr André Scholl B.Sc.
Lydia Losekann MBA.
Loni van der Dussen B.Sc.
Prof. Mario Butte
Frau Stefani Hendriks B.A.
Heinz-Joachim Jähn
Reinhild Pergande
Urte Bolzmann
Bekir Fechner
Czeslaw Bohnbach B.Eng.
Sylvester Zirme
Felizitas Werner
René Ullrich
Heidelore Heinrich
Herr Gerolf Hermann B.Eng.
Leonardo Klingelhöfer B.Sc.
Silja Kraus-Schuster
Dr. Antonia Schomber B.Sc.
Balthasar Kruschwitz B.A.
Annette Ullmann
Dr. Laila Peukert
Heinrich Kramer
Patrizia Schleich
Engin Trub
Henry Schüler B.Eng.
Celal Seifert
Hans-Hinrich Trub
Ljiljana Henk
Hans-Rudolf Dehmel
Baptist Radisch MBA.
Adem Hörle
Kathleen Hahn B.A.
Prof. Annita Wulff
Victoria Klingelhöfer
Siegrid Segebahn
Saskia Roskoth B.Eng.
Eberhard Dobes
Hans-Martin Junk-Kuhl
Annita Lorch
Fernando Schüler
Adeline Holsten
Zofia Roht
Robin Sölzer
Helge Finke-Wähner
Carl Mühle-Wulf
Armin Scholz
Dorit Dowerg
Gabriella Schuster
Irmhild Lorch
Ing. Ramazan Kallert MBA.
Prof. Clemens Söding
Apollonia Trüb B.A.
Friedlinde Sauer
Dipl.-Ing. Amanda Striebitz
Monika Mühle-Hiller
Friedericke Killer B.Eng.
Prof. Niko Hethur B.Eng.
Guenther Metz
Heidrun Lindner-Bolnbach
Dipl.-Ing. Rabea Sorgatz MBA.
Siegrid Misicher
Geert Zänker
Zofia Schönland B.Sc.
Herr Roderich Hauffer
Alois Knappe
Susanna Söding
Frau Swantje Heinrich B.A.
Anett Wieloch
Tassilo Gehringer
Prof. Sylvio Gumprich
Prof. Sonia Blümel
Steven Eimer
Anica Ortmann B.A.
Andrea Wulf
Cora Reichmann B.A.
Carsten Wieloch-Kranz
Jörgen Lorch
Reza Misicher
Prof. Goran Sölzer MBA.
Matteo Dehmel-Weimer
Elfie Jäkel
Univ.Prof. Diethard Klotz
Milan Weiß-Schuchhardt
Gisa Mohaupt
Univ.Prof. Christoph Beier B.A.
Ing. Maria Lübs
Prof. Olga Steckel B.A.
Andrew Schlosser
Svenja Salz
Anna Hartmann
Karlfried Müller
Univ.Prof. Heinrich Knappe B.A.
Steven Trub
Anika Trüb
Balthasar Holsten
Fredy Bachmann B.Eng.
Saskia Kallert
Berndt Barkholz
Leander Dobes-Schlosser
Beatrix Möchlichen
Ing. Thomas Drewes B.A.
Anto Niemeier
Janko Margraf MBA.
Nadja Häring B.Eng.
Greta Hermighausen
Prof. Eckhart Jockel B.Eng.
Sören Spieß
Ewa Eimer-Linke
Detlev Weihmann-Schäfer
Thomas Weinhold B.Eng.
Univ.Prof. Maxim Matthäi
Hans-Georg Schmidt
Karla Conradi
Frau Emma Kaul B.Eng.
Gabi Löwer MBA.
Dr. Samuel Tröst
Hermann Bruder
Gundula Adler-Bien
Janine Dehmel B.Eng.
Ekaterina auch Schlauchin
Christiana Pohl
Prof. Hans Dieter Kitzmann MBA.
Xenia Christoph
Ing. Elenore Kostolzin
Dipl.-Ing. Margarete Schmidt
Michaele Klotz B.Eng.
Orhan Dörr-Salz
Brunhild Briemer B.Sc.
Karla Gunpf
Miriam Haering
Andre Mülichen-Scholz
Judith Koch-Mude
Univ.Prof. Heidelinde Jopich B.Sc.
Isabell Briemer
Yusuf Seifert
Heinz-Günter Fischer
Univ.Prof. Margareta Naser
Kristian Rosemann B.Sc.
Aleksandr Schuster B.A.
Ute Stroh
Jasmina Koch MBA.
Damaris Zirme
Sarina Dörr
Ignatz Börner
Dr. Gerda Butte MBA.
Dr. Gabriel Freudenberger MBA.
Ing. Cläre Dowerg
Ellen Röhrdanz
Prof. Norbert Wilms B.A.
Bayram Lübs B.Eng.
Arno Mude
Wendelin Zorbach MBA.
Konstantinos Lindner
Prof. Hannah Hölzenbecher MBA.
Annett Mies-Hellwig
Ing. Kunigunde Wieloch
Dipl.-Ing. Reimer Werner MBA.
Ing. Amalia Walter
Dipl.-Ing. Ismet Käster B.Eng.
Luciano Aumann
Christos Beier
Jolanta Kühnert
Salvatore Eberhardt-Ring
Prof. Pedro Schmidt B.Eng.
Univ.Prof. Petra Scheel
Prof. Ahmad Rörricht
Mohammad Karz MBA.
Orhan Wieloch
Dipl.-Ing. Elif Hartmann B.A.
Gereon Trapp
Beatrix Rädel MBA.
Wally Kreusel
Anneli Schleich-Ullmann
Yvette Süßebier
Aloys Ruppert
Irmgard Hövel
Frau Ingried Rogner B.Sc.
Frau Mirja Jüttner B.Eng.
Emanuel Schinke B.Sc.
Felicia Ritter
Janette Kraushaar
Teresa Ladeck-Rädel
Micha Röhricht B.A.
Marek Walter MBA.
Emmy Koch
Margitta Wulf-Nerger
Tino Niemeier
Undine Lindner
Dominic Schönland
Mariusz Stadelmann B.Sc.
Alma Kaul
Albrecht Caspar
Götz Budig
Adelheid Salz
Wilma Matthäi
Guido Wagenknecht-Kallert
Leonardo Birnbaum
Sylvio Stiffel
Claus Juncken
Nikolaus Rosenow
Claus Butte
Waldtraut Hoffmann
Ing. Hulda Schaaf
Birgitta Schleich
Frau Ina Dietz MBA.
Dr. Franz-Peter Löffler
Calogero Hoffmann B.Eng.
Hans-Bernd Eimer-Pechel
Dr. Frieda Metz
Katja Kruschwitz-Roskoth
Zlatko Briemer-Karge
Knut Jacob
Metin Klemt
Alla Rohleder
Ulrike Misicher MBA.
Lina Hein-Gotthard
Antoinette Schottin
Astrid Nerger-Tröst
Christel Mangold
Emma Sauer B.Eng.
Klara Löchel-Bien
Judith Boucsein-Aumann
Sven Walter
Prof. Fredy Hahn
Prof. Emine Beer
Alexej Wagner
Ing. Irmtraud Wiek MBA.
Roderich Ehlert-Henk
Gönül Barth-Zobel
Giuseppe Preiß
Klaus-Peter Zorbach
Melissa Dietz
Prof. Heinz-Peter Thies
Gabriel Klotz
Ivana Mans-Bruder
Leokadia Putz
Siegrun Reichmann
Gerolf Radisch
Adeline Hein-Metz
Hansjoachim Kraus-Beer
Prof. Bianka Reinhardt
Philipp Ernst
Abram Eckbauer B.A.
Univ.Prof. Norma Schleich B.Sc.
Fredi Wilmsen
Zeki Henk B.A.
Ing. Bernard Schleich B.Sc.
Silvester Scheibe
Salih Eckbauer-Renner
Valeri Mielcarek
Leonardo Trub B.A.
Melanie Jungfer-Preiß
Ralf-Dieter Riehl B.Eng.
Heinz-Joachim Spieß
Herr Eberhardt Gierschner
Simon Hahn
Wanda Stoll B.A.
Steven Käster B.Sc.
Dr. Annekatrin Striebitz
Frau Siegried Margraf B.Sc.
Ing. Wulf Atzler
Edeltraut Klemt
Urban Klemt
Daniela Siering
Tino Metz
Univ.Prof. Gunter Kaul
Dipl.-Ing. Christoph Schulz B.Sc.
Dipl.-Ing. John Ortmann MBA.
Frau Linda Weiß B.Eng.
Johan Buchholz
Univ.Prof. Tina Rose
Valentin Döring
Dr. Rosmarie Seip
Henny Vogt
Vera Losekann
Edit Siering
Ingetraud Austermühle-Dowerg
Prof. Lene Oestrovsky B.Sc.
Hajo Ziegert-Noack
Ilja Hölzenbecher-van der Dussen
Ditmar Niemeier
Ludmila Karge B.A.
Edelgard Neureuther-Vollbrecht
Stefano Atzler
Jeannette Schleich
Birgit Pergande
Marcella Karz B.A.
Dr. Songül Tlustek MBA.
Prof. Branko Weller MBA.
Anneli Wernecke
Klaus-Ulrich Gude
Deborah Becker
Roy Schmidt B.Eng.
Liesel Klapp
Irina Hahn
Zlatko Ritter B.Eng.
Mato Patberg-Heintze
Marzena Mentzel
Herr Roman Sontag B.Sc.
Michail Schmidt
Heinz Dieter Trubin
Margot Sontag MBA.
Marcel Oestrovsky
Frau Hedwig Wirth
Nikolaj Scholz
Lidia Franke
Mirko Ehlert
Marc Heintze B.A.
Tomasz Preiß
Frau Franziska Trupp B.Sc.
Herr Darko Gutknecht MBA.
Univ.Prof. Valeria Putz
Götz Hofmann B.A.
Ing. Wladimir Karz MBA.
Fredi Lindner
Christa Säuberlich
Univ.Prof. Teresa Weinhage B.A.
Miguel Lehmann
Tülay Hettner-Ebert
Peer Grein Groth-Lange
Luis Oderwald
Prof. Dietlind Ullrich B.Sc.
Sigrid Jockel
Willy Kallert
Reingard Klingelhöfer
Gertraude Hahn
Marie-Louise Girschner
Sigrun Weinhold
Natascha Schinke B.Eng.
Burghard Wohlgemut
Gabi Meister
Michel Hermighausen
Uta Kade
Ing. Friedhold Hartung B.Sc.
Saban Eimer
Univ.Prof. Roger Stadelmann B.Sc.
Herr Recep Junk B.A.
Kordula Lange
Herma Bender-Scholtz
Dipl.-Ing. Nikolaus Conradi MBA.
Marianne Ernst-Zirme
Dipl.-Ing. Nuray Mude B.Sc.
Lidwina Jockel
Dipl.-Ing. Marieluise Löchel
Univ.Prof. Blanka Linke B.Eng.
Univ.Prof. Siegrun Klingelhöfer MBA.
Dr. Mirko Langern MBA.
Claus-Dieter Krause
Swen Schweitzer B.Sc.
Andrei Hertrampf-Trommler
Heidelore Zirme
Carmine Hauffer
Dipl.-Ing. Freya Höfig
Thoralf Eimer
Thorsten Ruppersberger
Cindy Tschentscher
Prof. Sibel Wohlgemut B.Sc.
Uschi Trüb
Franz Schweitzer
Dipl.-Ing. Eveline Jäkel MBA.
Dörte Schlosser
Miroslawa Jäkel-Bohnbach
Meta Wagenknecht
Inna Hande
Svetlana Bonbach B.A.
Dipl.-Ing. Janus Roht B.Sc.
Ing. Ralf Sölzer B.A.
Univ.Prof. Hardy Hartung
Margrit Schenk B.A.
Oda Berger
Elisabet Preiß-Thanel
Daniele Pieper-Käster
Catharina Jacob
Erhard Geisel
Renata Holt-Heintze
Herr Tino van der Dussen MBA.
Magret Oderwald
Martha auch Schlauchin
Ing. Rosalinde Käster MBA.
Paola Kroker-Klotz
Camilla Kühnert MBA.
Inken Juncken
Nadeshda Hänel-Kaul
Isa Koch
Univ.Prof. Zofia Rust
Frau Herlinde Kade B.A.
Eugenia Sorgatz
Mariana Kranz
Prof. Henryk Kitzmann
Rolf Wirth
Wojciech Rogner
Gesine Graf
Dipl.-Ing. Gertraut Stolze
Franz-Josef Etzold
Reni Putz-Tintzmann
Justine Patberg-Metz
Prof. Irmela Hellwig B.Sc.
Birte Gröttner MBA.
Dipl.-Ing. Liliana Hartmann
Gundi Hiller
Lorenzo Zänker
Janko Neureuther
Prof. Karl-Ernst Möchlichen
Heinz-Joachim Trüb B.Sc.
Edmund Caspar B.Sc.
Univ.Prof. Jürgen Weiß
Beatrice Fechner
Inge Paffrath
Diedrich Jäntsch B.A.
Leonhard Patberg
Prof. Berend Käster B.A.
Dipl.-Ing. Reinhart Gotthard B.Eng.
Univ.Prof. Karl-Friedrich Mosemann B.Sc.
Margareta Lübs-Vollbrecht
Edgar Jüttner
Dipl.-Ing. Albrecht Metz
Pierre Ortmann
Marika Zänker B.A.
Herr Gundolf Barth
Frederik Bohlander
Margit Klapp
Prof. Marika Davids B.A.
Iris Mans
Prof. Urs Flantz
Rahel Kreusel
Univ.Prof. Arno Kramer B.Eng.
Marie Sorgatz MBA.
Ekaterina Conradi
Selma Fritsch B.Eng.
Nikolaos Ebert-Grein Groth
Eric Briemer
Dr. Ante Jüttner B.A.
Ahmad Fechner-Wulff
Gerti Ullrich
Univ.Prof. Andrea Gieß B.Eng.
Rudolph Metz-Mitschke
José Tschentscher-Textor
Rita Käster B.A.
Edda Stahr
Aysel Bruder MBA.
Frau Stella Plath B.A.
Sedat Gude
Ulla Hamann
Ben Ullmann MBA.
Andreas Gunpf
Diether Vogt B.A.
Ingrid Eigenwillig
Jadwiga Gotthard
Nelly Schlosser
Giorgio Trüb
Marianna Geisler
Ing. Wenke Karge B.Sc.
Anna-Luise Segebahn
Dipl.-Ing. Hildegunde Bachmann
Annekatrin Wilms
Julie Mentzel
Ditmar Briemer
Geza Hertrampf B.A.
Sami Stolze-Döhn
Henryk Textor-Gröttner
Michaela Hecker B.Eng.
Prof. Rudolph Linke
Ottfried Peukert-Schulz
Frau Christiane Zänker B.A.
Ralph Jessel B.A.
Jens-Uwe Geisler
Gertraut Koch II
Nikolai Rädel-Klemt
Herr Leonid Röhricht MBA.
Prof. Theobald Mangold
Aziz Bähr B.A.
Heide-Marie Gunpf B.A.
Mattias Wieloch
Zenta Gertz B.A.
Betti Zirme B.A.
Marleen Heser
Lambert Röhricht-Johann
Univ.Prof. Michail Tintzmann B.Eng.
Dr. Reza Hering B.Sc.
Reimer Hethur-Gutknecht
Inge Dietz B.A.
Xenia Margraf
Annelise Jungfer
Ansgar Seidel
Gerwin Bonbach-Fliegner
Dörthe Mitschke-Holt
Ing. Stella Wagner
Dipl.-Ing. Nathalie Radisch
Ottilie Blümel
Conrad Lindau
Herr Wieslaw Trupp
Josephine Nerger-Mende
Henning Scholl
Thorben Ruppert
Timo Spieß
Hans-Bernd Zobel
Gereon Textor
Renate Mies
Univ.Prof. Nermin Rosemann B.Sc.
Dolores Stey-Matthäi
Dr. Otto Schmidtke MBA.
Herr Frank Bolnbach
Joachim Steuer
Nicolai Gutknecht
Phillip Rosemann-Bachmann
Eberhard Rust B.A.
Fatima Eckbauer-Rosemann
Andrew Misicher
Arif Killer
Inga Wieloch
Gerlind Trüb-Losekann
Arnulf Säuberlich
Frieda Tintzmann-Löchel
Dr. Ian Grein Groth
Hartmuth Gude B.Eng.
Ben Zahn
Gudrun Rörricht
Klaus Lorch-Graf
Suse Pergande-Gröttner
Detlev Heintze
Herr Wladimir Bolnbach
Walli Gnatz
Eckhart Gutknecht
Klaas Eckbauer
Hansgeorg Hettner
Irene Gotthard-Hoffmann
Ronny Dippel
Dr. Denise Girschner B.Sc.
Betty Steinberg
Cläre Heser
Univ.Prof. Janos Rörricht MBA.
Frau Hella Stumpf
Käthi Lübs
Karl-Georg Lehmann
Juan Noack
Ing. Henning Drub
Stephanie Heintze
Evangelos Beyer
Univ.Prof. Johan Lange
Frau Inken Zimmer B.Eng.
Felicia Binner
Prof. Liane Jungfer
Ing. Romuald Kreusel B.A.
Prof. Alida Mangold MBA.
Eckard Textor
Univ.Prof. Zita Löchel B.Sc.
Dagobert Hornig
Ing. Willibert Steckel
Francis Rohleder
Brian Blümel B.Eng.
Dr. Rudolf Killer B.Sc.
Cilli Lindau B.A.
Inka Hornig B.A.
Hermine Wohlgemut
Heiderose Bärer
Francoise Rust
Zdravko Müller-Fritsch
Tanja Henk
Univ.Prof. Bert Gieß
Karsten Schwital
Mandy Loos
Ing. Horst-Dieter Seip
Bertram Caspar
Friedbert Sorgatz
Sieghard Kensy
Fanny Zänker-Hein
Sergej Pärtzelt
Univ.Prof. Ralf-Dieter Kabus MBA.
Dipl.-Ing. Konrad Schenk
Prof. Volkmar Wirth B.Eng.
Mona Wiek B.Eng.
Nurettin Börner
Dorina Weinhold
Hans-Erich Staude
Bertha Gotthard
Johann Reuter
Konstantinos Stolze-Biggen
Maren Drub
Dr. Gerard Dörr
Svetlana Boucsein
Karsten Kraushaar B.A.
Mona Thies
Dr. Siegfried Heinz B.Eng.
Karl-Georg Sontag B.Sc.
Gislinde Wagenknecht
Magarete Beyer B.Eng.
Ing. Christa-Maria Liebelt
Dagmar Koch
Fatima Weinhage-Boucsein
Dr. Philip Siering B.A.
Dr. Alena Hövel
Dr. Annette Linke MBA.
Univ.Prof. Bela Kraus
Prof. Sergei Heser
Fatma Hein
Gino Ernst
Prof. Auguste Scholz
Angela Hamann
Philip Fritsch
Wilhelm Tlustek
Heinz-Georg Rosemann-Bohnbach
Ludwina Mohaupt
Friedlinde Meyer
Lore Tröst
Dipl.-Ing. Marisa Scholl
Klaas Vogt
Dipl.-Ing. Margarita Stey
Hanne-Lore Losekann B.Sc.
Björn Steckel B.Eng.
Prof. Knud Salz
Ferdinand Junck-Hölzenbecher
Andres Sager
Jörg Haase-Röhricht
Fabienne Birnbaum
Verena Gute-Trüb
Myriam Hänel
Erwin Etzold
Lilli Harloff
Sigmund Herrmann MBA.
James Kostolzin-Staude
David Faust-Holsten
Dr. Valentin Eigenwillig
Herr Dursun Hentschel B.Eng.
Hedi Gumprich
Brita Roht MBA.
Dipl.-Ing. Klaus-D. Kostolzin
Rosa-Maria Seifert
Ing. Pavel Weller B.Eng.
Clarissa Adler
Ingried Stiffel B.A.
Marianne Hecker
Wibke Pärtzelt-Wieloch
Prof. Gesine Lange
Univ.Prof. Ralf-Peter Tlustek B.Eng.
Prof. Marion Martin
Irmtraut Süßebier
Veronika Gröttner
Gunnar Weimer
Prof. Magdalena Bohlander B.Sc.
Dr. Amir Jäkel
John Bauer
Univ.Prof. Reginald Lorch
Horst-Dieter Gude
Dr. Ellen Schlosser B.A.
Antje Drub
Dr. Wolf-Rüdiger Trüb
Patrick Anders-Stolze
Silke Heydrich-Albers
Maria-Theresia Scholl
Dursun Gehringer
Rosi Renner-Graf
Friedl Hartmann
Marlen Wende
Alexandros Heintze
David Warmer
Eckehard Mude
Guenther Steinberg MBA.
Gönül Kallert
Vesna Wähner
Nelli Stiebitz
Ing. Rosalinde Rogner MBA.
Lotte Kusch
Sibel Weller
Daniele Seip
Zeki Otto
Hans-Karl Christoph-Schleich
Ahmet Pärtzelt
Univ.Prof. Herta Zänker
Univ.Prof. Ditmar Mitschke B.A.
Valentine Bähr B.A.
Meike Rosenow
Constance Lange
Hanna Speer
Liesbeth Schlosser
Frau Friederike Albers
Horst-Dieter Bähr
Frau Reinhilde Wirth MBA.
Mark Sauer B.A.
Ruth Mangold B.Sc.
Dipl.-Ing. Ehrenfried Kranz MBA.
Hildburg Dowerg-Pergande
Erol Eimer
Silva Hiller MBA.
Janin Hermann
Hellmuth Hörle
Cemal Hamann
Univ.Prof. Anne-Kathrin Gerlach B.Sc.
Jann Schleich
Hanni Dippel-Heser
Hans-Georg Anders
Jacob Bähr
Slavica Ernst-Schmidtke
Ing. Hans-Walter Ackermann
Florian Finke
Friedhelm Schleich
Dr. Trude Girschner
Gaby Noack
Andrej van der Dussen B.A.
Ibrahim Ditschlerin
Univ.Prof. Hans-Eberhard Bauer
Prof. Grete Müller
Dipl.-Ing. Ana Rosemann
Agnes Ullmann
Josefa Lange
Dipl.-Ing. Berit Weinhage
Ing. Christiana Seip
Larissa Ullmann
Silvio Weimer
Claudius Mude
Hans Josef Lachmann
Univ.Prof. Liliana Drub
Dietlinde Binner
