Student
Anne Schmidtke
Czeslaw Jacobi Jäckel-Zahn
Annegret Atzler
Prof. Mirko Adolph B.A.
Ing. Siglinde Speer MBA.
Marie-Louise Wulff
Annemarie Wieloch
Gesche Kühnert
Jolanda Henck
Erwin Jungfer
Dipl.-Ing. Mariechen Bonbach
Ernestine Karz
Natalja Seidel
Prof. Romy Bohnbach
Stavros Meyer
Ole Ritter MBA.
Dominic Schönland
Wulf Schuster
Guenter Wende
Karl-Dieter Seifert
Timm Freudenberger-Henschel
Pauline Mosemann
Carl-Heinz Kraus
Geert Etzold
Cora Scholtz
Kunibert Heß MBA.
Dr. Hans-Heinrich Kaul B.Eng.
Cecilia Stoll
Lena Mitschke
Karl-Heinrich Kraus B.A.
Nermin Jopich
Arnim Bärer
Evangelos Staude
Tülay Henschel
Ing. Wulf Atzler
Univ.Prof. Philomena Kensy
Dipl.-Ing. Reimer Werner MBA.
Ioannis Junck
Prof. Heinz-Peter Thies
Jens-Peter Graf-Schmidt
Wally Krein-Bien
Evamaria Berger
Harold Scheibe
Annelene Möchlichen-Weiß
Lothar Ladeck
Lidia Butte
Heinrich Döring
Philipp Lorch
Maren Anders
Heimo Förster
Stanislaw Misicher
Univ.Prof. Baptist Mende MBA.
Konstanze Mohaupt
Niko Geißler-Wirth
Ibrahim Wirth-Schuster
Dana Jäntsch
Adalbert Hande B.Eng.
Nina Wagenknecht
Univ.Prof. Steffen Tröst
Nick Jockel B.A.
Felicia Binner
Marie-Luise Zorbach MBA.
Hans-Theo Bärer B.Eng.
Dipl.-Ing. Elisabeth Wiek
Harry Lange
Lea Heuser
Prof. Klaus-Ulrich Boucsein MBA.
Ing. Anneli Nerger
Ing. Wilhelmine Adler B.Sc.
Dipl.-Ing. Fred Meister
Karl-Peter Hering
Prof. Robert Heintze
Prof. Hannah Hölzenbecher MBA.
Karlfried Franke
Victor Seifert
Donald Schönland
Toni Scholl-Scholl
Herr Götz Süßebier
Mike Krein
Thilo Patberg
Univ.Prof. Alexandros Junk
Fernando Gieß
Hans Jürgen Winkler
Conrad Paffrath
Herr Jens Ritter B.Eng.
Ilonka Döring-Schulz
Silvester Fischer
Teresa Möchlichen
Detlev Heintze
Oxana Henschel
Canan Beyer
Jonas Boucsein
Prof. Necati Stey B.A.
Ing. Irmtraud Wiek MBA.
Helga Franke
Karl-Josef Thanel
Elizabeth Schlosser B.A.
Nikolai Stiebitz
Waltraud Trapp-Pechel
Maurice Pieper-Loos
Alice Nette
Falko Schüler
Prof. Folker Trupp B.Sc.
Prof. Ana Textor
Senta Hiller
Karl Ruppersberger
Ljubica Wohlgemut-Schmidt
Attila Losekann B.Sc.
Swantje Heinz
Ludmila Patberg
Ingelore Heinz
Kay-Uwe Trapp
Ing. Edeltraud Zirme
Univ.Prof. Gundel Atzler B.Eng.
Maximilian Jockel
Stavros Hentschel B.Eng.
Ilja Hölzenbecher-van der Dussen
Hans-Wolfgang Harloff
Oskar Beyer
Prof. Kata Häring
Bruni Meister B.Sc.
Dipl.-Ing. Gabi Scholtz
Ing. Rotraud Schmidt
Alwin Löffler B.A.
Hildegund Gunpf
Dipl.-Ing. Petar Lübs
Gabriele Schmidt
Henrik Hein B.A.
Herr Gustav Noack
Hans-Herbert Flantz
Friedemann Stoll
Gilda Tintzmann
Roger Hendriks-Ruppersberger
Carola Franke
Rudolf Mentzel
Peter Mitschke
Alwina Hettner
Hedda Baum
Ekaterina Wieloch
Kreszentia Jockel
Dr. Otto Schmidtke MBA.
Marit Weller
Dr. Harald Ritter
Süleyman Wende
Daniela Siering
Ing. Wolf-Rüdiger Herrmann B.Sc.
Siegrid Hande
Karlheinz Stahr
Dunja Trub
Univ.Prof. Paul-Heinz Heinz
Engin Trub
Karl-Otto Kostolzin
Univ.Prof. Marjan Graf B.Sc.
Anselm Mühle
Roberto Ritter-Fritsch
Gülten Henschel
Univ.Prof. Athanasios Drub B.Sc.
Dorit Dowerg
Hanni Dippel-Heser
Ing. Helene Jähn B.Eng.
Viviane Girschner
Dr. Helma Kohl B.A.
Yasmin Reising
Heinz-Wilhelm Werner
Janine Hendriks B.A.
Bertram Rädel
Nathalie Lehmann
Josefine Rosemann
Univ.Prof. Siegrun Klingelhöfer MBA.
Tatjana Käster-Schüler
Else Heß MBA.
Lidia Franke
Dipl.-Ing. Friedrich Hiller B.Eng.
Ing. Ernst-August Häring
Sigmund Kensy
Tatiana Kade-Rust
Jeannette Heuser
Eitel Ernst
Erik Trupp MBA.
Romana Wulff
Univ.Prof. Ralf-Peter Tlustek B.Eng.
Marcel Oestrovsky
Uwe Sorgatz
Clara Ruppersberger
Simone Jacobi Jäckel B.A.
Prof. Dietlind Ullrich B.Sc.
Johannes Bärer
Univ.Prof. Michaele Heser MBA.
Katerina Barkholz
Reinhold Hellwig-Mülichen
Isolde Seifert
Georg Misicher
Fritz Nerger
Dipl.-Ing. Hans-Michael Stiffel B.Sc.
Corinne Berger
Ida Weihmann
Herr Hermann-Josef Lehmann B.A.
Univ.Prof. Willfried Werner B.Sc.
Melissa Dietz
Univ.Prof. Hugo Martin
Sieghard Kensy
Hasso Mans-Buchholz
Clemens Thanel
Rotraut Bachmann
Olivia Schleich
Timm Schleich
Lieschen Steckel
Herr Bodo Steckel
Ute Stroh
Univ.Prof. Petra Scheel
Univ.Prof. Claus-Dieter Meister B.Eng.
Annemie Margraf
Wenke Stolze
Maurice Hübel
Konstantinos Lindner
Dr. Leonie Köster
Dr. Kristine Tschentscher
Ada Kreusel
Gertrude Kostolzin MBA.
Ryszard Junitz
Ing. Pius Börner
Ekkehart Niemeier
Evelyne Beyer
Herr Gerold Kreusel
Prof. Eckhart Jockel B.Eng.
Arif Killer
Hans-Albert Schwital
Hendrik Bolzmann-Henschel
Mechthilde Lindau B.A.
Vesna Bähr
Horst-Günter Renner
Ing. Ralf Sölzer B.A.
Angelica Lindau-Heß
Elenore Hofmann-Aumann
Stella Mülichen
Albrecht Metz B.A.
Univ.Prof. Jens Weinhage
Dipl.-Ing. Lotte Austermühle B.A.
Claudius Mude
Yvette Süßebier
Manuel Wagenknecht
Oliver Kohl
Margot Sontag MBA.
Ilija Kohl
Herr Eberhardt Gierschner
Helmtrud Gerlach
Tim Sorgatz
Prof. Mario Butte
Marit Mühle
Katharina Krause-Hornig
Stilla Klotz
Ludmila Dobes B.A.
Paolo Meister
Kaspar Junken
Elizabeth Jacob
Christel Mangold
Prof. Irmgard Mühle
Bettina Klapp
Univ.Prof. Kevin Juncken B.Eng.
Prof. Liliana Klemm MBA.
Brian Ditschlerin
Univ.Prof. Markus Finke B.Sc.
Moritz Roht
Halina Hethur
Erdal Bähr
Giuseppe Trupp
Waltrud Scholl
Frau Britt Heß
Monique Ullmann MBA.
Branka Hering
Univ.Prof. Pauline Klemt
Univ.Prof. Alexei Mülichen MBA.
Gisa Gerlach
Hülya Stadelmann
Krista Scholtz
Gusti Schleich
Ing. Justina Beckmann
Frauke Söding
Wolfhard Fiebig
Dr. Ellen Schlosser B.A.
Patric Geisler-Becker
Heinz-Jürgen Hesse
Ing. Gotthard Reuter B.A.
Herr Gunther Flantz
Jo Gnatz
Robin Weinhage B.A.
Gabor Steuer
Jost Lindau
Henri Wilms
Janusz Rädel B.Sc.
Alicja Sorgatz
Niklas Scholtz
Mona Söding
Dipl.-Ing. Jens-Uwe Dobes
Sigfried Franke B.Sc.
Astrid Dowerg-Stroh
Henriette Ladeck
Boris Stumpf
Prof. Nikolaos Steinberg B.Sc.
Hansjürgen Schlosser
Ansgar Tlustek MBA.
Prof. Kathy Warmer MBA.
George Käster-Eberth
Elenore Renner
Prof. Cilli Wulf
Dr. Dora Fischer
Alma Rörricht
Silvia Weiß
Paulina Oderwald
Danuta Kensy
Prof. Ralf-Peter Schlosser B.Eng.
Elsa Preiß
Irina Birnbaum
Nicolaus Seifert B.A.
Adem Schleich
Wiltrud Bolander
Prof. Magdalena Bohlander B.Sc.
Karl-August Reichmann B.Sc.
Pia Steuer
Dr. Lisa Kusch
Ing. Hans-Joachim Ullrich
Gitta Berger
Jane Patberg
Hans Jörg Köhler
Reinhold Striebitz
Monique Schleich-Kroker
Sophie Rädel
Raymond Römer
Ing. Valerij Segebahn B.Eng.
Serge Grein Groth
Dipl.-Ing. Reinhart Gotthard B.Eng.
Helfried Langern
Rahel Heidrich-Jüttner
Heinrich Ackermann
Rena Rohleder
Univ.Prof. Hanspeter Gorlitz
Ralph Schottin-Graf
Irmtraut Noack
Gino Häring
Hanspeter Benthin
Adele Weimer B.Eng.
Agnes Ullmann
Dr. Senol Beier MBA.
Helmuth Zirme
Rudolph Etzold
Woldemar Jacob B.A.
Hiltrud Klemm
Univ.Prof. Norma Schleich B.Sc.
Gertraude Hahn
Yusuf Steinberg B.A.
Kreszentia Scheibe
Arnulf Zimmer-Seifert
Kaspar Aumann
Leo Roskoth B.Sc.
Frau Carola Scheibe MBA.
Ulrike Klemt B.Sc.
Ulf Kensy MBA.
Viviane Kensy
Stephan Warmer B.Eng.
Prof. Karl-Friedrich Geisler B.A.
Ing. Heide Winkler
Roselinde Kusch-Röhrdanz
Guido Junck
Alexej Wagner
Dipl.-Ing. Birgitta Boucsein
Dr. Reinhilde Thies B.Eng.
Asta Knappe
Niko Pergande
Ing. Luisa Oestrovsky
Hans-Herbert Harloff
Melissa Gehringer
Hakan Kühnert
Ralf-Dieter Kroker
Traugott Ruppert
Margareta Zirme
Änne Schweitzer-Putz
Dr. Gert Trapp MBA.
Desiree Köster
Henner Schweitzer
Benita Schleich
Diana Jessel-Geißler
Kläre Beier B.A.
Prof. Edgar Roht
Univ.Prof. Milan Hande
Hans-Hinrich Bohlander
Jelena Meyer MBA.
Edit Dowerg
Univ.Prof. Anna-Luise Faust
Dina Schmiedt MBA.
Dr. Hans-Herbert Losekann B.A.
Leonore Schacht
Siegrid Schmiedt
Univ.Prof. Horst Scholtz
Dipl.-Ing. Wolfram Johann B.Eng.
Anto Tröst-Schäfer
Ana Heinz B.A.
Hansgeorg Hettner
Bernhardine Bender MBA.
Annemarie Häring
Ljiljana Kostolzin
Christos Bolander
Berta Hörle-Börner
Annelie Schomber
Karl-Heinz Hahn
Prof. Kordula Vollbrecht B.A.
Univ.Prof. Virginia Pechel
Dr. Rudolf Killer B.Sc.
Mona Wiek B.Eng.
Susi Grein Groth-Steuer
Wibke Cichorius
Wolf Schottin-Gunpf
Hartmut Hiller B.A.
Pero Gnatz
Eleni Mühle MBA.
Annett Anders MBA.
Herrmann Holt-Lindner
Ing. Cynthia Weihmann B.Eng.
Prof. Gerd Schenk
Gilbert Steuer-Rosemann
Diether Blümel
Dr. Lidwina Oestrovsky
Alan Stadelmann-Lindner
Adelgunde Thanel
Karl-Ernst Reuter
Prof. Martin Ullmann
Remo Köhler
Christl Wähner
Brunhilde Scholz
Arzu Wieloch-Röhrdanz
Univ.Prof. Amalia Köhler
Sandro Täsche
Valentina Weihmann-Zahn
Brian Preiß
Lorenz Schwital-Stadelmann
Utz Christoph-Henck
Prof. Rabea Hettner B.Eng.
Erna Schmiedt
Univ.Prof. Erna Köhler B.A.
Margarethe Steckel
Horst-Peter Ritter
Univ.Prof. Wibke Reinhardt B.Eng.
Dipl.-Ing. Berit Weinhage
Claus Juncken
Jolanta Döring
Gertraud Mende
Ing. Margarete auch Schlauchin MBA.
Univ.Prof. Valeria Putz
Babett Pruschke-Schäfer
Patrizia Schleich
Friedlinde Sauer
Etta Hellwig
Heiner Pieper
Hartmut Biggen-Trapp
Ekrem Pruschke-Jäkel
Giorgio Trüb
Dierk Beier
Jolanta Nohlmans-Tschentscher
Janin Haase
Angelika Rosemann
Constantin Ziegert
Rouven Eberhardt
Univ.Prof. Edit Ehlert B.Eng.
Joana Wähner
Evangelia Schlosser-Boucsein
Zita Holt
Raymond Misicher
Engin Johann-Weihmann
Joachim Rogge
Alois Werner
Dipl.-Ing. Adriana Geißler
Univ.Prof. Bert Gieß
Walter Schleich-Segebahn
Elke Haase
Prof. Gaby Ernst MBA.
Orhan Dörr-Salz
Catrin Förster B.A.
Hermann-Josef Loos
Eveline Birnbaum
Frau Katarina Lindner
Fanny Zänker-Hein
Hagen Weimer
Dr. Gunther Jähn B.A.
Univ.Prof. Cynthia Löwer
Wiebke Caspar B.A.
Theres Heser
Friedrich-Wilhelm Holsten
Isa Koch
Anna Lübs
Herr Tino van der Dussen MBA.
Ing. Margot Bonbach B.Eng.
Margrit Förster
Marianne Ziegert-Werner
Univ.Prof. Hans-Martin Scholz
Ivan Plath
Edit Kitzmann
Prof. Nikolai Gunpf
Paolo Zänker MBA.
Herr Vladimir Zimmer MBA.
Prof. Diether Neureuther
Anton Stey
Liesa Wilms B.A.
Cornelia Römer
Reinhart Jopich
Helmtrud Atzler
Francisco Budig-Geisler
Univ.Prof. Mirella Peukert
Konrad Schuster
Nikolas Hövel
Igor Dörschner
Prof. Petar Köhler
Jurij Zahn B.Sc.
Hans-Theo Vogt-Beckmann
Dipl.-Ing. Kristine Klapp MBA.
Catrin Caspar
Dr. Edith Ring B.Sc.
Marita Berger B.A.
Prof. Niko Hethur B.Eng.
Wenzel Ebert
Frau Evelin Löffler
Friedhilde Hornig B.A.
Catharina auch Schlauchin
Benita Heser
Lorenz Kohl
Prof. Ferdinand Gertz B.Sc.
Prof. Dorit Käster B.Sc.
Johan Baum
Filippo Hermann
Annelise Jungfer
Käthi Lübs
Silvio Scholl B.Eng.
Dolores Atzler B.A.
Dr. Ralf Hölzenbecher
Margrit Schenk B.A.
Gerda Schleich
Cordula Schmiedecke-Wilms
Selim Pieper
Dr. Mario Lorch
Torben Roskoth-Wilmsen
Pirmin Boucsein MBA.
Ilias Weiß MBA.
Ferenc Pergande B.Eng.
Dr. Wilfriede Reuter
Zehra Conradi-Heinrich
Gundi Tlustek
Rosita Wiek
Valeria Mende
Monika Krein B.Eng.
Piotr Ruppersberger
Alena Steuer
Mariana Wirth
Malgorzata Tlustek
Helga Gerlach-Seifert
Hans-Bernd Trubin-Klemt
Henriette Bruder
Prof. Gundula Dörr B.Sc.
Univ.Prof. Liliana Drub
Iwan Schleich
Anna-Lena Bloch
Friedbert Sorgatz
Aribert Schulz B.Eng.
Mark Gute-Faust
Univ.Prof. Gino Wagner B.Sc.
Dipl.-Ing. Christoph Jockel B.Sc.
Bertold Bloch-Beckmann
Herr Jörgen Kruschwitz
Larissa Mangold
Alwin Scholl
Benno Mohaupt
Bodo Kranz-Striebitz
Helge Schuchhardt
Marcus Langern
Dipl.-Ing. Beatrix Henk B.Eng.
Antje Kambs
Maurice Steckel
Tadeusz Kruschwitz B.Sc.
Prof. Ludger Kohl MBA.
Francesco Nerger
Hanife Ackermann
Martine Conradi
Tilman Henschel
Dr. Lina Hiller
Eberhardt Gute
Dr. Deborah Kade
Heiner Ruppersberger-Hentschel
Lucie Gutknecht
Univ.Prof. Paulo Jähn
Luisa Barkholz
Antonina Wagner
Gülsen Benthin
Gundolf Schomber-Hellwig
Julius Liebelt
Dr. Halina Haase
Stavros Vollbrecht-Geißler
Jonas Mühle
Artur Berger
Prof. Swen Benthin MBA.
Wendelin Zorbach MBA.
Frederike Stoll
Ralph Jessel B.A.
Liesa Neureuther
Senol Hande MBA.
Herr Sylvester Jopich B.Eng.
Bogdan Rosemann
Mark Schottin B.Eng.
Prof. Kunigunda Pergande MBA.
Irina Seip-Bolnbach
Ing. Nadeschda Tschentscher B.A.
Krzysztof Kruschwitz
Prof. Ursula Eigenwillig
Dr. Mechthilde Hellwig
Miriam Haering
Janette Kallert
Tino Metz
Nada Hänel
Univ.Prof. Undine Junken MBA.
Kristian Meyer
Ilhan Budig
Nils Hering-Loos
Jörg-Peter Speer
Ernst Gunpf-Naser
Sibilla Mitschke-Losekann
Wilhelmine Knappe
Tamara Bender MBA.
Hertha Caspar MBA.
Rene Berger-Jäkel
Berndt Barkholz
Dominik Naser B.A.
Gottfried Martin-Martin
Marit Söding
Jörg Pechel
Frau Else Röhrdanz B.Sc.
Univ.Prof. Hans-Rudolf Wohlgemut
Maren Heser-Kreusel
Ella Keudel
Miroslav Paffrath
Anja Wagner-Hermann
Hedwig Matthäi
Ann Stumpf
Dr. Nadeschda Wulf
Univ.Prof. Anika Pärtzelt MBA.
Mato Trubin
Univ.Prof. Cord Becker
Karsten Schwital
Univ.Prof. Ivo Mies
Lilli Meyer-Reuter
Dolores auch Schlauchin
Karl-Wilhelm Anders-Gude
Micha Schottin
Univ.Prof. Ferenc Knappe B.Sc.
Isidor Täsche
Dr. Mohammed Höfig
Nadeshda Schenk
Prof. Wolfgang Mohaupt
Dr. Oswin Junken
Florentine Bärer B.A.
Karola Zorbach B.Eng.
Hardy Wende B.Sc.
Marlies Seifert-Roht
Monja Heidrich
Stephen Reichmann
Kathrin Johann-Schulz
Dr. Hildegund Gnatz B.Eng.
Jorge Killer
Frau Maria Jopich
Prof. Susanne Heidrich B.Eng.
Florentine Eimer
Eckehard Mude
Jerzy Hermighausen-Lübs
Wencke Bohlander
Viviane Fritsch-Martin
Maja Jungfer
Ing. Romuald Roht B.Sc.
Babett Adler
Anny Zirme
Almuth Pieper
Thorben Henk-Mende
Wolfhard Jäkel MBA.
Ilja Preiß
Thies Birnbaum B.A.
Frithjof Gertz
Birthe Trommler
Ing. Louis Eckbauer B.Eng.
Frau Hedwig Wirth
Oda Barkholz
Giuseppe Preiß
Roland Ring
Eva Wende-Peukert
Gordon Lehmann
Dorina Weinhage
Michaele Ruppert
Sylvester Bender-Boucsein
Dietlind Anders B.A.
Marleen Heser
Lieschen Walter
Univ.Prof. Michail Tintzmann B.Eng.
Heinz-Wilhelm Steuer-Mende
Grit Karz
Sonia Gorlitz-Mude
Wenke Neureuther-Hermighausen
Bozena Schuchhardt
Elena Ditschlerin
Prof. Josefa Beier B.Sc.
Engelbert Sauer MBA.
Justus Schüler MBA.
Jonathan Mohaupt
Abram Gunpf
Ing. August Hellwig B.Eng.
Thaddäus Geißler
Ing. Utz Klemt B.A.
Heimo Bauer
Edmund Junck
Marco Buchholz
Hans-Henning Heydrich MBA.
Wanda Vollbrecht-Reinhardt
Verena Gute-Trüb
Clara Rust
Kenan Pieper
Carina Killer
Erkan Trub
Edda Henschel
Felicitas Ruppersberger
Reimund Bohlander
Gabriela Girschner
Verena Davids
Necati Lindner
Klaus-Peter Zorbach
Ernestine Stumpf
Ottilie Gute
Maximilian Hellwig
Prof. Karen Henk MBA.
Frau Yvonne Trupp B.A.
Herr Yilmaz Vollbrecht B.Eng.
Herr Otto Vollbrecht
Theresia Liebelt
Aurelia Mude
Thomas Weinhold B.Eng.
Rebecca Geißler
Hans-Martin Kambs
Aleksandra Stey MBA.
Daniel Zänker
Ing. Nadeschda Bohlander
Univ.Prof. Belinda Henck
Celal Ortmann-Otto
Dr. Jens-Uwe Ruppert
Jozef Kostolzin
Faruk Schomber
Gudula Holzapfel
Ing. Tilman Kitzmann
Alwine Sager
Ing. Damaris Bonbach
Prof. Falko Trapp B.Eng.
Dr. Hans Dieter Mude
Emilia Seifert
Egbert Gertz
Prof. Danny Bähr B.Eng.
Jens-Uwe Schlosser
Zenon Pärtzelt
Martina Salz-Sorgatz
Eva-Marie Hendriks
Prof. Gertrude Renner B.A.
Dipl.-Ing. Gisa Jüttner B.Sc.
Lena Dowerg
Heinz-Georg Döhn
Dr. Reza Hering B.Sc.
Bekir Bonbach
Reinhard Christoph
Rosa Kobelt
Arzu Kuhl
Adelinde Zimmer
Egon Haase
Süleyman Baum
Berend Rörricht
Jurij Bärer
Trudi Kranz B.Eng.
Univ.Prof. Gretl Langern B.A.
Aysel Bruder MBA.
Oscar Reinhardt B.A.
Katharine Mühle
Ing. Marten Hering
Gisela Girschner
Franz Josef Hoffmann B.Sc.
Knud Zimmer
Herr Muzaffer Klotz B.Sc.
Univ.Prof. Ivonne Haase B.Sc.
Iwan Butte B.Sc.
Mirja Schottin
Dipl.-Ing. Karl-Heinz Rörricht
Wiltrud Jäkel
Ulrich Segebahn
Elli Meister
Frau Caren Schmidt MBA.
Maria Bruder
Univ.Prof. Nermin Rosemann B.Sc.
Erich Putz
Nelly Schlosser
Adam Hölzenbecher-Hettner
Joachim Höfig
Michaele Schwital
Waltrud Stroh
Walther Hofmann
Irina Mielcarek
Anni Hänel B.Eng.
Dipl.-Ing. Hans-Günther Bien
Zlatko Ritter B.Eng.
Falk Ritter
Patrick Anders-Stolze
Gisa Budig-Löwer
Dr. Gerda Butte MBA.
Univ.Prof. Henry Wohlgemut B.Eng.
George Paffrath MBA.
Heinz-Georg Rosemann-Bohnbach
Claus Jähn B.Eng.
Dunja Dörr B.Sc.
Dipl.-Ing. Julian Mühle
Dorota Wilms
Gerhild Stiffel
Wladimir Rogge
Konstantin Knappe
Frau Camilla Kruschwitz
Peter-Michael Spieß
Martin Pechel-Freudenberger
Karl Zirme
Calogero Mude-Etzold
Prof. Marion Scholz
Univ.Prof. Vesna Hering
Enrico Drewes
Susann Haering
Antonie Ladeck
Prof. Ingetraud Seidel B.Sc.
Corina Pergande
Ernst-Dieter Rörricht B.Eng.
Carmen Textor-Krebs
Fredi Lindner
Cindy Tschentscher
Dipl.-Ing. Jan-Peter Mende MBA.
Hannes Patberg
Stilla Köhler
Herlinde Birnbaum
Dr. Abdullah Becker
Burghard Wohlgemut
Karl-Georg Lehmann
Julian Lehmann-Ortmann
Sevim Vollbrecht B.A.
Ing. Kunigunde Wieloch
Herr Bartholomäus Adolph MBA.
Otmar Misicher
Hans-Ulrich Liebelt-Hauffer
Krystyna Holsten B.A.
Juliana Schönland
Dipl.-Ing. Ira Röhricht B.Sc.
Ing. Augustin Budig B.Eng.
Luitgard Weiß-Rörricht
Prof. Ursula Niemeier B.Eng.
Dipl.-Ing. Dragica Neureuther
Dr. Reinhart Hecker B.A.
Hellmut Siering
Ing. Hulda Schaaf
Herr Oliver Pechel
Constantin Jacob B.Sc.
Dr. Ursel Gute
Yasemin Hande
Frauke Dörschner
Silvia Lübs
Ramon Jäntsch-Gertz
Kathi Seip
Marit Thanel B.Sc.
Yvette Dietz
Wolf-Dieter Eigenwillig
Antonios Zimmer
Dariusz Rädel
Woldemar Heinz
Mirjana Schlosser B.Eng.
Prof. Beatrice Misicher
Karl-Otto Putz
Gudrun Geisler
Leon Rust
Florian Finke
Herr Jerzy Drub
Dipl.-Ing. Erwin Hamann
Ing. Anatolij Heintze
Danny Mälzer
Bertold Stadelmann
Margareta Losekann
Benjamin Lübs
Herr Augustin Thies B.A.
Dörte Dobes-Bonbach
Hajo Jäntsch
Valerie Mangold
Danilo Losekann
Hans-Albert Wirth
Herr Hans-Detlef Grein Groth
Ljiljana Roht
Carin Rohleder
Andrew Schlosser
Marleen Langern-Oderwald
Janett Patberg
Jörg Haase-Röhricht
Muzaffer Sorgatz
Bernd Binner-Hornich
Änne Möchlichen
Julian Dussen van B.Eng.
Dipl.-Ing. Hannelore Kostolzin
Julia Pärtzelt
Babett Süßebier B.A.
Bertram Eigenwillig
Dipl.-Ing. Herta Fliegner MBA.
Prof. Sergei Heser
Prof. Gunter Mentzel
Prof. Guenther Margraf B.Eng.
Maren Drub
Zita Butte
Dipl.-Ing. Tim Fritsch
Paolo Schmidt B.A.
Sibylle Stey
Traudl Röhrdanz-Spieß
Monja Riehl
Dr. Meinhard Hiller
Gloria Schulz-Huhn
Joana Preiß
Stavros Zirme
Juliana Weinhage
Damaris Eigenwillig
Myriam Aumann
Bianka Holsten
Irmengard Eckbauer
Rosmarie Kambs MBA.
Michel Hermighausen
Ellinor Schmidtke B.Sc.
Jennifer Hoffmann
Sandy Haering
Prof. Marten Söding B.A.
Carla Tintzmann
Hans-Dieter Scholl
Dogan Sauer
Herta Weitzel
Hanne-Lore Berger
Dr. Änne Radisch
Slavko Weitzel B.Sc.
Aneta Schlosser-Köster
Irene Rogner
Siegbert Henschel
Karlfried Sorgatz
Bertold Schenk
Till Bolander
Dipl.-Ing. Dursun Köhler
Meike Trupp
Dipl.-Ing. Gunnar Rohleder B.Sc.
Hans-Günther Wilmsen
Adeline Hahn
Milica Huhn
Prof. Tilmann Franke B.Sc.
Edith Binner
Cetin Heidrich
Hartmuth Vollbrecht
Dr. Jane Kostolzin
Angelina Dörschner-Reichmann
Franco Loos B.Eng.
Dipl.-Ing. Leokadia Junk
Regine Wende B.A.
Marie-Luise Rogner
Piotr auch Schlauchin-Reuter
Dipl.-Ing. Georgine Adolph B.Eng.
Silvia Eberth
Evi Grein Groth
Julia Heinrich
Janus Weitzel-Koch
Melanie Hauffer
Käthe Hande
Caren Neureuther
Dr. Selma Geisel B.Sc.
Carin Atzler
Vittorio Hertrampf
Radmila Linke MBA.
Erol Röhrdanz
Jennifer Trapp
Vera Losekann
Ida Hendriks B.A.
Reinhold Schönland
Cindy Stahr
Dagmar Franke-Schleich
Dr. Ljiljana Henck MBA.
Ronny Scholtz
Olivia Jäkel
Monja Siering
Heidelore Heinrich
Lambert Röhricht-Johann
Prof. Mathias Schmiedt
Maike Bolnbach
Katja Kruschwitz-Roskoth
Helge Ladeck MBA.
