Student
Felix Hölzenbecher B.A.
Reingard Cichorius
Gebhard Krein
Anni Hänel B.Eng.
Hans-Herbert Walter
Dipl.-Ing. Henriette Schmidtke MBA.
Herwig Krebs
Dorle Dörschner
Dipl.-Ing. Nathalie Radisch
Erica Lachmann
Calogero Staude B.A.
Alfonso Grein Groth-Henck
Antonina Christoph MBA.
Gebhard Eberth B.Eng.
Aenne Beyer
Faruk Hoffmann
Stella Barth
Herr Alwin Sager B.A.
Xenia Hermann
Waltraud Hentschel
Ilja Preiß
Gönül Steinberg
Heinz-Walter Juncken
Augustin Renner
Hildegunde Dörr
Prof. Woldemar Beier B.A.
Manuela Linke B.Eng.
Henri Wirth
Ing. Paul-Heinz Geißler
Prof. Cäcilia Gertz B.Eng.
Abram Scholz B.Sc.
Jaroslav Benthin
Ignatz Budig
Sören Spieß
Fadime Heidrich B.A.
Dr. Silvio Täsche
Enrico Oderwald
Tobias Wirth
Augusta Rosemann
Nadja Hethur
Leni Wohlgemut-Ruppersberger
Gisela Hornich-Metz
Gertraude Hahn
Janos Winkler B.A.
Maya Haering-Becker
Kerstin Heidrich B.A.
Dr. Jeanette Schuchhardt B.Eng.
Klaus-Dieter Koch II B.A.
Herr Mario Pergande
Anneke Nohlmans
Gunda Ditschlerin B.A.
Friedemann Klingelhöfer
Herr Bruno Kreusel
Dipl.-Ing. Henrike Hörle B.A.
Ute Möchlichen
Pirmin Wulf B.Sc.
Gunda Knappe
Dipl.-Ing. Angelina Mälzer B.Eng.
Abram Peukert MBA.
Carsten Hartmann
Baptist Radisch MBA.
Evelin Wagenknecht-Döhn
Heinz-Otto Wende
Dr. Semra Schulz
Klaudia Vollbrecht B.A.
Cemil Schweitzer
Ferdinand Junck-Hölzenbecher
Hildegunde Geißler-Klemm
Ellen Haase
Zita Ullmann-Heydrich
Gertrud Ditschlerin
Prof. Manuela Schleich B.Sc.
Ing. Marten Hering
Brigitte Zirme B.Sc.
Eva Wende B.Eng.
Kay-Uwe Trapp
Martha auch Schlauchin
Thoralf Geisel
Andreas Birnbaum-Kallert
Gunhild Kroker
Elisa Steinberg
Faruk Meister
Prof. Heinz-Joachim Seidel
Bettina Klapp
Bernt Conradi
Prof. Romy Bohnbach
Univ.Prof. Sonja Hande MBA.
Univ.Prof. Kläre Oderwald B.Sc.
Prof. Sylvester Bender
Ing. Gerti Franke
Tülay Hettner-Ebert
Hugo Ruppert-Kade
Prof. Gertraude Mangold B.Eng.
Nicolas Möchlichen MBA.
Gottfried Keudel MBA.
Nadia Herrmann
Dr. Leila Gunpf B.Sc.
Adam Gertz
Karlheinz Stahr
Hans-Adolf Römer-Jäntsch
Osman Schmidtke
Juan Klapp B.Eng.
Mandy Rädel
Heimo Kuhl
Jessica Stumpf
George Käster-Eberth
Cristina Salz B.Sc.
Ing. Wieslaw Kobelt B.Sc.
Patrizia Wirth
Magrit Lange
Stanislaus Davids MBA.
Univ.Prof. Albin Bärer
Nikolaus Fiebig
Natalie Carsten B.A.
Bozena Meyer
Almut Trupp
Adriane Heinz-Metz
Gerhart Davids B.A.
Jiri Förster
Hartwig Zirme
Luisa Hecker
Tabea Kaul
Wally Bien-Kraushaar
Joseph Austermühle
Mariola Heinrich
Ewa Eimer-Linke
Gerda Sauer
Hermann Josef Junck
Folker Otto
Alwine Sager
Dipl.-Ing. Jörg-Peter Conradi B.Sc.
Marlen Weihmann-Trub
Reinhard Zänker
Nuran Schäfer B.A.
Selim Pieper
Hans-Joachim Pohl
Kreszentia Bloch-Kohl
Teresa Schomber B.A.
Dipl.-Ing. Till Schenk
Hans-Rainer Rogner
Verena Davids
Univ.Prof. Nadeschda Staude
Rosemarie Schmiedecke
Michail Pechel
Andrea Ziegert
Lutz Mies-Hesse
Francesca Wieloch
Ingetraud Fiebig
Ahmad Jacobi Jäckel
Annelene Adolph B.A.
Dr. Tony Ditschlerin
Univ.Prof. Hans-Eberhard Bauer
Leokadia Oestrovsky
Dipl.-Ing. Margarethe Holt MBA.
Univ.Prof. Rafael Pruschke B.A.
Sieghard Hahn
Marlies Mude
Monique Liebelt-Ebert
Dipl.-Ing. Leo Sager
Marika Zimmer
Georgia Ruppersberger
Reimar Hahn-Neureuther
Ing. Herwig Drub MBA.
Ignatz Gutknecht
Bekir Cichorius-Döring
Elsa Preiß
Rene Henck
Damian Söding
Mattias Kruschwitz
Oliver Biggen
Univ.Prof. Mirella Peukert
Margot Schäfer B.Eng.
Malte Schäfer
Istvan Scheuermann
Dorothee Koch II
Prof. Sandy Butte
Dr. Jann Wesack B.A.
Mareike Wilmsen
Silvester Sorgatz MBA.
Aleksander Wagner-Barth
Gretel Stroh
Patrizia Spieß
Rosi Spieß
Clara Gehringer
Alicja Faust B.Eng.
Ing. Pawel Rörricht
Dietrich Kruschwitz
Prof. Natalia Junck B.Sc.
Catrin Hamann
Friedrich-Karl Sorgatz-Schmiedt
Rebekka Lindau MBA.
Ulrike Ackermann B.Sc.
Prof. Rosa Kruschwitz B.Sc.
Katerina Bolzmann B.Eng.
Jan Döring B.A.
René Hölzenbecher-Berger
Irina Birnbaum
Simon Meyer
Annegrete Pohl-Sölzer
Emmy Koch
Annamaria Hesse
Sybilla Hornig
Artur Schaaf
Woldemar Heydrich B.Eng.
Univ.Prof. Tomasz Atzler B.Sc.
Necati Lindner
Kazim Tschentscher
Karlfried Rörricht
Herr Knud Pölitz B.A.
Elwira Wirth
Karolina Hartmann
Cora Reichmann B.A.
Ilhan Budig
Univ.Prof. Canan Zorbach B.Sc.
Eckehard Wernecke
Hartwig Keudel B.Eng.
Cäcilie Roht-Misicher
Hubert Weitzel
Niels Faust
Dr. Gerti Scheel
Mirella Löchel
Dipl.-Ing. Jozef Hartmann
Gertraud Mentzel
Karl Heinz Hörle
Anastasios Drub
Prof. Ada Wähner
Ilias Wagner
Gundi Tlustek
Frau Rosalinde Mitschke B.A.
Wencke Riehl-Stoll
Resi Ullmann
Jörg-Peter Klemt MBA.
Pavel Jessel
Prof. Jonas Scholtz
Gabriella Schuster
Edeltrud Kambs
Milka Hahn
Herr Hartwig Henk B.A.
Nina Ladeck
Sven Walter
Resi Knappe
Curt Mühle
Jörgen Paffrath B.Sc.
Barbara Kambs
Gregor Buchholz
Georgine Segebahn
Hilda Metz-Dehmel
Univ.Prof. Helmut Junitz B.Eng.
Frau Notburga Pergande
Prof. Raymond Söding
Clara Rust
Kai-Uwe Schäfer
Lili Heydrich-Beyer
Frederik Bohlander
Ibrahim Wirth-Schuster
Frau Franziska Trupp B.Sc.
Georg Nerger
Mehdi Neureuther
Kreszentia Scheibe
Wilfried Börner
Alexandre Geisel
Concetta Dehmel
Prof. Kordula Vollbrecht B.A.
Jens-Peter Heinrich
Reni Römer
Dagobert Hornig
Myriam Schäfer-Tschentscher
Lisette Mühle
Dr. Halina Mälzer
Eleni Krause B.A.
Annelies Heidrich
H.-Dieter Gerlach
Peter-Michael Kostolzin
Lisa Rädel-Bender
Grete Biggen-Kostolzin
Ing. Hedi Wulf
Herr Ekkehart Sorgatz
Maya Conradi
Elisabet Schuster B.A.
Wilfried Radisch
Ralf-Dieter Riehl B.Eng.
Elise Heinz
Prof. Grete Müller
Ellen Hahn-Spieß
Valeska Geisler B.Eng.
Prof. Siegrun Langern
Arnd Jacobi Jäckel
Roswita Atzler
Alessandro Werner
Guido Pieper
Gabriel Werner
Dr. Rolf Walter
Reni auch Schlauchin
Gertrude Gumprich
Sibilla Eimer
Mattias Wieloch
Holger Röhricht
Dr. Krista Wirth
Ingolf Ruppersberger-Berger
Dipl.-Ing. Sarina Dörr
Annette Ullmann
Jasmina Heuser
Kira Hartmann B.Sc.
Dominic auch Schlauchin
Ing. Elenore Kostolzin
Damian auch Schlauchin B.Eng.
Ing. Dorothe Junken
Nancy Eckbauer
Dr. Franz-Peter Löffler
Ditmar Bien
René Ullrich
Margitta Wulf-Nerger
Carola Kusch
Dipl.-Ing. Gerdi Wende
Uli Schönland-Trupp
Vera Scholl
Ilja Kitzmann B.A.
Denny Pechel
Ernest Müller
Joachim Fischer
Flora Mühle B.Sc.
Emine Lübs
Wendelin Schäfer B.Sc.
Renate Bärer
Francoise Rust
Adelheid Hecker
Univ.Prof. Ortwin Geisler MBA.
Friedo Ritter
Danielle Ritter B.Eng.
Dina Schmidtke
Univ.Prof. Marleen Kabus
Fredi Huhn
Valeri Tschentscher
Kristiane Steckel
Waldtraut Hoffmann
Dipl.-Ing. Nikolaus Conradi MBA.
Maxim Roht
Konstantinos Linke B.Eng.
Ing. Karl-Dieter Stroh
Gerd Beckmann-Gnatz
Luciano Tintzmann
Radmila Kraus-Schacht
Heinz Krebs B.Eng.
Karl-Wilhelm Weiß
Dipl.-Ing. Manuel Kade
Adalbert Ullmann
Daniele Heintze B.Eng.
Kathy Kitzmann
Herr Hans Peter Jacob
Kilian Austermühle B.A.
Dipl.-Ing. Salvatore Zänker MBA.
Frau Mechtild Fliegner
Flora Gotthard
Ing. Helmtrud Dussen van
Karl-Ludwig Hoffmann
Fatma Löffler B.Sc.
Heinz-Werner Buchholz
Bernard Bien-Lübs
Abraham Adler
Heino Schönland-Hermann
Orhan Mude
Ing. Mariechen Nerger B.Eng.
Univ.Prof. Josefine Gerlach
Friedericke Roht
Univ.Prof. Markus Finke B.Sc.
Frau Hella Stumpf
Dr. Janos Reising
Bertha Gotthard
Prof. Wolf-Dietrich Schweitzer MBA.
Dipl.-Ing. Jaqueline Striebitz
Britta Nerger B.Eng.
Karla Freudenberger MBA.
Wojciech Losekann-Seidel
Kirsten Heydrich
Roger Hendriks-Ruppersberger
Prof. Tillmann Holt B.A.
Liesa Gröttner
Karen Rädel
Dörte Dobes-Bonbach
Dipl.-Ing. Slavica Mälzer
Brian Blümel B.Eng.
Bernhard Rogner B.Eng.
Melanie Scheel B.A.
Klaus-D. Zänker-Hein
Wilhelm Klemm B.A.
Rouven Eberhardt
Tilly Pergande
Wolf-Dieter Eigenwillig
Jeanette Mälzer
Antonietta Barth
Dr. Gaby Sontag MBA.
Laurenz Scholl
Herr Gerolf Hermann B.Eng.
José Gröttner B.Sc.
Dr. Otto Schmidtke MBA.
Univ.Prof. Paul-Heinz Heinz
Janusz Rädel B.Sc.
Gerwin Bonbach-Fliegner
Theodoros Vollbrecht-Gutknecht
Hans-J. Tröst MBA.
Prof. Conny Klingelhöfer B.Eng.
Frau Inken Zimmer B.Eng.
Carla Hecker
Zdenka Heser
Annie Harloff B.A.
Dr. Valeri Sölzer B.Sc.
Alexandra Butte
Cosima Johann
Dipl.-Ing. Jörgen Rose B.Eng.
Franz Josef Girschner
Sibel Hörle
Dr. Daniela Linke MBA.
Alwine Wulf
Prof. Urs Täsche
Ing. Willi Warmer B.Eng.
Emma Sauer B.Eng.
Ekaterina Schmiedecke
Herr Augustin Thies B.A.
Dagmar Koch
Janus Weitzel-Koch
Antonie Ladeck
Ulrike Schleich-Süßebier
Brita Schwital
Lene Hermann-Kaul
Herr Arnulf Kohl
Hans Dieter Kallert
Harm Nette
Bartholomäus Trapp
Dipl.-Ing. Lidija Pölitz
Rosita Budig
Wolf-Dieter Schmiedt
Mariana Kranz
Lisette Schönland B.Eng.
Ria Walter
Witold Heintze
Henny Vogt
Prof. Bianka Reinhardt
Frau Corinna Wähner
Slawomir Tlustek B.A.
Univ.Prof. Giovanna Siering MBA.
Charles Anders
Martin Rose B.A.
Univ.Prof. Traude Gertz
Wulf Eberhardt
Iwan Renner-Dussen van
Abram Briemer
Bernhard Fischer
Ruthild Juncken B.Sc.
Sibilla Bachmann
Waltraud Wernecke
Margaretha Kohl B.Sc.
Hasso Renner
Heimo Hübel MBA.
Giuseppe Trupp
Mary Hofmann B.A.
Hans-Eberhard Blümel
Prof. Sofie Gröttner
Alfred Holzapfel-Hamann
Karlfried Sorgatz
Wieslaw Freudenberger
Univ.Prof. Ricardo Sorgatz B.A.
Yasmin Wiek
Herr Darko Gutknecht MBA.
Dierk Buchholz MBA.
Alfredo Möchlichen
Ing. Jo Caspar
Sonja Barkholz
Janos Kobelt-Henck
Hellmut Bruder
Mehdi Bähr B.A.
Mijo Jessel B.A.
Olivia Jäkel
Klaus Peter Weller
Hulda Seidel-Carsten
Herr Benedikt Säuberlich
Denis Ruppersberger
Dipl.-Ing. Adele Huhn MBA.
Karsten Kraushaar B.A.
Freia Hamann-Eckbauer
Boris Kruschwitz
Dipl.-Ing. Wilfried Ortmann
Judith Hering B.A.
Gilda Scholz
Prof. Cora Bolander
Julie Mosemann
Hilde Lübs
Severin Mende B.A.
Hasso Mans-Buchholz
Hans-Uwe Sager
Univ.Prof. Francesco Schulz B.Eng.
Cornelia Schinke
Dr. Constance Römer
Prof. Meinrad Wiek
Stefanie Dippel
Dipl.-Ing. Tina Wagenknecht MBA.
Ing. Hanne-Lore Ackermann
Kristiane Zahn
Julie Schweitzer
Heinz-Gerd Beyer
Dr. Myriam Häring
Karsten Schwital
Käthi Faust-Gorlitz
Dr. Sara Niemeier
Valeria Bonbach
Frau Ina Dietz MBA.
Irene Ditschlerin
Milos Pärtzelt B.Sc.
Univ.Prof. Lissi Schomber
Hanne Junk
Prof. Luzie Killer B.Sc.
Gilbert Peukert B.Eng.
Adelheid Schmidtke
Siegmar Dowerg
Mirko Bolander
Frau Nadeshda Ruppert
Dunja Dörr B.Sc.
Janina Seifert
Dipl.-Ing. Marisa Scholl
Krzysztof Niemeier-Kostolzin
Harro Vogt-Gieß
Reni Henk
Carola Köhler MBA.
Dr. Nadeschda Wulf
Else Gröttner
Alla Rohleder
Herr Roderich Hauffer
Ilka Lachmann
Leon Junken
Heinrich Köster
Vinko Schmiedecke-Hendriks
Justus Schüler MBA.
Artur Kreusel
Woldemar Heinz
Suse Hornich
Franz-Josef Kohl
Bastian Röhrdanz
Edda Junck-Eimer
Ingried Ullmann
Irmtraut Haase-Hendriks
Wibke Tschentscher-Wulf
Timo Spieß
Dipl.-Ing. Lotte Austermühle B.A.
Frau Bruni Krein B.A.
Frau Annette Fiebig B.Eng.
Trudel Bloch
Halil Löwer
Josephine Rogge
Ilonka Wulf
Marion Weinhold-Pechel
Anne-Katrin Rogge
Siegmar Mies-Baum
Gerd Becker
Steffen Cichorius B.Eng.
Frau Kordula Geisler MBA.
Karl-Dieter Thies
Univ.Prof. Sahin Freudenberger B.A.
Dr. Ibrahim Dobes B.Eng.
Prof. Anna Kühnert B.Sc.
Ditmar Dehmel
Leni Heß
Brian Ditschlerin
Univ.Prof. Halina Hamann MBA.
Dipl.-Ing. Charles Täsche
Univ.Prof. Beatrix Roskoth
Susanna Söding
Herr Jens Ritter B.Eng.
Reimar Jacob-Loos
Vesna Döhn
Gudula Holzapfel
Dipl.-Ing. Alan Schacht B.Eng.
Dr. Dagmar Hörle B.Sc.
Kerstin Eigenwillig B.Eng.
Silja Eberhardt-Boucsein
Frauke Staude
Lieschen Röhrdanz
Rochus Gude
Kristin Bohlander B.Eng.
Alina Spieß
Ing. Edeltraud Zirme
Michaele Ruppert
Till Tlustek
Henny Herrmann
Erhardt Heidrich
Karla Etzler-Metz
Dipl.-Ing. Eveline Jäkel MBA.
Prof. Lutz Adolph
Gudrun Heß B.Sc.
Marek Mitschke B.Sc.
Manuel Schenk
Irmtrud Röhrdanz
Zehra Conradi-Heinrich
Jan Gumprich
Herr Yusuf Kabus B.A.
Frau Stefani Hendriks B.A.
Josip Kuhl
Hanspeter Davids
Stanislaus Geißler
Gotthilf Gertz
Elzbieta Putz B.Eng.
Ing. Sibel Mies
Ing. Dorothee Harloff B.Sc.
Ing. Ivana Budig B.Eng.
Jens-Uwe Geisler
Johann Seidel
Patrik Ditschlerin
Reinhold Schönland
Annika Wirth
Wulf Thanel-Scheibe
Reinhard Christoph
Prof. Beatrix Döring MBA.
Margita Hentschel
Annaliese Gute
Tillmann Mude
Anja Wagner-Hermann
Eugenia Anders B.A.
Arif Killer
Prof. Almuth Dippel
Imelda Geißler
Dorit Ebert
Milos Trüb
Prof. Rabea Hettner B.Eng.
Uta Karz
Herr Günther Krein MBA.
Sören Pechel
Johann Liebelt MBA.
Prof. Beatrice Misicher
Ing. Petar Hänel MBA.
Alicja Pergande
Wanda Becker
Heribert Kensy
Jolanthe Jessel
Ing. Gottfried Hoffmann
Reinhold Hellwig-Mülichen
Gönül Barth-Zobel
Nora Klapp-Finke
Betty Steinberg
Tilmann Geisler
Irmtrud Pohl
Hajo Ziegert-Noack
Adriane Gröttner
Univ.Prof. Hanspeter Gorlitz
Ing. Birte Heidrich B.Eng.
Dipl.-Ing. Gabi Scholtz
Dr. Margita Stiebitz
Herr Ronny Tröst B.Sc.
Prof. Knud Atzler B.Sc.
Constanze Fechner-Dörr
Cindy Rogge-Dippel
Anika Sager
Inken Gute B.Eng.
Hannes Meyer
Raymund Thanel
Hildegart Weitzel
Denny Bohlander B.A.
Aloys Barkholz
Josip Stey
Eva Mosemann
Hannelore Heser-Boucsein
Univ.Prof. Othmar Geisel
Emilia Wagenknecht-Riehl
Eric Briemer
Dipl.-Ing. Utz Adler B.A.
Dr. Heinz Dieter Dörschner
Silvester Etzold
Dipl.-Ing. Tim Fritsch
Dr. Muzaffer Sauer B.Eng.
Mike Matthäi
Margaret Kraus
Marietta Geißler
Kamil Hecker-Hahn
Ing. Klaus-Michael Bolzmann
Pascale Bruder
Marzena Neuschäfer
Carolin Stumpf B.Eng.
Ekrem Spieß
Irmgard Täsche B.A.
Heinz-Joachim Jähn
Dominic Möchlichen
Hans Kraus
Dipl.-Ing. Ladislaus Weinhold
Cord Zorbach
Dagobert Bohnbach
Frau Caren Schmidt MBA.
Krzysztof Kruschwitz
Vincenzo Lübs
Dipl.-Ing. Eckhard Kallert B.Sc.
Annekatrin Wilms
Ing. Ahmet Häring
Dipl.-Ing. Ehrenfried Kranz MBA.
Anna-Lena Sontag-Köhler
Eileen Hartung
Dr. Almut Nohlmans B.A.
Delia Hande-Koch
Hans-J. Bolander
Aribert Herrmann
Inge Dietz B.A.
Dipl.-Ing. Nathalie Bender
Beate Nette
Prof. Kathy Warmer MBA.
Irma Atzler-Herrmann
Dietlinde Söding
Steffi Schmiedt B.Sc.
Ruth Mangold B.Sc.
Stavros Vollbrecht-Geißler
Adina Finke
Anna-Marie Ullrich
Mareen Krebs-Hofmann
Horst-Peter Löchel
Anneli Schleich-Ullmann
Dipl.-Ing. Ernst-Dieter Harloff MBA.
Klaus-Dieter Hecker
Herr Gundolf Barth
Agatha Kostolzin
Dipl.-Ing. Gabriel Roskoth
Sükrü Fiebig
Elfi Harloff
Aysel van der Dussen-Jäntsch
Prof. Ralph Patberg
Valerij Weller-Barkholz
Karl-August Döhn B.A.
Karsten Wohlgemut
Paolo Meister
Prof. Gaetano Weiß
Dr. Lilija Dowerg MBA.
Erkan Kuhl-Oestrovsky
Ing. Isabell Hartmann MBA.
Friedemann Kostolzin
Wencke Bohlander
Horst-Dieter Gude
Victoria Binner
Univ.Prof. Nicole Höfig B.Sc.
René Rose-Krebs
Ing. Zbigniew Warmer MBA.
Frau Else Röhrdanz B.Sc.
Univ.Prof. Alois Jähn B.Eng.
Magdalena Sauer
Heike Karge
Hans-Karl Bauer B.Eng.
Ayse Thies B.Eng.
Emilie Schmiedecke
Ingetraut Köster
Halina Hethur
Ilija Fischer
Abraham Carsten
Henryk Henk
Marcus Finke
Nelli Stiebitz
Ing. Konstantin Gerlach B.A.
Prof. Elzbieta Fechner B.Sc.
Kazim Junken
Michaela Kade
Prof. Ildiko Adler MBA.
Heimo Bauer
Caterina Weinhage
Dr. Franco Wilms
Kaspar Trub
Frau Melita Huhn
Fernando Schüler
Gerda Eberhardt B.Sc.
Ludwig Zimmer MBA.
Immo Koch II
Anton Stey
Gino Hartung
Mehdi Niemeier-Noack
Jens-Uwe Schlosser
Ing. Rotraud Schmidt
Ing. Carmine Kroker
Katrin Oestrovsky-Fechner
Univ.Prof. Hans-Albert Ruppert
Frau Clarissa Rosenow B.A.
Herr Tony Lindner
Werner Heydrich-Schmidtke
Metin Klemt
Gesa Jäntsch
Prof. Johannes Holzapfel MBA.
Genoveva Gieß
Alexander Hörle
Frau Zdenka Boucsein B.Eng.
Nicolaus Seifert
Univ.Prof. Bela Kraus
Stavros Hövel B.Eng.
Elias Hethur
Elias Gierschner
Gitte Buchholz
Änne Wagner
Sylvia Schäfer
Sigmar Zobel
Alicja Gieß
Anatolij Trub
Cilli Heintze
Ladislaus Killer
Nicolai Röhricht-Spieß
Imre Sauer
Alma Flantz MBA.
Anna-Luise Seip-Hofmann
Urban Geißler B.A.
Sina Patberg
Liane Hermann MBA.
Diethard Gude
Ing. Natalie Oderwald B.Sc.
Immo Ring
Juliana Weinhage
Giesela Dowerg
Franz Ortmann B.Eng.
Reni Rosemann MBA.
Käthe Briemer MBA.
Frau Margrit Beckmann
Alessandro Krause
Herr Torsten Hermighausen B.Sc.
