Geert Etzold
Herr Winfried Vollbrecht B.Eng.
Sebastian Karge
Anne-Katrin Rogge
Kenan Wulff-Plath
Erhard Geisel
Olaf Juncken
Eckehard Steckel
Dipl.-Ing. Sibylle Kensy
Alina Schmiedecke
Wladimir Karge
Hajo Kranz-Heser
Hassan Sager
José Tschentscher-Textor
Kai-Uwe Bohnbach
Ulf Kensy MBA.
Kathrin Beckmann-Heinz
Tino Wagenknecht B.Eng.
Dierk Dörr
Univ.Prof. German Rörricht
Mehmet Sauer
Reinhold Schönland
Karlheinz Martin
Kunigunda Zimmer
Kornelius Winkler
Bogdan Pohl
Wiebke Hölzenbecher
Herr Wolfhard Hövel
Hans-Christian Finke
Alma Rörricht
Hermann Josef Börner
Ewa Bolnbach-Textor
Elise Ackermann
Annemarie Häring
Fredy Bachmann B.Eng.
Conrad Lindau
Siegrun Reichmann
Dörthe Mitschke-Holt
Klaus-Jürgen Jockel
Gertrude Gumprich
Ing. Corinne Winkler
Marica Martin
Frau Magarete Mans B.Sc.
Flora Gotthard
Sebastian Warmer
Dan Scheuermann
Mirja Bähr
Frau Delia Hellwig B.Sc.
Malte Herrmann-Zänker
Alessandro Krause
Kevin Trubin
Konrad Henschel
Hans-Joachim Häring
Gilbert Bolnbach
Ing. Czeslaw Geisel
Philip Heß MBA.
Hans-Adolf Römer-Jäntsch
Karl-Otto Putz
Rupert Kallert
Siegmar Pergande
Dr. Ursel Gute
Daniele Pieper-Käster
Prof. Mahmut Barth B.A.
Nadine Schleich
Hajo Thies
Enrico Kobelt-Klemt
Zdenka Weiß
Igor Zobel B.A.
Univ.Prof. Reinhilde Cichorius B.A.
Reimar Trüb
Wenke Stolze
Irmingard Reising
Zeljko Kobelt B.Eng.
Prof. Fredy Hahn
Dr. Peer Schwital MBA.
Dr. Edda Hecker B.Eng.
Tony Hecker
Dr. Mariusz Beckmann
Wladimir Rogge
Eleni Krause B.A.
Volkhard Köster-Jüttner
Rosa-Maria Reising
Kristiane Steckel
Marlene Steckel B.A.
Roberto Jockel
Frau Cordula Anders B.Eng.
Gundi Schwital
Dipl.-Ing. Karl-Heinz Rörricht
Jan-Peter Grein Groth
Kornelia Bachmann
Ing. Danica Gieß MBA.
Anka Boucsein
Gunnar Junk
Kaspar Trub
Univ.Prof. Horst Scholtz
Uli Stolze MBA.
Resi Margraf
Gitta Berger
Francoise Dippel B.Eng.
Mehmet Löwer-Trupp
Ing. Claire Hübel
Torben Roskoth-Wilmsen
Marek Schenk B.A.
Katharine Mühle
Anna-Luise Eckbauer
Dragica Rosenow
Univ.Prof. Damian Sorgatz B.Eng.
Anneliese Wähner
Sina Mende
Ing. Marga Lehmann MBA.
Gregor Buchholz
Heinz-Wilhelm Steuer-Mende
Julie Schweitzer
Auguste Buchholz B.Sc.
Harriet Rohleder
Herr Bastian Ritter B.Sc.
Filippo Jäntsch
Friedhold Löwer-Ebert
Milos Knappe-Scholz
Dipl.-Ing. Grete Stiebitz
Univ.Prof. Jeanette Girschner B.Sc.
Aleksej Lehmann
Ernst-August Gunpf
Halina Hethur
Christiane Roht
Brit Heidrich B.A.
Teresa Ladeck-Rädel
Janin Hamann
Dipl.-Ing. Hans-Ludwig Meyer
Aziz Anders
Heidelinde Pruschke
Dr. Reimar Fiebig B.A.
Janus Walter
Gordon Lehmann
Calogero Wende
Aloys Barkholz
Eberhardt Fiebig
Henryk Plath-Jopich
Zeki Otto
Univ.Prof. Herlinde Klotz
Prof. Gertraud Drewes
Dr. Anna-Maria Zahn B.Sc.
Helga Gerlach-Seifert
Dr. Lilija Dowerg MBA.
Dr. Songül Tlustek MBA.
Jessica Gotthard
Hansjoachim Salz-Junk
Ing. Leopold Hoffmann
Nuray Aumann
Marianne Heser
Ing. Alf Lachmann
Diether Blümel
Raymond Speer
Wilfriede Blümel
Friedhelm Schleich
Ilonka Döring-Schulz
Gabriel Werner
Conny Geißler-Karge
René Matthäi
Univ.Prof. Isabel Ladeck
Wilma Paffrath
Gertraud Mentzel
Cord Mende B.Eng.
Anna-Marie Heidrich
Sofia Mielcarek B.A.
Karl-Ludwig Bolnbach
Carin Binner
Prof. Janin Dietz
Marzena Hein
Martin Pechel-Freudenberger
Hardy Wende B.Sc.
Inka Meyer
Univ.Prof. Ahmet Birnbaum MBA.
Univ.Prof. Fredy Barth MBA.
Wojciech Girschner B.A.
Carmelo Weinhold
Emine Lübs
Bernd Blümel
Ing. August Hellwig B.Eng.
Frau Aleksandra Bähr B.Eng.
Zlatko Lehmann
Lena Dowerg
Birgitta Schleich
Hans-Detlef Bender
Falk Sorgatz-Ortmann
Tomislav Schüler
Lena Mitschke
Baptist Gröttner B.Sc.
Heinz-Georg Döhn
Rainer Scheel B.Eng.
Univ.Prof. Antonina Becker
Markus Albers
Daria Jopich
Dietlinde Binner
Rebecca Geißler
Anthony Patberg
Prof. Ilse Schmiedecke
Ing. Janin Winkler MBA.
Janett Zorbach
Hans-Georg Dörschner
Lotti Mosemann
Edith Hettner
Wera Klemt
Ing. Svenja Aumann
Lili Döhn-Margraf
Emanuel Kitzmann
Wieslaw Lachmann
Univ.Prof. Anika Pärtzelt MBA.
Anastasia Gunpf
Moritz Holzapfel
Diana Drubin-Walter
Mariele Peukert
Edeltrud Kambs
Katarina Knappe
Sebastian Aumann
Rosalinde Trommler
Dominik Spieß
Dr. Cengiz Säuberlich
Katalin Thanel-Kitzmann
Justus Schüler MBA.
Univ.Prof. Nicole Höfig B.Sc.
Dragan Trub
Ingried Ullmann
Karlfried Karge-Wieloch
Isidor Atzler
Ing. Guenther Scholtz B.A.
Karl-Peter Grein Groth B.Eng.
Prof. Sandra Klapp
Käthe Briemer MBA.
Elli Meister
Irma Atzler-Herrmann
Michael Scholz
Karl Heinz Eigenwillig
Kira Eckbauer
Zbigniew Boucsein
Herr Roderich Hauffer
Lena Holzapfel
Hans-Herbert Walter
Dr. Gert Trapp MBA.
Erika Pruschke
Dr. Thekla Lindau B.Sc.
Eileen Geißler
Friedl Hänel
Ana Heinz B.A.
Prof. Hans-Peter Noack B.A.
Michael Mies B.Sc.
Dr. Arzu Martin B.Eng.
Wulf Fiebig B.A.
Urszula Spieß
Reni auch Schlauchin
Damaris Zirme
Maja Fischer B.A.
Felix Freudenberger
Prof. Kunigunda Pergande MBA.
Heinz-Walter Juncken
Gabriela Gierschner
Margaret Kraus
Zoltan Wilms
Frank-Michael Köhler
Ing. Wladimir Karz MBA.
Gina Killer
Hannelore Heser-Boucsein
Prof. Katalin Lindner B.Eng.
Aline Atzler-Beckmann
Ing. Aldo Pechel B.Eng.
Prof. Hans-H. Zimmer
Hans-Rudolf Fröhlich
Univ.Prof. Jann Schleich
Marius Klotz
Ekkehart Bruder
Marina Wilmsen
Marie-Therese Birnbaum
Dr. Gerd Fechner
Valerie Kallert B.A.
Antonios Klemm B.Sc.
Herr Lukas Eimer
Jens-Peter Heinrich
Univ.Prof. Suse Lachmann B.Sc.
Helga Mosemann-Hecker
Emma Briemer B.Eng.
Francoise Vollbrecht B.Sc.
Dr. Oswin Junken
Dr. Anny Kallert
Andree Budig B.Eng.
Hans-Eberhard Blümel
Ivan Plath
Ing. Hans-Joachim Ullrich
Silvio Scholl B.Eng.
Hermann-Josef Loos
Herr Marian Schlosser B.A.
Rolf Wirth
Univ.Prof. Sergio Kreusel MBA.
Friedemann Stoll
Lucia Hermighausen
Anto Kobelt-Kobelt
Mariusz Baum
Univ.Prof. Zita Löchel B.Sc.
Volker Adler
Dina Hartung
Karla Gunpf
Mira Hoffmann
Dr. Lidwina Oestrovsky
Catrin Ziegert-Meyer
Sandor Riehl
Egbert Bender
Dipl.-Ing. Ildiko Löffler B.A.
Ernst-August Oestrovsky-Kreusel
Marliese Drubin
Hanns Bender
Wendelin Schäfer B.Sc.
Friedericke Ring MBA.
Frau Minna Steinberg B.Sc.
Ing. Emmy Beer
Oliver Biggen
Justus Lorch
Dr. Laila Peukert
Ing. Kristina Biggen
Ing. Anika Jüttner
Ing. Leonore Haering MBA.
Univ.Prof. Anneke Gunpf
Hans-Martin Kambs
Damaris Bien
Angelo Pärtzelt
Ing. Antonius Jacobi Jäckel MBA.
Carola Kusch
Melita Hein
Ing. Ayse Mangold MBA.
Wally Wähner
Heinrich Bohlander-Ullrich
Janina Seifert
Elwira Pölitz B.Sc.
Marie-Theres Pechel
Anny Dietz
Wendelin Pärtzelt
Raphael Barth
Henny Rose
Fernando Tschentscher-Schacht
Waldemar Hendriks
Sebastian Vogt
Prof. Magdalena Bohlander B.Sc.
Ing. Leonid Budig B.A.
Theodoros Grein Groth
Univ.Prof. Clara Heidrich B.Sc.
Herr Hermann-Josef Lehmann B.A.
Reimer Kitzmann
Univ.Prof. Canan Zorbach B.Sc.
Ing. Engelbert Bauer
Hanne-Lore Berger
Irmgard Weinhage-Wieloch
Univ.Prof. August Gunpf B.A.
Patric Hermighausen MBA.
Prof. Friedbert Tschentscher B.Eng.
Ing. Leni Rosenow B.Eng.
Heinz-Günter Fischer
Rudolph Metz-Mitschke
Alida Ehlert
Univ.Prof. Hugo Martin
Dipl.-Ing. Engin Jähn B.A.
Paul-Gerhard Hein
Klaus-Dieter Meister
Klemens Thies
Beatrice Bender
Dr. Frederik Dobes MBA.
Heribert Kensy
Ing. Diedrich Gotthard MBA.
Herr Wilhelm Schuchhardt B.A.
Edeltraud Mülichen
Alla Rohleder
Ing. Rotraud Schmidt
Nina Müller B.Eng.
Concetta Neureuther
Notburga Pölitz
Ing. Alfred Söding
Mariola Gnatz
Gundolf Schomber-Hellwig
Baptist Vogt
Eleonora Gehringer
Artur Berger
Herr Juri Kitzmann
Cindy Stahr
Klaudia Reuter B.A.
Ing. Hanns Haase B.Eng.
Rita Käster B.A.
Marjan Segebahn B.Eng.
Kay-Uwe Barkholz
Valentine Tschentscher
Herr Ekkehart Sorgatz
Marianne Ernst-Zirme
Irmtraut Süßebier
Gönül Barth-Zobel
Jonas Walter
Emma Briemer
Waldemar Ladeck
Imre Sauer
Dipl.-Ing. Traudel Eigenwillig
Adelheid Salz
Siegbert Bachmann-Hövel
Viktoria Trub-Budig
Antonius Stoll-Krebs
Heinz-Joachim Stiebitz
Herr Julian Gotthard B.Eng.
Wulf Schuster
Niko Butte-Rosenow
Benita Schleich
Rico Putz-Killer
Frau Emma Kaul B.Eng.
Dr. Ottfried Lachmann B.Sc.
Cilli Siering
Dipl.-Ing. Gülten Hoffmann B.Eng.
Daniele Seip
Bogdan Rosemann
Helga Salz
Univ.Prof. Edit Ehlert B.Eng.
Nadja Hethur
Geraldine Reising MBA.
Univ.Prof. Ivanka Hübel
Raymund Thanel
Dr. Franz-Peter Löffler
H.-Dieter Mülichen B.A.
Magdalene Fröhlich
Karl-Georg Sontag B.Sc.
Frau Anna Mangold B.A.
Karl-Ernst Drewes-Drubin
Petar Bauer
Kathy Kitzmann
Raymond Ruppersberger
Georgios Neuschäfer
Silke Biggen MBA.
Zita Klemt
Ralph Hellwig-Lachmann
Stavros Schinke
Heiner Ruppersberger-Hentschel
Brita Kaul
Irmela Höfig B.Sc.
Senta Hiller
Auguste Pruschke
Karl-August Döhn B.A.
Heinz-Otto Geisler B.Sc.
Hans-Herbert Harloff
Ing. Henning Drub
Karl-Josef Barth
Dipl.-Ing. Tim Jäntsch B.Eng.
Gabi Klapp
Silke Scheuermann B.Sc.
Clarissa Wieloch
Ida Hendriks B.A.
Birgid Freudenberger
Brian van der Dussen
Prof. Gaby Ernst MBA.
Hans-Jörg Lachmann
Herr Hilmar Stumpf
Jessika Käster
Wojciech Losekann-Seidel
Louis Geisel
Prof. Ralph Patberg
Julie Radisch MBA.
Mona Wiek B.Eng.
Dierk Steinberg
Univ.Prof. Janos Rörricht MBA.
Milos Seifert
Georgine Schinke
Univ.Prof. Dana Seifert
Frau Kordula Geisler MBA.
Gerolf Radisch
Zdravko Jacob
Marlies Mude
Helmuth Jäntsch
Gertraud Jüttner
Gerold Jacob
Piotr Ruppersberger
Dr. Rosmarie Seip
Mercedes Christoph
Prof. Rabea Hettner B.Eng.
Giuseppina Keudel
Sibylle Löchel
Aloys Trupp
Janos Kobelt-Henck
Annegrete Jüttner
Stefanie Pruschke
Claus Heser B.Sc.
Kunigunda Hamann-Hermighausen
Antonie Fischer-Margraf
Diether Vogt B.A.
Lene Sauer
Frau Inken Zimmer B.Eng.
Klaus-Peter Schüler-Schaaf
Cosimo Löffler B.Sc.
Dr. Valentina Knappe
Dipl.-Ing. Jiri Walter
Karl-Ernst Reuter
Milan Holzapfel
Heimo Karge-Freudenberger
Zofia Gutknecht
Dr. Sigrun Schönland B.A.
Astrid Schweitzer
Dr. Aziz Adolph MBA.
Valerie Mangold
Dr. Slawomir Hande
Danilo Hartmann
Liesa Neureuther
Ing. Ahmet Häring
Cora Scholtz
Univ.Prof. Kreszenz Wulf B.A.
Emilia Wagenknecht-Riehl
Dorothea Kroker-Misicher
Hermann Bruder
Kaspar Junken
Frau Lisbeth Girschner MBA.
Dr. Silvio Täsche
Univ.Prof. Matthäus Gude
Geraldine Eckbauer
Hilma Kuhl
Dr. Cäcilia Henk B.Eng.
Swantje Binner B.A.
Hans Dieter Kallert
Amalia Wulf
Ing. Valerij Segebahn B.Eng.
Lydia Jopich
Hans Jörg Koch
Sylvester Bachmann
Valeria Mende
Lena Wende
Dierk Beier
Alwine Wulf
Sybilla Herrmann-Pärtzelt
Rosa Gnatz
Mark Gute-Faust
Gina Schmidtke
Birthe Trommler
Brian Blümel B.Eng.
Hardy Hänel B.Eng.
Univ.Prof. Aleksander Wiek B.A.
Evamaria Berger
Wieslaw Oestrovsky MBA.
Ing. Heide Winkler
Sinaida Roskoth B.A.
Irina Seip-Bolnbach
Frau Melita Huhn
Dipl.-Ing. Giuseppina Etzler B.Sc.
Ronald Henschel
Ruth Barkholz-Koch II
Prof. Heinz-Peter Thies
Univ.Prof. Aysel Lindau
Marta Roht B.Sc.
Edeltraud Bärer
Gertraud Tröst
Ottokar Döhn
Univ.Prof. Josefine Lindau
Univ.Prof. Giovanna Siering MBA.
Anton Stey
Ilias Wagner
Antonia Mohaupt
Herr Hartmuth Pruschke
Cäcilie Haase
Helma Häring
Dr. Valentin Eigenwillig
Ramon Salz
Prof. Tina Nohlmans MBA.
Pero Gnatz
Leonard Kostolzin
Anne Zorbach
Ricardo Hesse
Kay-Uwe Pölitz
Sibel Weller
Nuri Jopich
Fabienne Dobes-Heuser
Gitta Mohaupt
Nikolaus Rosenow
Ahmet Pärtzelt
Nelli Stiebitz
Arif Killer
Gottlieb Kade
Dr. Margita Stiebitz
Constance Rogge
Frau Linda Weiß B.Eng.
Witold Wulf
Siegrid Bachmann-Schaaf
Gert Hölzenbecher B.Sc.
Marta Herrmann
Bianka Holsten
Ing. Alma Rudolph B.Sc.
Univ.Prof. Karl-Friedrich Mosemann B.Sc.
Anke Bähr
Abram Gunpf
Hans-Herbert Eckbauer
Renate Mies
Dipl.-Ing. Reinhart Gotthard B.Eng.
Prof. Juan Hamann
Ahmed Lange MBA.
Valentin Klingelhöfer
Dajana Trapp-Kreusel
Dipl.-Ing. Wenzel Hellwig B.Sc.
Holger Röhricht
Leni Heß
Ing. Dietlind Gieß
Julian Lehmann-Ortmann
Univ.Prof. Gunda Höfig
Alexej Hornig-Radisch
Daniela Siering
Dr. Myriam Häring
Univ.Prof. Frederike Heintze
Erol Kreusel B.Sc.
Frau Melita Scholz B.A.
Klara Schlosser
Ing. Igor Barth
Dipl.-Ing. Svea Neureuther
Tülay Trapp
Frau Bianka Henk B.Sc.
Dipl.-Ing. Baldur Oderwald B.Sc.
Dipl.-Ing. Beatrix Henk B.Eng.
Rosa Kobelt
Franca Börner
Urs Bähr
Ahmet Eckbauer-Sölzer
Univ.Prof. Hiltrud Löwer
Johanna Fischer
Renata Holt-Heintze
Prof. Nikolai Gunpf
Reiner Conradi
Herr Mario Pergande
Ilja Preiß
Marie-Luise Ring
Irmi Zobel
Enrico Hellwig
Marzena Neuschäfer
