Student
Bernhardine Pechel
Hans-Christian Eimer
Hans-Theo Bärer B.Eng.
Benno Hofmann
Frau Melita Scholz B.A.
Anneke Nohlmans
Dr. Immo Kramer
Edeltrud Kambs
Rahel Kreusel
Johannes Bärer
Prof. Katalin Heinrich
Dipl.-Ing. Ingolf Krein
Lisbeth Karge
Salvatore Tlustek
Heinz-Joachim Trüb B.Sc.
Gert Hölzenbecher B.Sc.
Dr. Otto Schmidtke MBA.
Univ.Prof. Ismet Bloch B.Eng.
Willfried Mende
Dr. Lidwina Oestrovsky
Ottomar Kraus
Univ.Prof. Marcella Trüb
Ruth Wiek-Bloch
Florentine Bärer B.A.
Norbert Niemeier
Maximilian Heß
Winfried Hermann
Mehmet Löwer-Trupp
Helmtrud Gerlach
Britt Gorlitz
Janko Rose
Timm Schönland
Dorit Köster
Albrecht Metz B.A.
Univ.Prof. Norbert Röhrdanz B.Sc.
Dominic Möchlichen
Charlotte Hecker B.Eng.
Mona Wiek B.Eng.
Lisbeth Hentschel
Dipl.-Ing. Astrid Kade
Raisa Stey-Sauer
Liesa Wilms B.A.
Karlfried Zahn B.A.
Czeslaw Bohnbach B.Eng.
Therese Neureuther
Gilbert Steuer-Rosemann
Hans-Helmut Eimer MBA.
Univ.Prof. Siegrun Klingelhöfer MBA.
Severin Mende B.A.
Alla Weihmann
Tanja Renner B.Sc.
Herr Louis Hövel
Vitali Ortmann
Reza Misicher
Dipl.-Ing. Marek Jockel
Dr. Lidia Flantz B.Sc.
Hannelore Heser-Boucsein
Hildburg Dowerg-Pergande
Dr. Heiderose Kallert B.Eng.
Gabriela Freudenberger B.A.
Victor Seifert
Marcel Stumpf
Juliana Weinhage
Ilhan Budig
Dr. Gerhart Käster
Erkan Kuhl-Oestrovsky
Reinhold Schönland
Darius Gieß
Antonius Hermighausen
Univ.Prof. Therese Hänel
Sükrü Walter B.Eng.
Frau Almuth Kostolzin B.A.
Heinz-Willi Geisel
Benita Juncken
Cathleen Gude
Ing. Daria Lorch B.A.
Annaliese Hettner B.A.
Hans-Joachim Häring
Paolo Klotz-Hein
Prof. Swen Benthin MBA.
Herr Karl-Heinrich Eberth B.Sc.
Rafael Blümel
Linda Ziegert-Junken
Fanny Zänker-Hein
Dr. Hans Jörg Zobel
Annie Noack
Augusta Beer
Brit Lindner
Dr. Irmtraut Gnatz B.Eng.
Brian Blümel B.Eng.
Annekatrin Trupp
Ruthild Schüler B.Eng.
Dr. Rolf Walter
Dusan Conradi-Rogner
Frau Theodora Hettner B.A.
Katarina Knappe
Prof. Catherine Knappe MBA.
Nadeschda Pölitz
Annelene Adolph B.A.
Stephanie Krause
Ing. Torsten Hartung B.Eng.
Gina Killer
Hiltrud Adolph
Christl Wähner
Reinhart Winkler B.Eng.
Folkert Reinhardt B.Sc.
Prof. Ilse Schmiedecke
Dr. Lilly Conradi B.Sc.
Jost Briemer
Kristin Jacob
Hans-Willi Benthin
Yusuf Nette B.Sc.
Adelinde Kensy B.Eng.
Mark Schottin B.Eng.
Anke Bähr
Artur Budig
Alexander Hörle
Meike Berger
Prof. Ingetraud Seidel B.Sc.
Frieder Austermühle
Univ.Prof. Belinda Henck
Franz-Josef Schmidtke
Univ.Prof. Josefine Lindau
Anna-Luise Segebahn
Thorsten Bolzmann-Hesse
Vitus Schmidt
Sofia Austermühle
Univ.Prof. Jörg-Peter Riehl
Timo Siering-Hübel
Univ.Prof. Aloisia Fröhlich B.A.
Aysel van der Dussen-Jäntsch
Ilka Faust
Hans Jürgen Lange
Martha Dowerg
Zenon Pärtzelt
Elias Langern
Frauke Stadelmann
Dipl.-Ing. Nuray Mude B.Sc.
Marie-Therese Steuer
Herr Laurenz Häring
Herr Edmund Hesse
Cilli Siering
Adem Mühle-Ruppert
Ditmar Adolph
Slawomir Ehlert-Reising
Dipl.-Ing. Mariechen Bonbach
Dagobert Sorgatz
Karl Meister B.Eng.
Katherina Ruppert
Ing. Muharrem Paffrath B.Sc.
Brian Preiß
Yvette Dietz
Patrizia Wirth
Henning Scholl
Rene Henck
Dr. Elfie Tintzmann
Heinz-Günter Mülichen
Clemens Kabus
Pavel Pärtzelt B.Sc.
Edeltraud Kaul
Dr. Rosmarie Seip
Edda Stahr
Damian Bauer
Univ.Prof. Beate Gude
Ing. Katarzyna Noack
Hans-H. Naser
Leo Roskoth B.Sc.
Dina Koch
Dipl.-Ing. Wilfried Ortmann
Herr Simon Fliegner MBA.
Prof. Bela Noack
Frau Margit Gehringer MBA.
Bruno Martin-Kaul
Prof. Heinz-Willi Lindau MBA.
Kay-Uwe Dippel
Stanislaw Misicher
Wilfriede Ehlert
Prof. Mathias Kambs
Herr Rüdiger Ruppersberger
Janina Faust MBA.
Edith Hettner
Hansjoachim Kraus-Beer
Tomislav Schüler
Claus-Peter Flantz
Univ.Prof. Horst-Günter Nohlmans B.Eng.
Wolf-Dietrich Gotthard-Dussen van
Zita Winkler
Otto Butte
Univ.Prof. Reinhilde Cichorius B.A.
Geraldine Eckbauer
Dr. Reimar Fiebig B.A.
Wibke Cichorius
Larissa Käster
Roberto Ritter-Fritsch
Frau Annegrete Junk B.A.
Ismail Steinberg
Metin Peukert-Lindner
Cord Benthin
Priska Wende
Ottilie Scheel
Univ.Prof. Cläre Weihmann B.A.
Klaas Eckbauer
Wolf-Dieter Sölzer-Putz
James Ebert
Zofia Schulz
Ayse Thies B.Eng.
Kristin Kabus
Herr Ilja Kroker
Annegrete Pohl-Sölzer
Herr Wladimir Bolnbach
Dr. Baldur Johann B.Eng.
Liane Gröttner
Hans-Gerd Jockel
Gabriela Girschner
Osman Liebelt
Heinz-Günther Mosemann
Univ.Prof. Alexandre Schottin
Matthäus Eckbauer
Natascha Schinke B.Eng.
Patricia Wiek
Prof. Jörgen Gieß B.Eng.
Anton Gute
Gereon Wende MBA.
Dana Löwer MBA.
Herr Gundolf Barth
Wendelin Pärtzelt
Rüdiger Hellwig B.A.
Wally Kreusel
Univ.Prof. Gottlob Tröst B.Eng.
Prof. Kathy Warmer MBA.
Univ.Prof. Niklas Mohaupt MBA.
Dr. Janos Reising
Karl Ruppersberger
Gerwin Salz
Konstantin Eimer-Lehmann
Regine Sorgatz
Prof. Natalja Käster MBA.
Natalja Löchel-Beckmann
Sibylla Pohl
Prof. Hans Dieter Kitzmann MBA.
Marlene Steckel B.A.
Amanda Fechner-Weinhage
Helene Kuhl-Austermühle
Cosimo Zimmer
Camilla Jäntsch
Ignatz Wähner-Hänel
Prof. Hans-Peter Noack B.A.
Prof. Heinz-Willi Hertrampf
Dipl.-Ing. Baldur Oderwald B.Sc.
Arnim Bärer
Univ.Prof. Arne Hoffmann
Grete Peukert
Dr. Gundolf Römer MBA.
Erhardt Steinberg
Dipl.-Ing. Leo Sager
Moritz Spieß
Theresa Caspar
Univ.Prof. Waldtraut Riehl
Claus Heser B.Sc.
Hiltrud Pergande
Hertha Gieß
Dr. Sara Niemeier
Alois Römer-Becker
Radmila Schomber B.Eng.
Yusuf Steinberg B.A.
Brian van der Dussen
Dunja Dörr B.Sc.
Jonathan Schottin-Naser
Frau Elfi Winkler MBA.
Baptist Gröttner B.Sc.
Prof. Freya Biggen B.Eng.
Univ.Prof. Amalia Köhler
Irina Täsche
Faruk Meister
Herr Vito Roskoth B.Sc.
Dipl.-Ing. Beatrix Henk B.Eng.
Alan Stadelmann-Lindner
Dipl.-Ing. Lucia Renner B.A.
Heino Römer
Teresa Jessel
Almut Rogge
José Tschentscher-Textor
Hans-Hermann Hande
Herr Hansjoachim Geisler
Thorben Kitzmann
Amalia Schmidtke-Radisch
Dr. Janett Schottin B.Eng.
Dipl.-Ing. Detlef Schacht
Meral Liebelt
Henry Schüler B.Eng.
Gotthilf Gertz
Dr. Diedrich Atzler
Frau Mechtild Fliegner
Alfred Holzapfel-Hamann
Helen Tschentscher
Monika Mühle-Hiller
Brita Schwital
Univ.Prof. Hans-Dietrich Grein Groth B.A.
Moritz Schönland
Univ.Prof. Woldemar Walter
Jacek Klemt
Henni Mälzer-Tlustek
Prof. Alois Jacob
Willy Kallert
Herr Rudi Neuschäfer
Wally Bien-Kraushaar
Hilmar Ziegert
Herwig Jäntsch B.Sc.
Gundula Klotz
Ing. Denny Mende
Carlo Bohlander
Corina Pergande
Friedrich-Karl Eberth
Friedemann Kostolzin
Jasmina Rädel
Anatol Hübel
Wilma Röhrdanz
Yusuf Seifert
Peter-Michael Spieß
Elfi Wesack
Ali Briemer-Klemm
Prof. Hans-H. Zimmer
Frank-Michael Klemt
Valeria Finke
Rene Wernecke
Liesbeth Huhn
Engelbert Margraf-Trommler
Maurizio Eckbauer
Janine Hendriks B.A.
Ben Bonbach B.A.
Danilo Hartmann
Viola Oderwald B.A.
Günter Löwer
Elwira Wirth
Romuald Hartmann
Babett Süßebier B.A.
Mareile Löwer
Thies Blümel
Kenneth Kramer
Prof. Loretta Speer MBA.
Traudl Gierschner
Heribert Römer-Lindau
Heribert Kensy
Xaver Schönland
Claire Rogner-Scheel
Annie Gnatz B.A.
Maurizio Tschentscher
Catrin Förster B.A.
Birger Klapp
Dirk Graf-Stiffel
Dr. Gerold Dörschner
Hans-Martin Kohl
Emma Briemer B.Eng.
Simon Meyer
Prof. Liliane Gehringer MBA.
Ante Gunpf
Dipl.-Ing. Maik Mende B.Sc.
Ivanka Gierschner-Pergande
Frau Beatrix Bonbach B.A.
Adelinde Geisler
Theda Klotz
Larissa Ullmann
Valerij Schulz B.A.
Heinz-Josef Jähn MBA.
Gertraud Mende
Anastasios Karge
Imelda Schäfer
Silvia Lübs
Dr. Alois Kraushaar B.Sc.
Karin Beckmann
Felix Hölzenbecher B.A.
Dr. Olaf Gierschner B.Sc.
Nikolaus Rosenow
Geza Beckmann
Margret Hentschel-Davids
Univ.Prof. Frederike Heintze
Oskar Weitzel
Frau Eleni Ziegert B.Sc.
Ronald Henschel
Tilo Hande
Herta Weitzel
Cilli Gorlitz
Heinz Dieter Barkholz
Ing. Roman Tröst
Wilma Matthäi
Liesbeth Junck-Benthin
Margita Schleich-Becker
Darius Loos
Dr. Hans-Peter Adolph MBA.
Imre Sauer
Herr Bodo Steckel
Abbas Täsche
Catherine Huhn
Mechthilde Lindau B.A.
Univ.Prof. Baptist Mende MBA.
Evangelos Staude
Eugenia Anders B.A.
Hilda Metz-Dehmel
Wilhelm Tlustek
Annemie Kade-Kuhl
Dipl.-Ing. Cristina Vogt
Conrad Paffrath
Dr. Aysel Kohl
Univ.Prof. Clara Heidrich B.Sc.
Gerda Schleich
Lilli Meyer-Reuter
Valentin Steuer-Mans
Bernadette Löffler
Isabel Rose
Univ.Prof. Regina Salz B.Eng.
Univ.Prof. Lisbeth Köhler
Ingried Hänel
Engin Hofmann
Bianka Dobes-Seifert
Markus Eimer
Andrei Hertrampf-Trommler
Konrad Schuster
Frau Helena Nette
Rosina Ortmann
Recep Hecker
Dr. Dagmar Hörle B.Sc.
Salvatore Ruppersberger
Univ.Prof. Christa-Maria Lehmann B.A.
Karlfried Ruppersberger
Ursel Eckbauer
Maurice Steckel
Tomislav Jopich-van der Dussen
Yusuf Schacht
Clara Stroh
Ing. Madlen Beier B.A.
Remo Reinhardt
Burkard Schlosser
Cornelia Gehringer
Prof. Ingbert Nette
Milan Weiß-Schuchhardt
Bianka Schmidt
Ing. Siglinde Bolzmann
Franz-Josef Etzold
Gerd Beckmann-Gnatz
Irmela Krein-Bolzmann
Inge Paffrath
Henny Vogt
Hardy Hänel B.Eng.
Valeria Bonbach
Thorben Ruppert
Ludger Stiffel
Nils Hering-Loos
Riza Römer
Maren Bruder
Frau Monique Wesack B.Eng.
Katja Kruschwitz-Roskoth
Nadia Steckel
Ricardo Hesse
Frau Edda Hornig B.Eng.
Ramon Jäntsch-Gertz
Abdul Trüb MBA.
Miroslawa Gude B.Sc.
Ing. Swen Sorgatz B.Eng.
Ilija Fischer
Mareen Mans
Univ.Prof. Gottlieb Steuer B.A.
Dipl.-Ing. Adem Gerlach
Hanne-Lore Johann
Ulla Süßebier
Hans-Jochen Stolze
Wiltrud Ladeck MBA.
Brita Klemm
Wigbert Ortmann
Karl-August Döhn B.A.
Veit Beckmann
Brit Heidrich B.A.
Anke Hettner
Univ.Prof. Antonina Becker
Dr. Jacqueline Trubin B.Sc.
Heinz Dieter Trubin
Hermann-Josef Zimmer
Ing. Zlatko Gerlach
Kreszenz Beier
Frau Käte Zahn
Ernest auch Schlauchin
Severin Barkholz B.Eng.
Freia Hofmann
Mechtild Patberg
Cindy Rogge-Dippel
Ehrenfried Stiffel
Friedlinde Sauer
Ing. Mahmoud Becker
Helge Ladeck MBA.
Anneli Butte
Zlatko Kraus
Albin Fischer B.Eng.
Frau Gertraude Wesack B.Eng.
Gislinde Schlosser
Janet Johann B.A.
Dr. Elmar Junk
Ing. Eugenie Birnbaum
Franz Josef Nette-Werner
Dragan Trub
Birgid Drewes-Seifert
Tomislav Mende
Dr. Cengiz Säuberlich
Univ.Prof. Henry Wohlgemut B.Eng.
Univ.Prof. Gesa Loos
Friedo Lorch
Hans-Dietrich Fliegner
Henry Austermühle
Sigismund Junitz
Hans Georg Gorlitz-Schäfer
Bruno Hethur
Milka Scholl
Hannelore Rädel-Keudel
Hans-J. Trapp-Koch II
Virginia Eigenwillig
Ottilie auch Schlauchin B.Eng.
Univ.Prof. Fatima Faust B.A.
Henny Herrmann
Herma Möchlichen
Irmengard Röhrdanz
Zdravko Müller-Fritsch
Ing. Jessica Mende
Claus Jähn B.Eng.
Prof. Achim Rose
Sandra Scholtz
Annelore Juncken
Univ.Prof. Axel Dörschner B.Sc.
Bernd Blümel
Hans-Ulrich Plath B.A.
Dipl.-Ing. Magrit Junck
Dr. Caroline Ortmann
Gisa Mohaupt
Univ.Prof. Ivonne Haase B.Sc.
Bodo Martin
Vesna Döhn
Danilo Hande MBA.
Denny Lachmann
Geza Weller
Nurettin Börner
Mercedes Blümel
Willibald Seidel
Dina Schmidtke
Maren Roht
Ing. Meik Eberhardt B.A.
Swantje Heinz
Siegrun Schomber
Helma Hänel B.A.
Mira Hoffmann
Irmingard Reising
Herr Oliver Pechel
Gülten Henschel
Antonia Köster B.A.
Gertrude Kostolzin MBA.
Renato Bolnbach
Silva Plath
Gülsen Davids-Heinz
Carola Köhler MBA.
Hanspeter Benthin
Adolfine Fischer
Ferenc Bolzmann-Girschner
Bertram Caspar
Christl Eigenwillig
Dana Köster
Gertraut Koch II
Edda Jungfer
Sibylle Jäntsch
Wera Klemt
Christoph Löchel B.Sc.
Burckhard Mende
Hellmuth Söding-Bonbach
Fatma Hein
Konstanze Sontag
Vincenzo Haering
Eveline Wagenknecht
Fredo Bärer
Hugo Ruppert-Kade
Elsa Beer
Ludmila Dobes B.A.
Univ.Prof. Cord Becker
Ladislaus Stadelmann
Augusta Rosemann
Karl-Heinrich Schüler
Dr. Gerda Butte MBA.
Lieschen Rörricht
Renate Mies
Univ.Prof. Friedlinde Bien MBA.
Klaudia Reuter B.A.
Gudrun Reichmann MBA.
Kunigunda Reising
Siegried Caspar B.A.
Karl-Dieter Thies
Edwin Wilms MBA.
Gabi Löwer MBA.
Ronald Börner-Hentschel
Julia Pärtzelt
Dr. Isabell Trupp
Ing. Käthi Schäfer
Dipl.-Ing. Nathalie Radisch
Stjepan Schmidtke
Sina Patberg
Gerd Süßebier
Aloys Fechner
Prof. Cathrin Misicher
Ing. Romuald Kreusel B.A.
Roland Putz
Ignatz Börner
Frau Corinna Wähner
Heinz-Werner Buchholz
Ing. Nicolai Textor B.A.
Dipl.-Ing. Sedat Sontag
Heinz-Georg Heidrich
Alicja Pergande
Miodrag Fliegner B.A.
Sylvester Zirme
Denny Bohlander B.A.
Margareta Dörschner B.Sc.
Prof. Bärbel Ladeck B.Eng.
Theodoros Grein Groth
Heinz-Gerd Gorlitz B.Eng.
Friedericke Lehmann B.Sc.
Irene Ditschlerin
Amalia Wulf
Gilbert Bolnbach
Mohammed Geißler
Hanne-Lore Berger
Prof. Jelena Naser
Oskar Löwer B.Eng.
Prof. Thekla Hahn
Nicolai Röhricht-Spieß
Michaele Klotz B.Eng.
Pius Jopich B.Eng.
Univ.Prof. Horst Scholtz
Genoveva Löffler
Lotte Kitzmann B.A.
Lars Kallert
Theodor Striebitz
Karl-Ludwig Bolnbach
Hans Jörg Köhler
Hans-Hinrich Stiffel
Urs Bähr
Jeanette Speer
Josefa Lange
Wolf-Dieter Eigenwillig
Josef Rädel
Hans-Christian Finke
Univ.Prof. Traude Gertz
Volker Süßebier-Staude
Ing. Pauline Linke
Sebastian Karge
Raphaela Eckbauer
Krzysztof Kruschwitz
Leokadia Oestrovsky
Walentina auch Schlauchin-Albers
Fernando Dobes
Dr. Auguste Sager
Jurij Eimer
Prof. Klaus-Ulrich Boucsein MBA.
Verena Hornich
Petar Bauer
Ladislaus Killer
Vlado Lindner
Ioannis Junck
Ing. Anastasios Berger
Angelique Kruschwitz
Gunhild Nohlmans
Univ.Prof. Robby Vollbrecht
Agatha Kostolzin
Konstantinos Stolze-Biggen
Alban Dippel
Ingried Ullmann
Dr. Luciano Ortmann
Thilo Tschentscher
Gerlinde Albers-Hörle
Dipl.-Ing. Stefano Wernecke B.A.
Prof. Svea Putz MBA.
Ing. Gerold Gotthard
Robin Sölzer
Ing. Cord Hermighausen B.Eng.
Maria Bruder
Jane Reuter
Annie Hänel
Christiane Blümel
Armin Scholz
Ilonka Buchholz-Köhler
Cläre Bruder-Hentschel
Alina Finke
Heinz-Joachim Kobelt
Senta Warmer
Mariusz Stadelmann B.Sc.
Danilo Ladeck-Köhler
Daniela Siering
Hans-Gerd Holt
Denis Weimer
Univ.Prof. Almut Ehlert B.Sc.
Anton Stey
Reinhard Eigenwillig
Heimo Knappe
Sandro Täsche
Kathleen Hahn B.A.
Heimo Förster
Carina Schaaf
Mandy Scholl-Bohnbach
Gunda Warmer
Stilla Köhler
Melita Hein
Janusz Beckmann
Frau Ariane Weinhage MBA.
Olaf Wesack
Jacek Bärer
Mike Matthäi
Ing. Maria Lübs
Etta Hellwig
Maxim Wilms-Meister
Gitte Briemer
Paul-Gerhard Hein
Richard Drub
Marica Walter
Valeri Tschentscher
Karolin Mitschke
Friedo Meister-Klemm
Prof. Cilli Wulf
Dr. Abdullah Becker
Dipl.-Ing. Igor Henck B.A.
Walburga Junk
Stavros Hoffmann
Gertraude Ruppersberger
Marcus Finke
Ingried Ullrich
Ehrenfried Seidel MBA.
Rebecca Oderwald
Bodo Ullrich
Tabea Schomber
Ben Ullmann MBA.
Käthe Hande
Kay-Uwe Finke
Prof. Janos Werner B.Eng.
Juan Noack
Irina Mielcarek
Mary Hofmann B.A.
Hans-Michael Rudolph
Reinhard Zänker
Dipl.-Ing. Dorina Lindau B.Sc.
Diether Vogt B.A.
Diether Dussen van-Rohleder
Stephen Reichmann
Gabriel Süßebier-Eigenwillig
Roger Hendriks-Ruppersberger
Hans-Bernd Kabus
Belinda Reinhardt B.A.
Halina Römer-Hartung
Ingetraud Austermühle-Dowerg
Fatih Zirme
Ing. Baldur Blümel MBA.
Brunhilde Tröst
Valeska Zimmer-Schleich
Greta Baum
Niklas Scholtz
Kilian Patberg
Roswita Atzler
Cynthia Linke
Matthias Hendriks-Koch
Herr David Freudenberger B.Eng.
Frau Elsa Mälzer
Janette Kallert
Isa Weihmann
Evelyn Stolze
Joachim Steuer
Prof. Frithjof Adolph MBA.
Gesa Keudel-Bauer
Ivanka Rogge
Walter Schleich-Segebahn
Heinz-Gerd Beyer
Hans Kraus
Patrick Pärtzelt-Henck
Ilka Heß
Nils Hermighausen
Karl-Dieter Süßebier
Ing. Zofia Ernst
Georgine Schinke
Paulina Oderwald
Ing. Nikolai Niemeier B.A.
Gotthard Löwer
Stella Barth
Elenore Renner
Lisette Stoll B.Eng.
Anna Linke
Horst-Peter Faust
Ehrentraud Meyer MBA.
Herr Dietrich Gotthard B.A.
Gülay Haase
Mercedes Kobelt MBA.
Prof. Ferdinand Gertz B.Sc.
Alexandros Heintze
Ria Koch II
Mareike Scholl
Wolf-Dieter Schmiedt
Wilhelm Metz
Benita Ullmann
Agnes Tröst
Hermann Josef Weihmann
Gordon Lehmann
Tabea Kaul
Salih Köster
Annett Mies-Hellwig
Tino Gnatz
Prof. Ludger Kohl MBA.
Hansjürgen Säuberlich
Ludwina Hölzenbecher
Kläre Kohl
Hans-J. Tröst MBA.
Mohamed Heydrich
Dagmar Schinke B.Sc.
Dr. Matthias Niemeier
Dr. Helge Täsche MBA.
Karl-Wilhelm Meyer
Ruthild Juncken B.Sc.
Magdalene Mude
Prof. Magda Textor
Prof. Gunther Klingelhöfer
Univ.Prof. Gundi Koch B.A.
Dr. Margita Stiebitz
Marieluise Schulz
Univ.Prof. Claus-Dieter Dippel B.Eng.
Prof. Amelie Rose MBA.
Reza Kusch
Friedrich-Karl Weimer
Dorle Rädel
Raymond Löchel-Ziegert
Ingetraut Jopich
Siegrid Segebahn
Olaf Weinhage
Wibke Pärtzelt-Wieloch
Guntram Scholz MBA.
Eveline Birnbaum
Elli Kohl
Friederike Sölzer-Hentschel
Alex Ziegert
Gudula Niemeier
Ing. Alf Lachmann
Carl Jockel
Friedlinde Warmer
Adam Gertz
Ursula Jacobi Jäckel
Janos Kobelt-Henck
Ing. Carolin Hoffmann
Benita Geißler
Jonathan Birnbaum-Stiebitz
Elma Junken
Dipl.-Ing. Traudel Eigenwillig
Evelin Wagenknecht-Döhn
Ing. Michel Harloff
Toni Dehmel-Striebitz
Annie Schlosser
Natascha Gotthard
Bekir Bonbach
Frau Mia Kaul MBA.
Magdalena Tintzmann B.Sc.
Alena Hänel
Rosi Spieß
Heinz-Wilhelm Werner
Cornelia Radisch
Elsa Sontag
Gert Nette
Univ.Prof. Milka Bähr
Brunhilde Koch II
Oda Henschel
Gertraude Pärtzelt MBA.
Lidija Trapp
Theda Stumpf B.Eng.
Till Karz
Steffen Schlosser
Martina Salz-Sorgatz
Riza Heydrich
Leander Dobes-Schlosser
Gertrude Gumprich
Irmtraut Ortmann MBA.
Siegrun Ring
Michaela Sontag-Dörr
Jane Patberg
Herr Mirko Häring B.Sc.
Ing. Aldo Pechel B.Eng.
Veronique Hartung-Haering
Anatolij Peukert
Arne Ziegert B.Sc.
Frau Rosalinde Riehl
Kristin Bohlander B.Eng.
Erica Holsten
Prof. Apollonia Gerlach B.Sc.
Canan Heinrich
Luise Junk
Prof. Alma Gumprich
Heinz-Günter Boucsein
Fredo Kühnert-Köhler
Daria Stiffel
Herr Darius Heuser
Hedda Schönland
Samir Wähner-Butte
Frau Trudi Wähner B.A.
Inka Meyer
Bogdan Rosemann
Ignaz Schottin
Kerstin Eigenwillig B.Eng.
Gina Stolze
Sami Mans-Ullrich
Arnulf Süßebier
Karolina Hartmann
Irmengard Rudolph
Hermann Josef Junck
Marco Buchholz
Irma Neureuther
Adelbert Austermühle
Xenia Margraf
Univ.Prof. Agathe Steinberg MBA.
Concetta Neureuther
Univ.Prof. Hans-Peter Schmidt MBA.
Anne-Katrin Höfig
Slawomir Bohnbach
Lotte Kusch
Dr. Krista Jäkel B.A.
Prof. Linus Kambs B.A.
Margit Müller
Irmtrud Schmiedt B.Sc.
Zofia Roht
Gordana Bolnbach
Lina Hörle
Dr. Oswin Junken
Marie-Theres Trupp
Hans-Ulrich Liebelt-Hauffer
Dr. Lisa Kusch
Yasmin Wiek
Edit Siering
Geert Rust
Hanni Wieloch
Silva Hiller MBA.
Giuseppina Keudel
Maximilian Steinberg
Kuno Mälzer B.Eng.
Enrico Hellwig
Helene Keudel
Univ.Prof. Mirella Peukert
Gabriele Käster
Dimitrios Fiebig
Hans-Herbert Flantz
Hilmar Faust
Annemie Herrmann
Ludwig Zimmer MBA.
Prof. Klaus Peter Hellwig B.Sc.
Meta Wagenknecht
Miriam Ehlert MBA.
Willfried Werner
Paula Heinz
Kristina Scheibe
Rolf Wirth
Gislinde Lehmann
Zeki Otto
Dr. Ian Grein Groth
Eckhard Lindau B.A.
Adina Söding
Rolf-Dieter Flantz B.Eng.
Univ.Prof. Pia Schlosser MBA.
Fabienne Matthäi-Heß
Ing. Gottfried Hoffmann
Stella Mülichen
