Student
Hans Josef Reinhardt B.A.
Annett Anders MBA.
Ing. Karl-Dieter Stroh
Frau Ilka Pärtzelt B.Eng.
Danny Gumprich
H.-Dieter Gerlach
Hannes Jäntsch
Ing. Marlene Wirth B.Sc.
Ria Koch II
Univ.Prof. Mira Heser B.Sc.
Elli Kohl
Nikola Kitzmann
Univ.Prof. Liliana Niemeier B.Eng.
Yvette Dietz
Dipl.-Ing. Milica Hofmann B.A.
Susan Riehl B.Sc.
Aleksandr Schuster B.A.
Tibor Bolzmann MBA.
Frau Juliane Schulz B.Sc.
Nada Girschner
Melita Schacht
Ralph Fröhlich
Sylvia Schäfer
Ing. Tanja Scheibe B.Eng.
Mirja Schottin
Elsa Preiß
Änne Wagner
Herr Recep Junk B.A.
Diedrich Lachmann-Oestrovsky
Nikolas Hövel
Holger Röhricht
Bernhard Becker
Gottlieb Kade
Elfi Wesack
Slobodan Hauffer
Ilse Krebs
Regine Wende B.A.
Univ.Prof. Sergio Kreusel MBA.
Eitel Ernst
Klaudia Löffler-Zorbach
Ing. Clemens Wirth
Brunhilde Tröst
Miroslawa Jessel B.Sc.
Ing. Rotraud Schmidt
Anna Lübs
Nurettin Börner
Dipl.-Ing. Henriette Lindau
Lissi Thanel MBA.
Margit Walter
Karl Meister B.Eng.
Dr. Rudolf Killer B.Sc.
Jörg-Peter Klemt MBA.
Gülay Weinhold
Friedhelm Schleich
Malgorzata Pieper
Anatolij Trub
Niko Pergande
Cosimo Bender
Cemal Hamann
Gundi Tlustek
Corinne Koch II
Anne-Marie Stumpf
Stilla Dobes
Univ.Prof. Hans-Eberhard Bauer
Lene Sauer
Frau Lilli Möchlichen MBA.
Marlen Schenk-Schuchhardt
Dorle Zirme
Marliese Drubin
Natascha Schinke B.Eng.
Brita Jäkel
Dr. Hans Dieter Mude
Prof. Trude Schäfer MBA.
Dorle Rädel
Jasmina Bolzmann-Hövel
Abraham Carsten
Matteo Krein-Müller
Andres Sager
Paola Margraf
Clara Ruppersberger
Catrin Weller
Ing. Mike Stolze
Karl-Otto Winkler B.Eng.
Gerhart Davids B.A.
Herr Herbert Dowerg
Wenzel Wilmsen
Frau Edeltraud Radisch B.A.
Valentin Steuer-Mans
Henni Mälzer-Tlustek
Prof. Karl-Friedrich Geisler B.A.
Carlo Pohl
Hubert Weitzel
Dr. Michel Pruschke B.Eng.
Ing. Tina Schmiedt B.A.
Irmhild Lorch
Frau Constanze Heidrich B.Sc.
Hans-Adolf Römer-Jäntsch
Käthe Briemer MBA.
Franziska Hörle B.Sc.
Univ.Prof. Canan Zorbach B.Sc.
Prof. Guenter Mosemann
Univ.Prof. Josefine Gerlach
Eugen Weitzel
Bernhard Fischer
Ernestine Trommler
Ing. Herbert Mühle B.Sc.
Timo Butte
Mato Trubin
Dipl.-Ing. Waltraut Kallert
Sofia Hethur
Detlev Wilmsen
Adalbert Reising
Tibor Briemer
Wibke Pärtzelt-Wieloch
Friedrich Austermühle-Döring
Matthias Dowerg
Claus Heser B.Sc.
Henryk Textor-Gröttner
Caroline Haering MBA.
Herr Sylvester Jopich B.Eng.
Hiltrud Adolph
Fernando Gieß
Dr. Gaby Sontag MBA.
Waltrud Stroh
Ing. Thekla Beyer B.Sc.
Hans Josef Thanel
Dominik Naser B.A.
Univ.Prof. Dolores Jäkel
Prof. Urs Täsche
Jaroslav Benthin
Klaudia Reuter B.A.
Frida Süßebier
Moritz Schönland
Marta Sontag
Anatolij Keudel
Mia Roskoth
Ewa Eimer-Linke
Karl-Friedrich Kitzmann
Gerta Klemt
Marleen Heser
Alois Knappe
Prof. Folker Trupp B.Sc.
Zita Ullmann-Heydrich
Henri Wirth
Prof. Jolanthe Gude
Prof. Lilly Schmidtke
Fatma Seidel B.A.
Lorenz Sauer
Ben Zahn
Josephine Nerger-Mende
Dagmar Schinke B.Sc.
Hanspeter Stiffel
Jasmina Zorbach
Albin Budig
Herr Mirko Häring B.Sc.
Hertha Gieß
Prof. Ilse Schmiedecke
Dipl.-Ing. Detlef Trommler
Fatma Möchlichen
Eva-Marie Berger MBA.
Alois Werner
Evelyn Ortmann
Annelies Beer
Irmi Jüttner
Miroslawa Rose
Francisco Wirth
Stephanie Kranz B.A.
Thorsten Bolzmann-Hesse
Paolo Weller-Heinrich
Kerstin Niemeier
Michaela Hecker B.Eng.
Cornelius Scheuermann
Hilda Metz-Dehmel
Dr. Pius Säuberlich B.Sc.
Univ.Prof. Gustav Sölzer
Klaus-Peter Schüler-Schaaf
Imke Keudel B.Sc.
Tina van der Dussen
Lieschen Walter
Johann Seidel
Emilia Römer
Dipl.-Ing. Tamara Seifert B.A.
Ron Sorgatz-Eimer
Goran Benthin
Prof. Hans-H. Zimmer
Univ.Prof. Edit Ehlert B.Eng.
Leokadia Oestrovsky
Jochem Hermighausen
Janos Kobelt-Henck
Helmut Renner
Anselm Mühle
Henrik Hein B.A.
Harro Trapp B.Eng.
Manfred Juncken
Dipl.-Ing. Klaus Geisler
Diedrich Jäntsch B.A.
Maurice Möchlichen
Dr. Daniela Linke MBA.
Ladislaus Killer
Niels Faust
Frau Belinda Plath B.A.
Ing. August Hellwig B.Eng.
Erica Lachmann
Herr Torsten Hermighausen B.Sc.
Bekir Cichorius-Döring
Univ.Prof. Hans D. Ullrich
Herr André Scholl B.Sc.
Mijo Seidel B.Sc.
Frau Ingried Rogner B.Sc.
Emma Sauer B.Eng.
Gebhard Sorgatz
Ingolf Ruppersberger-Berger
George Paffrath MBA.
Dr. Anto Wende
Andrea Ziegert
Carsten Junken
Benjamin Stoll
Joachim Fischer
Hans-Michael Rudolph
Ernst-August Gunpf
Ing. Heinz Ehlert
Frau Heidelore Gehringer
Martin Pechel-Freudenberger
Cord Zorbach
Prof. Johannes Holzapfel MBA.
Elfie Jäkel
Inna Weinhage
Danilo Ladeck-Köhler
Helga Hövel MBA.
Univ.Prof. Hardy Hartung
Nikola Riehl
Johannes Schuchhardt-Junitz
Alfons Klingelhöfer
Prof. Guenther Margraf B.Eng.
Martine Conradi
Dipl.-Ing. Pero Ruppersberger B.Sc.
Ehrenfried Seidel MBA.
Nadine Schleich
Hertha Stoll
Waltraut Gehringer
René Matthäi
Ing. Emmy Beer
Univ.Prof. Natalie Noack MBA.
Elwira Wirth
Karl-Heinz Buchholz
David Warmer
Felicitas Kensy-Stey
Reni Roht-Binner
Mary Reuter B.Sc.
Alfredo Bolzmann B.A.
Waltraut Ernst
Frau Hildegart Etzler B.A.
Ing. Kornelius Geisel B.Sc.
Piotr Ruppersberger
Almuth Rosenow-Schönland
Adam Hölzenbecher-Hettner
Univ.Prof. Sebastian Sontag
Filiz Bähr
Resi Margraf
Leif Christoph
Simona Lorch
Ivan Plath
Anneke Nohlmans
Anne-Kathrin Ortmann
Brunhilde Scholz
Prof. Sandy Butte
Kristin Jacob
Arnim Bärer
Hans-Jörg Lachmann
Gerda Eberhardt B.Sc.
Ing. Carolin Faust B.A.
Evangelos Ring-Schmiedecke
Monja Siering
Marc Henck B.Eng.
Isa Weihmann
Andreas Birnbaum-Kallert
Jeannine Heinz-Tlustek
Berend Gertz B.Eng.
Almuth Haase
Karl Zirme
German Speer
Egbert Jüttner
Ing. Gabriela Dippel MBA.
Gülten Henschel
Dr. Annedore Wulff B.Sc.
Ingried Ullrich
Pius Röhrdanz
Anne Schmidtke
Lothar Fischer
Willibald Boucsein B.Sc.
Mathias Matthäi
Jonas Adler
Gino Hövel B.Sc.
Katherina Ruppert
Irina Hahn
Hansgeorg Kruschwitz
Stephen Reichmann
Hans Dieter Junk
Dina Johann
Sükrü Walter B.Eng.
Käthe Ernst
Dr. Abdullah Becker
Lissy Dippel
Univ.Prof. Anneke Gunpf
Francisco Schmidtke-Albers
Ellen auch Schlauchin
Patrizia Bender-Reuter
Gesche Trub
Ellen Röhrdanz
Wieland Hethur
Verena Hornich
Gunnar Ernst
Univ.Prof. Lucia Zobel
Nina Putz-Ritter
Wulf Eberhardt
Prof. Anna-Lena Wagner MBA.
Sami Mitschke
Nuran Schottin B.Eng.
Hans-Martin Kambs
Marlen Weihmann-Trub
Ron Beer
Arndt Weinhold MBA.
Burghard Albers-Berger
Guiseppe Rust
Gerwin Ortmann
Desiree Gierschner B.Eng.
Frau Annita Beckmann
Rosalinde Killer
Eugenia Anders B.A.
Pedro Pölitz
Klaus-Dieter Koch II B.A.
Julie Mosemann
Kläre Kohl
Dr. Ian Grein Groth
Dipl.-Ing. Rolf Tröst B.Sc.
Marion Weihmann
Vassilios Davids
Dr. Gundolf Römer MBA.
Univ.Prof. Rosi Gorlitz B.A.
Klaus Dieter Rädel
Sieghard Kensy
Herr Winfried Vollbrecht B.Eng.
Guenter Lachmann
Karl-Ernst Reuter
Ing. Klaus-Michael Bolzmann
Zehra Putz
Doris Kraushaar
Kreszentia Jockel
Herr Jonathan Beckmann B.A.
Univ.Prof. Anika Jockel MBA.
Isolde Seifert
Dr. Denise Girschner B.Sc.
Fabienne Dobes-Heuser
Wilfriede Blümel
Hermine Wohlgemut
Pierre Ortmann
Ilonka Noack
Irmtrud Textor B.Eng.
Anthony Patberg
Norbert Niemeier
Ing. Gerold Gotthard
Marta Herrmann
Dipl.-Ing. Betti Löffler MBA.
Milan Holzapfel
Berthold Rudolph
Frau Julie Gunpf
Ing. Zdenka Neuschäfer
Georgia Bärer
Ing. Carolin Hoffmann
Konstantinos Seifert
Bernhardine Ruppersberger
Ing. Anna-Maria Stey
Univ.Prof. Markus Schottin
Janus Oderwald-auch Schlauchin
Dipl.-Ing. Alan Schacht B.Eng.
Dipl.-Ing. Margarethe Holt MBA.
Joseph Austermühle
Alfred Tröst-Stahr
Sonia Gorlitz-Mude
Ricarda Warmer B.A.
Oxana Henschel
Joseph Gorlitz-Bloch
Slavko Fliegner B.Sc.
Jens-Uwe Neureuther
Univ.Prof. Pascal Schweitzer
Prof. Evelyn Henk
Patrick Anders-Stolze
Catrin Hamann
Rosita Budig
Dina Hartung
Dr. Hans-Willi Hertrampf MBA.
Zlatko Lehmann
Natalie Carsten B.A.
Ing. Gundolf Steinberg B.Sc.
Prof. Sylvana Trapp
Hanne-Lore Berger
Ralf-Dieter Kroker
Maximilian Jockel
Friedrich-Wilhelm Stahr-Henck
Dipl.-Ing. Emanuel Nette
Dr. Heiderose Kallert B.Eng.
Marta Eigenwillig-Hörle
Frau Gülay Rogner B.A.
Nada Butte
Burckhard Caspar
Erich Putz
Hanife Ullrich
Dipl.-Ing. Tomislav Dowerg B.Eng.
Gudrun Reichmann MBA.
Irmtrud Röhrdanz
Prof. Hans-Hinrich Schmidt
Danilo Hande MBA.
Friedrich-Karl Weimer
Prof. Balthasar Hecker B.Eng.
Dr. Uli Segebahn
Ing. Alfred Söding
Janine Müller-Steckel
Anna-Marie Zorbach
Wojciech Losekann-Seidel
Dipl.-Ing. Marek Jockel
Univ.Prof. Francesco Schulz B.Eng.
Agata Hertrampf
Carola Kusch
Rahel Heidrich-Jüttner
Hatice Jessel
Arnulf Säuberlich
Giovanna Zobel-Liebelt
Rabea Weiß MBA.
Univ.Prof. Ivonne Haase B.Sc.
Siegward Weinhold
Wilfried Söding
Klaus-D. Zänker-Hein
Irmtraut Noack
Carina Hövel
Ulrike Rädel B.Eng.
Claus Jähn B.Eng.
